"Job name","% of total workforce","FTEs","Automatable FTEs","Automatable %","Augmentable FTEs","Augmentable %","Unimpacted FTEs","Unimpacted %"
"Shipping, Receiving, and Inventory Clerks","0.655","29738.05","22032.788","74.09","2071.913","6.967","5633.349","18.943"
"First-Line Supervisors of Retail Sales Workers","0.852","38679.01","14221.101","36.767","9154.465","23.668","15303.445","39.565"
"Receptionists and Information Clerks","0.628","28515.88","20948.569","73.463","2158.195","7.568","5409.116","18.969"
"Teaching Assistants, Except Postsecondary","0.918","41672.95","9318.13","22.36","13634.212","32.717","18720.608","44.923"
"Software Developers and Software Quality Assurance Analysts and Testers","1.049","47618.63","1321.838","2.776","21498.356","45.147","24798.436","52.077"
"Medical Secretaries and Administrative Assistants","0.599","27200.96","21921.944","80.593","562.868","2.069","4716.148","17.338"
"Miscellaneous Assemblers and Fabricators","0.777","35253.48","18289.469","51.88","3221.694","9.139","13742.317","38.981"
"Tellers","0.514","23316.87","19580.082","83.974","1723.893","7.393","2012.895","8.633"
"Maintenance and Repair Workers, General","0.998","45303.13","12962.774","28.613","7492.629","16.539","24847.727","54.848"
"Home Health and Personal Care Aides","1.614","73285.66","7895.955","10.774","12397.166","16.916","52992.539","72.31"
"Landscaping and Groundskeeping Workers","0.615","27897.98","7606.671","27.266","12373.048","44.351","7918.261","28.383"
"Construction Laborers","0.717","32539.66","9432.321","28.987","8366.202","25.711","14741.137","45.302"
"Maids and Housekeeping Cleaners","0.545","24763.16","8771.038","35.42","8718.967","35.209","7273.154","29.371"
"Food Preparation Workers","0.425","19291.94","15668.309","81.217","0","0","3623.631","18.783"
"Billing and Posting Clerks","0.386","17506.53","14404.352","82.28","955.458","5.458","2146.72","12.262"
"First-Line Supervisors of Food Preparation and Serving Workers","0.7","31772.94","8866.799","27.907","6382.791","20.089","16523.35","52.004"
"Computer User Support Specialists","0.59","26776.88","8445.916","31.542","6496.627","24.262","11834.336","44.196"
"Counter and Rental Clerks","0.454","20600.05","14241.806","69.135","458.497","2.226","5899.747","28.639"
"Human Resources Specialists","0.432","19610.37","5252.986","26.787","9418.283","48.027","4939.1","25.186"
"Security Guards","0.663","30120.22","6801.528","22.581","7593.043","25.209","15725.649","52.21"
"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other","0.376","17085.15","3685.166","21.569","10511.695","61.525","2888.289","16.905"
"Welders, Cutters, Solderers, and Brazers","0.411","18670.59","12656.337","67.788","1317.304","7.056","4696.949","25.157"
"Driver/Sales Workers","0.378","17176.38","9655.005","56.211","4174.076","24.301","3347.299","19.488"
"Inspectors, Testers, Sorters, Samplers, and Weighers","0.432","19604.89","13322.785","67.956","53.22","0.271","6228.886","31.772"
"Financial Managers","0.461","20924.29","7339.42","35.076","5808.044","27.757","7776.826","37.166"
"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity","0.393","17826.67","13081.861","73.384","0","0","4744.809","26.616"
"Dining Room and Cafeteria Attendants and Bartender Helpers","0.339","15391.48","10679.803","69.388","1589.042","10.324","3122.635","20.288"
"Network and Computer Systems Administrators","0.329","14948.82","2239.255","14.979","9873.569","66.049","2835.995","18.971"
"Insurance Claims and Policy Processing Clerks","0.328","14879.58","10393.203","69.849","1479.691","9.944","3006.686","20.207"
"Securities, Commodities, and Financial Services Sales Agents","0.346","15698.03","4924.316","31.369","6400.833","40.775","4372.882","27.856"
"Buyers and Purchasing Agents","0.328","14905.73","6072.357","40.738","5096.644","34.193","3736.73","25.069"
"Pharmacy Technicians","0.308","13979.2","11054.839","79.081","0","0","2924.361","20.919"
"Packers and Packagers, Hand","0.292","13240.82","11028.009","83.288","0","0","2212.811","16.712"
"Bartenders","0.325","14767.11","9658.123","65.403","1196.691","8.104","3912.296","26.493"
"Market Research Analysts and Marketing Specialists","0.342","15547.02","0","0","10844.987","69.756","4702.033","30.244"
"Production, Planning, and Expediting Clerks","0.319","14463.64","10012.414","69.225","662.186","4.578","3789.04","26.197"
"Helpers--Production Workers","0.294","13363.15","9947.995","74.443","362.671","2.714","3052.484","22.843"
"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors","0.431","19568.46","6999.355","35.769","3173.8","16.219","9395.305","48.012"
"Licensed Practical and Licensed Vocational Nurses","0.514","23331.84","4353.582","18.659","5776.81","24.759","13201.448","56.581"
"Automotive Service Technicians and Mechanics","0.485","22015.28","6121.832","27.807","3906.126","17.743","11987.322","54.45"
"Executive Secretaries and Executive Administrative Assistants","0.296","13423.78","8456.931","63","1480.306","11.027","3486.543","25.973"
"Cooks, Fast Food","0.287","13010.35","9192.071","70.652","711.385","5.468","3106.895","23.88"
"First-Line Supervisors of Production and Operating Workers","0.462","20995.81","3714.918","17.694","6067.124","28.897","11213.768","53.41"
"Medical Assistants","0.365","16550.3","5660.655","34.203","3626.048","21.909","7263.597","43.888"
"Loan Interviewers and Clerks","0.253","11468.09","9177.218","80.024","0","0","2290.872","19.976"
"Cleaners of Vehicles and Equipment","0.308","13989.36","6917.365","49.447","1957.709","13.994","5114.287","36.558"
"Insurance Sales Agents","0.299","13554.52","4232.105","31.223","4586.514","33.838","4735.901","34.94"
"Bill and Account Collectors","0.253","11475.94","7563.279","65.906","1228.962","10.709","2683.698","23.385"
"Dishwashers","0.257","11688.01","8726.889","74.665","0","0","2961.121","25.335"
"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","0.276","12519.07","4641.586","37.076","4048.798","32.341","3828.686","30.583"
"Computer Systems Analysts","0.429","19474.37","1437.318","7.381","7026.578","36.081","11010.474","56.538"
"Reservation and Transportation Ticket Agents and Travel Clerks","0.238","10795.54","7679.807","71.139","776.989","7.197","2338.744","21.664"
"Loan Officers","0.255","11578.02","3188.576","27.54","5221.384","45.097","3168.06","27.363"
"First-Line Supervisors of Mechanics, Installers, and Repairers","0.334","15174.67","3620.486","23.859","4633.542","30.535","6920.642","45.607"
"Management Analysts","0.32","14548.98","0","0","8101.036","55.681","6447.943","44.319"
"Hotel, Motel, and Resort Desk Clerks","0.225","10221.32","7742.399","75.748","49.333","0.483","2429.588","23.77"
"Packaging and Filling Machine Operators and Tenders","0.222","10085.1","7760.811","76.953","0","0","2324.289","23.047"
"Dispatchers, Except Police, Fire, and Ambulance","0.238","10799.33","7579.117","70.181","162.623","1.506","3057.59","28.313"
"Computer and Information Systems Managers","0.256","11632.76","157.225","1.352","7411.237","63.71","4064.298","34.938"
"Claims Adjusters, Examiners, and Investigators","0.215","9751.99","1855.822","19.03","5624.034","57.671","2272.134","23.299"
"Parts Salespersons","0.205","9321.46","6676.559","71.626","781.388","8.383","1863.514","19.992"
"Industrial Machinery Mechanics","0.313","14209.92","6279.462","44.191","876.393","6.167","7054.065","49.642"
"Childcare Workers","0.31","14074.41","1908.865","13.563","5186.377","36.85","6979.168","49.588"
"Tutors and Teachers and Instructors, All Other","0.23","10433.66","626.282","6.003","6420.111","61.533","3387.267","32.465"
"Educational, Guidance, and Career Counselors and Advisors","0.294","13355.11","954.989","7.151","5976.522","44.751","6423.599","48.098"
"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop","0.245","11130.69","5760.547","51.754","969.609","8.711","4400.534","39.535"
"Nursing Assistants","0.431","19581.91","3935.637","20.098","2767.49","14.133","12878.784","65.769"
"Education Administrators, Kindergarten through Secondary","0.316","14364.2","253.73","1.766","6113.089","42.558","7997.381","55.676"
"Training and Development Specialists","0.259","11753.98","695.201","5.915","5554.521","47.257","5504.259","46.829"
"Pharmacists","0.219","9940.28","4279.504","43.052","1925.85","19.374","3734.926","37.574"
"Data Entry Keyers","0.149","6784.66","6138.044","90.469","0","0","646.616","9.531"
"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers","0.218","9884.44","3983.094","40.297","2121.973","21.468","3779.373","38.236"
"Administrative Services and Facilities Managers","0.236","10735.18","1667.992","15.538","4406.972","41.052","4660.215","43.411"
"Sales Managers","0.304","13778.48","651.903","4.731","5358.257","38.889","7768.32","56.38"
"Machinists","0.206","9331.99","4898.511","52.492","1078.163","11.553","3355.316","35.955"
"Public Relations Specialists","0.234","10608.7","1716.065","16.176","4144.191","39.064","4748.443","44.76"
"Computer Occupations, All Other","0.205","9301.83","1577.701","16.961","4056.919","43.614","3667.21","39.425"
"Lawyers","0.273","12402.17","0","0","5522.664","44.53","6879.506","55.47"
"Health Specialties Teachers, Postsecondary","0.211","9588.56","535.475","5.585","4968.729","51.819","4084.356","42.596"
"Paralegals and Legal Assistants","0.185","8407.94","4404.719","52.388","1097.763","13.056","2905.457","34.556"
"Electricians","0.332","15075.12","1831.267","12.148","3656.304","24.254","9587.549","63.598"
"Personal Financial Advisors","0.146","6635.29","3715.967","56.003","1702.162","25.653","1217.161","18.344"
"Instructional Coordinators","0.199","9042.22","0","0","5299.815","58.612","3742.405","41.388"
"Computer Network Support Specialists","0.14","6333.63","2487.173","39.269","2685.022","42.393","1161.435","18.338"
"First-Line Supervisors of Construction Trades and Extraction Workers","0.331","15026.25","822.404","5.473","4312.9","28.702","9890.946","65.824"
"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic","0.145","6580.22","4794.705","72.865","235.282","3.576","1550.233","23.559"
"Cooks, Institution and Cafeteria","0.203","9216.27","3760.61","40.804","1184.947","12.857","4270.714","46.339"
"Telemarketers","0.137","6219.04","4680.472","75.26","260.883","4.195","1277.684","20.545"
"Plumbers, Pipefitters, and Steamfitters","0.222","10061.84","1319.483","13.114","3571.115","35.492","5171.242","51.395"
"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other","0.209","9473.55","3228.357","34.078","1551.07","16.373","4694.122","49.55"
"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders","0.139","6294.19","4773.227","75.835","0","0","1520.963","24.165"
"First-Line Supervisors of Non-Retail Sales Workers","0.241","10936.6","517.57","4.732","4254.54","38.902","6164.49","56.366"
"Amusement and Recreation Attendants","0.164","7436.83","4280.738","57.561","452.933","6.09","2703.159","36.348"
"Clinical Laboratory Technologists and Technicians","0.205","9297.03","3317.025","35.678","1386.85","14.917","4593.155","49.405"
"Butchers and Meat Cutters","0.137","6215.2","4467.777","71.885","228.835","3.682","1518.588","24.433"
"Property, Real Estate, and Community Association Managers","0.252","11451.02","2120.969","18.522","2554.955","22.312","6775.096","59.166"
"Exercise Trainers and Group Fitness Instructors","0.19","8641.71","91.204","1.055","4509.426","52.182","4041.079","46.762"
"Bakers","0.127","5782.89","4552.059","78.716","29.575","0.511","1201.256","20.773"
"Cost Estimators","0.15","6815.64","2857.942","41.932","1697.126","24.9","2260.571","33.167"
"Merchandise Displayers and Window Trimmers","0.161","7311.5","374.429","5.121","4154.846","56.826","2782.224","38.053"
"Bus and Truck Mechanics and Diesel Engine Specialists","0.261","11826.89","2918.822","24.68","1487.644","12.578","7420.424","62.742"
"Compliance Officers","0.151","6873.56","2125.316","30.92","2193.001","31.905","2555.243","37.175"
"Cargo and Freight Agents","0.123","5562.35","4261.364","76.611","29.671","0.533","1271.316","22.856"
"Operating Engineers and Other Construction Equipment Operators","0.179","8126.44","2317.817","28.522","1888.114","23.234","3920.509","48.244"
"Real Estate Sales Agents","0.178","8076.85","803.836","9.952","3332.8","41.264","3940.215","48.784"
"Coaches and Scouts","0.167","7579.98","625.318","8.25","3508.347","46.284","3446.315","45.466"
"Industrial Engineers","0.178","8066.45","1260.474","15.626","2858.51","35.437","3947.467","48.937"
"Telecommunications Equipment Installers and Repairers, Except Line Installers","0.155","7055.3","1345.23","19.067","2771.569","39.283","2938.502","41.65"
"Payroll and Timekeeping Clerks","0.1","4517.31","3252.36","71.998","801.374","17.74","463.576","10.262"
"Computer Programmers","0.169","7660.43","242.135","3.161","3811.397","49.754","3606.899","47.085"
"Self-Enrichment Teachers","0.13","5905.61","350.358","5.933","3698.234","62.622","1857.018","31.445"
"Construction Managers","0.257","11686.84","639.191","5.469","3354.486","28.703","7693.163","65.828"
"Chemical Equipment Operators and Tenders","0.141","6388.33","3342.682","52.325","581.187","9.098","2464.461","38.578"
"Order Clerks","0.111","5023.48","3538.65","70.442","343.486","6.838","1141.344","22.72"
"Food Servers, Nonrestaurant","0.121","5471.69","3359.849","61.404","496.339","9.071","1615.502","29.525"
"Sales and Related Workers, All Other","0.113","5123.56","3783.341","73.842","39.044","0.762","1301.175","25.396"
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.118","5364.62","3236.906","60.338","580.401","10.819","1547.313","28.843"
"Mechanical Engineers","0.191","8692.35","391.47","4.504","3399.71","39.112","4901.17","56.385"
"Carpenters","0.135","6119.92","2504.193","40.919","1263.48","20.645","2352.247","38.436"
"Laundry and Dry-Cleaning Workers","0.111","5029.48","3329.866","66.207","417.289","8.297","1282.325","25.496"
"Information and Record Clerks, All Other","0.096","4378.53","3673.653","83.902","48.43","1.106","656.447","14.992"
"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other","0.183","8326.66","670.68","8.055","2957.316","35.516","4698.664","56.429"
"Tire Repairers and Changers","0.118","5345.96","3486.039","65.209","120.673","2.257","1739.248","32.534"
"Preschool Teachers, Except Special Education","0.287","13019.68","595.788","4.576","3000.797","23.048","9423.095","72.376"
"Career/Technical Education Teachers, Secondary School","0.144","6519.9","288.658","4.427","3245.995","49.786","2985.247","45.787"
"Teaching Assistants, Postsecondary","0.114","5160.46","889.371","17.234","2603.584","50.453","1667.505","32.313"
"Cooks, Short Order","0.102","4623.92","3419.116","73.944","63.818","1.38","1140.986","24.676"
"Civil Engineers","0.173","7833.77","887.106","11.324","2522.534","32.201","4424.131","56.475"
"Hairdressers, Hairstylists, and Cosmetologists","0.171","7781.65","666.087","8.56","2725.765","35.028","4389.798","56.412"
"Graphic Designers","0.126","5713.51","0","0","3285.018","57.496","2428.492","42.504"
"Food Service Managers","0.149","6756.1","1889.91","27.973","1366.949","20.233","3499.241","51.794"
"Painters, Construction and Maintenance","0.104","4717.87","1055.204","22.366","2172.547","46.049","1490.119","31.585"
"Information Security Analysts","0.098","4427.84","977.387","22.074","2242.661","50.649","1207.791","27.277"
"Career/Technical Education Teachers, Postsecondary","0.12","5432.56","189.027","3.48","3026.707","55.714","2216.826","40.806"
"Food Batchmakers","0.101","4576.77","2981.917","65.153","196.477","4.293","1398.376","30.554"
"Marketing Managers","0.156","7098.79","456.666","6.433","2711.599","38.198","3930.525","55.369"
"File Clerks","0.081","3670.42","3107.639","84.667","47.725","1.3","515.056","14.033"
"Ushers, Lobby Attendants, and Ticket Takers","0.103","4685.77","3002.716","64.082","143.409","3.061","1539.645","32.858"
"Sewing Machine Operators","0.085","3860.18","3126.95","81.005","0","0","733.23","18.995"
"Insurance Underwriters","0.084","3813.68","2076.282","54.443","1035.723","27.158","701.675","18.399"
"Automotive and Watercraft Service Attendants","0.101","4574.83","2467.322","53.933","636.206","13.907","1471.302","32.161"
"Dental Assistants","0.172","7793.1","1814.902","23.289","1280.08","16.426","4698.118","60.286"
"Telecommunications Line Installers and Repairers","0.108","4916.03","717.791","14.601","2353.759","47.879","1844.48","37.52"
"New Accounts Clerks","0.077","3512.48","3037.985","86.491","0","0","474.495","13.509"
"Cement Masons and Concrete Finishers","0.109","4958.19","2841.342","57.306","180.087","3.632","1936.762","39.062"
"Human Resources Assistants, Except Payroll and Timekeeping","0.087","3968.45","1539.185","38.786","1443.4","36.372","985.865","24.843"
"Production Workers, All Other","0.081","3696.28","2975.968","80.513","0","0","720.312","19.487"
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic","0.086","3897.58","2856.255","73.283","103.063","2.644","938.262","24.073"
"Computer Numerically Controlled Tool Operators","0.095","4331.61","2924.567","67.517","31.734","0.733","1375.309","31.751"
"Physicians, All Other; and Ophthalmologists, Except Pediatric","0.16","7249.42","833","11.491","2115.316","29.179","4301.103","59.33"
"Printing Press Operators","0.087","3966.55","2749.824","69.325","192.523","4.854","1024.203","25.821"
"Computer Network Architects","0.125","5695.7","380.297","6.677","2553.177","44.826","2762.226","48.497"
"Medical and Health Services Managers","0.266","12077.28","0","0","2890.483","23.933","9186.797","76.067"
"Electronics Engineers, Except Computer","0.116","5280.52","555.563","10.521","2258.391","42.768","2466.566","46.711"
"Legal Secretaries and Administrative Assistants","0.079","3607.98","2631.703","72.941","133.27","3.694","843.007","23.365"
"Special Education Teachers, Kindergarten and Elementary School","0.187","8472.06","558.164","6.588","2168.183","25.592","5745.713","67.82"
"Interviewers, Except Eligibility and Loan","0.082","3712.11","2336.049","62.93","381.612","10.28","994.448","26.789"
"Kindergarten Teachers, Except Special Education","0.186","8435.52","0","0","2703.933","32.054","5731.587","67.946"
"Automotive Body and Related Repairers","0.117","5296.1","1907.859","36.024","769.182","14.524","2619.059","49.453"
"Librarians and Media Collections Specialists","0.089","4018.1","1531.971","38.127","1127.089","28.05","1359.041","33.823"
"Logisticians","0.14","6347.73","409.305","6.448","2246.158","35.385","3692.268","58.167"
"Petroleum Engineers","0.112","5085.8","1026.7","20.188","1623.887","31.93","2435.213","47.883"
"Installation, Maintenance, and Repair Workers, All Other","0.071","3231.89","2646.167","81.877","0","0","585.723","18.123"
"Mobile Heavy Equipment Mechanics, Except Engines","0.131","5950.36","1914.346","32.172","715.385","12.023","3320.629","55.806"
"Industrial Production Managers","0.123","5597.25","990.55","17.697","1617.86","28.905","2988.841","53.398"
"Bus Drivers, Transit and Intercity","0.079","3565.12","2599.226","72.907","8.857","0.248","957.037","26.844"
"Social and Human Service Assistants","0.106","4816.43","1045.033","21.697","1560.887","32.408","2210.51","45.895"
"Sales Engineers","0.084","3831.18","615.52","16.066","1979.96","51.68","1235.7","32.254"
"Parking Attendants","0.085","3838.94","2380.618","62.012","205.603","5.356","1252.719","32.632"
"Credit Analysts","0.071","3238.33","981.242","30.301","1604.156","49.537","652.932","20.163"
"Heating, Air Conditioning, and Refrigeration Mechanics and Installers","0.156","7073.78","447.885","6.332","2107.235","29.789","4518.66","63.879"
"Speech-Language Pathologists","0.126","5720.62","0","0","2536.858","44.346","3183.762","55.654"
"Electrical Engineers","0.119","5386.66","347.741","6.456","2182.355","40.514","2856.564","53.03"
"Petroleum Pump System Operators, Refinery Operators, and Gaugers","0.101","4606.64","2402.23","52.147","123.14","2.673","2081.27","45.18"
"Transportation, Storage, and Distribution Managers","0.144","6528.05","507.179","7.769","2012.668","30.831","4008.203","61.4"
"Operations Research Analysts","0.091","4120.88","949.887","23.051","1528.884","37.101","1642.109","39.848"
"Education Administrators, Postsecondary","0.11","4982.03","47.339","0.95","2414.28","48.46","2520.411","50.59"
"Web Developers and Digital Interface Designers","0.08","3624.49","602.786","16.631","1847.536","50.974","1174.168","32.395"
"Database Administrators and Architects","0.105","4756.92","1218.588","25.617","1125.011","23.65","2413.321","50.733"
"Structural Metal Fabricators and Fitters","0.068","3095.19","1959.562","63.31","380.323","12.288","755.304","24.403"
"Aircraft Mechanics and Service Technicians","0.129","5843.73","1291.197","22.095","1027.313","17.58","3525.219","60.325"
"Helpers--Installation, Maintenance, and Repair Workers","0.117","5303.36","1877.762","35.407","403.769","7.613","3021.829","56.98"
"Mixing and Blending Machine Setters, Operators, and Tenders","0.065","2941.32","2135.171","72.592","140.535","4.778","665.614","22.63"
"Special Education Teachers, Secondary School","0.162","7357.33","33.41","0.454","2235.886","30.39","5088.034","69.156"
"Refuse and Recyclable Material Collectors","0.063","2862.74","2262.315","79.026","0","0","600.425","20.974"
"Emergency Medical Technicians and Paramedics","0.117","5323.44","630.117","11.837","1599.599","30.048","3093.724","58.115"
"Slaughterers and Meat Packers","0.058","2632.19","2227.1","84.61","0","0","405.09","15.39"
"Radiologic Technologists and Technicians","0.121","5491.39","905.444","16.488","1268.794","23.105","3317.152","60.406"
"School Bus Monitors and Protective Service Workers, All Other","0.096","4338.33","1680.934","38.746","480.232","11.07","2177.164","50.184"
"Art, Drama, and Music Teachers, Postsecondary","0.069","3153.9","226.934","7.195","1927.835","61.125","999.131","31.679"
"Advertising Sales Agents","0.071","3242.56","483.819","14.921","1670.771","51.526","1087.97","33.553"
"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services","0.092","4195.09","202.982","4.839","1931.709","46.047","2060.398","49.115"
"Cabinetmakers and Bench Carpenters","0.06","2728.54","1632.721","59.839","496.221","18.186","599.598","21.975"
"Animal Caretakers","0.12","5448.5","695.296","12.761","1414.455","25.96","3338.75","61.278"
"Couriers and Messengers","0.058","2639.1","2089.394","79.171","0","0","549.706","20.829"
"Meat, Poultry, and Fish Cutters and Trimmers","0.056","2548.67","1756.532","68.92","327.839","12.863","464.299","18.217"
"Human Resources Managers","0.088","4004.91","215.519","5.381","1807.267","45.126","1982.125","49.492"
"Title Examiners, Abstractors, and Searchers","0.054","2431.84","1978.047","81.34","23.055","0.948","430.738","17.712"
"Nurse Practitioners","0.094","4268.68","834.516","19.55","1128.445","26.435","2305.719","54.015"
"Recreation Workers","0.12","5443.14","406.528","7.469","1553.676","28.544","3482.936","63.988"
"Computer, Automated Teller, and Office Machine Repairers","0.066","2992.34","1630.329","54.483","325.885","10.891","1036.127","34.626"
"Business Teachers, Postsecondary","0.074","3371.43","162.442","4.818","1784.967","52.944","1424.021","42.238"
"Paper Goods Machine Setters, Operators, and Tenders","0.056","2526.41","1946.943","77.064","0","0","579.467","22.936"
"Architectural and Engineering Managers","0.118","5359.39","0","0","1938.816","36.176","3420.574","63.824"
"First-Line Supervisors of Housekeeping and Janitorial Workers","0.076","3463.95","578.631","16.704","1341.122","38.717","1544.197","44.579"
"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers","0.057","2574.12","712.495","27.679","1166.402","45.313","695.223","27.008"
"Machine Feeders and Offbearers","0.055","2478.12","1712.494","69.105","153.403","6.19","612.223","24.705"
"Commercial Pilots","0.069","3115.76","1277.148","40.99","584.29","18.753","1254.322","40.257"
"Office and Administrative Support Workers, All Other","0.051","2326.66","1354.854","58.232","495.142","21.281","476.664","20.487"
"Architectural and Civil Drafters","0.07","3164.92","155.689","4.919","1693.825","53.519","1315.406","41.562"
"Child, Family, and School Social Workers","0.082","3720.54","403.029","10.833","1431.759","38.483","1885.752","50.685"
"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders","0.053","2388.44","1724.661","72.209","83.316","3.488","580.462","24.303"
"English Language and Literature Teachers, Postsecondary","0.063","2854.82","234.593","8.217","1572.508","55.083","1047.719","36.7"
"Brokerage Clerks","0.048","2180.91","1524.881","69.919","257.641","11.813","398.388","18.267"
"Physical Therapists","0.107","4867.61","433.412","8.904","1336.643","27.46","3097.555","63.636"
"Helpers--Electricians","0.071","3215.37","856.984","26.653","912.601","28.382","1445.785","44.965"
"Mathematical Science Teachers, Postsecondary","0.059","2669.96","558.27","20.909","1201.451","44.999","910.239","34.092"
"Railroad Conductors and Yardmasters","0.065","2939.53","1678.372","57.097","67.413","2.293","1193.745","40.61"
"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic","0.053","2400.27","1690.419","70.426","45.463","1.894","664.388","27.68"
"Electrical and Electronic Engineering Technologists and Technicians","0.074","3357.92","403.29","12.01","1282.696","38.199","1671.933","49.791"
"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","0.072","3266.88","1115.057","34.132","569.704","17.439","1582.119","48.429"
"Compensation, Benefits, and Job Analysis Specialists","0.05","2288.52","287.71","12.572","1388.336","60.665","612.473","26.763"
"Roustabouts, Oil and Gas","0.052","2378.47","1355.559","56.993","283.519","11.92","739.392","31.087"
"Veterinary Technologists and Technicians","0.08","3635.21","1028.61","28.296","595.459","16.38","2011.141","55.324"
"Mail Clerks and Mail Machine Operators, Except Postal Service","0.042","1905.87","1547.835","81.214","74.211","3.894","283.824","14.892"
"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other","0.061","2771.48","1452.921","52.424","166.61","6.012","1151.949","41.564"
"Architects, Except Landscape and Naval","0.067","3033.96","201.137","6.63","1415.877","46.668","1416.947","46.703"
"Pressers, Textile, Garment, and Related Materials","0.042","1924.31","1590.033","82.629","0","0","334.277","17.371"
"Pest Control Workers","0.052","2350.78","729.804","31.045","857.29","36.468","763.686","32.487"
"Procurement Clerks","0.041","1851.29","1139.864","61.571","437.658","23.641","273.768","14.788"
"Weighers, Measurers, Checkers, and Samplers, Recordkeeping","0.045","2062.92","1563.485","75.79","0","0","499.435","24.21"
"Producers and Directors","0.066","2996.01","0","0","1547.307","51.646","1448.703","48.354"
"Clinical, Counseling, and School Psychologists","0.082","3703.86","55.692","1.504","1483.225","40.045","2164.943","58.451"
"Surveying and Mapping Technicians","0.055","2481.27","963.6","38.835","574.204","23.142","943.466","38.024"
"Meeting, Convention, and Event Planners","0.073","3324.58","334.458","10.06","1201.666","36.145","1788.457","53.795"
