"Job name","% of total workforce","FTEs","Automatable FTEs","Automatable %","Augmentable FTEs","Augmentable %","Unimpacted FTEs","Unimpacted %"
"First-Line Supervisors of Food Preparation and Serving Workers","1.08","317.7","88.588","27.884","63.647","20.034","165.465","52.082"
"Dental Assistants","1.2","353.18","81.404","23.049","57.487","16.277","214.289","60.674"
"Pharmacy Technicians","0.575","169.12","131.69","77.868","0","0","37.43","22.132"
"Janitors and Cleaners, Except Maids and Housekeeping Cleaners","0.616","181.25","64.884","35.798","63.053","34.788","53.313","29.414"
"Dining Room and Cafeteria Attendants and Bartender Helpers","0.536","157.76","109.358","69.319","16.245","10.298","32.157","20.384"
"Clinical Laboratory Technologists and Technicians","0.767","225.81","80.324","35.571","33.63","14.893","111.856","49.536"
"General and Operations Managers","0.93","273.59","21.053","7.695","90.737","33.165","161.799","59.139"
"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other","0.741","218.09","73.811","33.844","35.139","16.112","109.14","50.043"
"Shipping, Receiving, and Inventory Clerks","0.452","133","99.124","74.529","9.376","7.05","24.5","18.421"
"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel","0.542","159.5","54.847","34.387","51.993","32.598","52.659","33.015"
"Cooks, Fast Food","0.472","138.75","98.067","70.679","7.587","5.468","33.095","23.852"
"Bartenders","0.451","132.59","86.557","65.282","10.676","8.052","35.357","26.667"
"Dishwashers","0.432","127.04","94.719","74.559","0","0","32.321","25.441"
"Cooks, Institution and Cafeteria","0.589","173.4","70.581","40.704","22.201","12.804","80.618","46.492"
"Bill and Account Collectors","0.408","119.93","78.777","65.686","12.703","10.592","28.45","23.722"
"Food Servers, Nonrestaurant","0.371","109.28","66.848","61.171","9.827","8.993","32.605","29.836"
"Heavy and Tractor-Trailer Truck Drivers","0.352","103.54","51.08","49.333","20.577","19.874","31.883","30.793"
"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop","0.397","116.96","60.534","51.756","10.189","8.712","46.237","39.533"
"Social and Human Service Assistants","0.432","127.01","27.514","21.663","41.116","32.373","58.38","45.965"
"Helpers--Production Workers","0.298","87.75","65.288","74.402","2.38","2.712","20.082","22.885"
"Emergency Medical Technicians and Paramedics","0.487","143.31","16.936","11.818","43.003","30.007","83.37","58.175"
"Radiologic Technologists and Technicians","0.501","147.42","24.271","16.464","33.97","23.043","89.178","60.493"
"Data Entry Keyers","0.214","63.08","57.062","90.46","0","0","6.018","9.54"
"Physicians, All Other; and Ophthalmologists, Except Pediatric","0.474","139.53","16.03","11.489","40.69","29.162","82.81","59.349"
"Medical and Health Services Managers","0.792","232.97","0","0","54.644","23.455","178.326","76.545"
"Insurance Claims and Policy Processing Clerks","0.231","68.02","46.952","69.027","6.633","9.752","14.434","21.221"
"Tellers","0.191","56.16","47.16","83.974","4.152","7.393","4.848","8.633"
"Executive Secretaries and Executive Administrative Assistants","0.231","67.95","42.844","63.052","7.489","11.022","17.617","25.926"
"Refuse and Recyclable Material Collectors","0.211","62","49.038","79.093","0","0","12.962","20.907"
"Parts Salespersons","0.201","59","42.426","71.909","5.008","8.487","11.566","19.604"
"Maintenance and Repair Workers, General","0.323","94.95","28.99","30.532","17.79","18.737","48.17","50.732"
"Preschool Teachers, Except Special Education","0.568","167.16","7.649","4.576","38.527","23.048","120.983","72.376"
"Teaching Assistants, Except Postsecondary","0.279","81.99","18.333","22.36","26.825","32.717","36.832","44.923"
"Telecommunications Equipment Installers and Repairers, Except Line Installers","0.239","70.23","13.708","19.518","28.485","40.56","28.037","39.922"
"Dental Hygienists","0.447","131.56","25.615","19.47","16.47","12.519","89.475","68.011"
"Interviewers, Except Eligibility and Loan","0.196","57.71","36.002","62.385","5.758","9.977","15.95","27.638"
"Security Guards","0.318","93.43","20.746","22.205","20.809","22.272","51.875","55.523"
"Phlebotomists","0.362","106.57","36.396","34.152","4.993","4.685","65.181","61.163"
"Pharmacists","0.232","68.21","28.563","41.876","12.34","18.091","27.307","40.033"
"Nurse Practitioners","0.29","85.35","16.651","19.509","22.415","26.263","46.284","54.228"
"Project Management Specialists and Business Operations Specialists, All Other","0.196","57.77","23.744","41.101","14.739","25.513","19.287","33.387"
"Production, Planning, and Expediting Clerks","0.177","52.16","35.691","68.425","2.373","4.55","14.096","27.025"
"Physical Therapists","0.348","102.31","9.079","8.874","28.003","27.371","65.228","63.755"
"Cooks, Short Order","0.167","49.07","36.361","74.1","0.677","1.38","12.032","24.519"
"Reservation and Transportation Ticket Agents and Travel Clerks","0.155","45.57","33.112","72.662","3.32","7.286","9.138","20.052"
"Human Resources Specialists","0.166","48.8","12.873","26.38","22.981","47.092","12.946","26.528"
"Medical Transcriptionists","0.133","39.09","35.071","89.719","0","0","4.019","10.281"
"Surgical Technologists","0.32","94.09","17.872","18.994","16.914","17.977","59.304","63.029"
"Accountants and Auditors","0.152","44.74","16.561","37.016","17.681","39.519","10.498","23.465"
"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers","0.156","45.79","12.895","28.16","21.331","46.583","11.565","25.256"
"Financial Managers","0.181","53.12","18.572","34.963","14.52","27.335","20.027","37.702"
"Administrative Services and Facilities Managers","0.201","59.05","9.145","15.487","23.937","40.536","25.968","43.977"
"Physical Therapist Assistants","0.303","89.13","3.662","4.108","28.066","31.489","57.402","64.403"
"File Clerks","0.125","36.83","31.189","84.684","0.47","1.276","5.171","14.04"
"Telecommunications Line Installers and Repairers","0.165","48.6","7.415","15.257","24.232","49.86","16.953","34.883"
"Respiratory Therapists","0.274","80.67","5.843","7.243","24.774","30.71","50.054","62.047"
"Payroll and Timekeeping Clerks","0.115","33.83","24.422","72.191","6.016","17.784","3.392","10.025"
"Speech-Language Pathologists","0.231","68.08","0","0","30.162","44.304","37.918","55.696"
"Switchboard Operators, Including Answering Service","0.126","37.11","29.965","80.746","0","0","7.145","19.254"
"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","0.147","43.16","14.476","33.539","13.41","31.071","15.274","35.389"
"Opticians, Dispensing","0.159","46.92","20.138","42.92","7.464","15.908","19.318","41.172"
"Cleaners of Vehicles and Equipment","0.132","38.93","21.142","54.309","5.754","14.781","12.033","30.91"
"Counter and Rental Clerks","0.115","33.8","25.327","74.933","0.88","2.605","7.592","22.462"
"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services","0.174","51.16","2.472","4.832","23.434","45.806","25.254","49.362"
"Light Truck Drivers","0.108","31.67","17.933","56.624","7.822","24.697","5.916","18.679"
"Automotive Service Technicians and Mechanics","0.161","47.31","15.334","32.412","10.121","21.392","21.855","46.196"
"Loan Interviewers and Clerks","0.107","31.47","25.184","80.024","0","0","6.286","19.976"
"Healthcare Social Workers","0.211","62.18","2.717","4.37","22.179","35.668","37.284","59.962"
"Occupational Therapists","0.197","57.84","8.07","13.953","16.671","28.822","33.099","57.225"
"Physical Therapist Aides","0.175","51.56","6.453","12.516","17.487","33.916","27.62","53.569"
"Human Resources Assistants, Except Payroll and Timekeeping","0.108","31.88","12.34","38.709","11.55","36.229","7.99","25.061"
"Physician Assistants","0.172","50.66","5.068","10.003","18.213","35.952","27.379","54.045"
"Family Medicine Physicians","0.194","57.05","9.156","16.049","14.11","24.733","33.784","59.218"
"Substance Abuse, Behavioral Disorder, and Mental Health Counselors","0.182","53.52","3.022","5.647","20.005","37.379","30.493","56.975"
"Healthcare Support Workers, All Other","0.178","52.5","9.551","18.193","13.217","25.174","29.732","56.633"
"Couriers and Messengers","0.099","29","22.738","78.408","0","0","6.262","21.592"
"Child, Family, and School Social Workers","0.153","44.91","4.865","10.833","17.283","38.483","22.763","50.685"
"Medical Equipment Preparers","0.117","34.29","18.704","54.546","2.866","8.357","12.721","37.097"
"Psychiatric Aides","0.181","53.39","6.768","12.677","14.361","26.898","32.261","60.425"
"Tree Trimmers and Pruners","0.09","26.34","12.838","48.738","6.831","25.933","6.672","25.329"
"Occupational Therapy Assistants","0.154","45.3","1.842","4.066","17.728","39.135","25.73","56.799"
"Cardiovascular Technologists and Technicians","0.169","49.86","15.977","32.044","3.398","6.814","30.485","61.142"
"Ophthalmic Medical Technicians","0.195","57.5","14.361","24.976","4.881","8.488","38.258","66.536"
"Sales and Related Workers, All Other","0.087","25.54","18.897","73.991","0.195","0.762","6.448","25.247"
"Packers and Packagers, Hand","0.076","22.5","18.942","84.187","0","0","3.558","15.813"
"Hairdressers, Hairstylists, and Cosmetologists","0.129","38.09","3.38","8.874","15.24","40.01","19.47","51.116"
"Diagnostic Medical Sonographers","0.16","46.98","8.333","17.738","10.045","21.382","28.601","60.88"
"Dispatchers, Except Police, Fire, and Ambulance","0.084","24.66","17.66","71.614","0.372","1.51","6.628","26.876"
"Residential Advisors","0.137","40.45","7.006","17.32","10.653","26.337","22.791","56.343"
"First-Line Supervisors of Mechanics, Installers, and Repairers","0.103","30.37","7.624","25.103","9.938","32.723","12.808","42.174"
"Mail Clerks and Mail Machine Operators, Except Postal Service","0.069","20.35","16.565","81.4","0.801","3.934","2.984","14.666"
"Recreation Workers","0.163","47.96","3.59","7.486","13.768","28.708","30.602","63.806"
"Dentists, General","0.205","60.41","5.618","9.3","11.309","18.72","43.483","71.98"
"Welders, Cutters, Solderers, and Brazers","0.079","23.33","15.019","64.378","1.448","6.207","6.863","29.415"
"Tire Repairers and Changers","0.081","23.79","15.723","66.092","0.558","2.344","7.509","31.563"
"Butchers and Meat Cutters","0.07","20.67","14.874","71.959","0.763","3.689","5.034","24.352"
"Computer User Support Specialists","0.097","28.45","8.882","31.221","6.515","22.898","13.053","45.88"
"Food Service Managers","0.108","31.9","8.925","27.978","6.457","20.242","16.518","51.78"
"Helpers--Electricians","0.09","26.35","7.348","27.887","8.007","30.386","10.995","41.727"
"Securities, Commodities, and Financial Services Sales Agents","0.071","20.84","6.537","31.369","8.497","40.775","5.805","27.856"
"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","0.093","27.33","9.659","35.343","5.228","19.129","12.443","45.528"
"Public Relations Specialists","0.094","27.57","4.434","16.082","10.449","37.9","12.687","46.018"
"Orderlies","0.082","24.15","13.468","55.767","1.2","4.967","9.483","39.265"
"Wellhead Pumpers","0.1","29.38","9.587","32.631","4.921","16.75","14.872","50.619"
"Miscellaneous Assemblers and Fabricators","0.081","23.85","12.285","51.509","2.175","9.12","9.39","39.37"
"Social and Community Service Managers","0.112","33.03","1.735","5.254","12.574","38.067","18.721","56.679"
"Inspectors, Testers, Sorters, Samplers, and Weighers","0.072","21.32","13.831","64.872","0.058","0.271","7.432","34.858"
"Food Preparation and Serving Related Workers, All Other","0.059","17.3","11.992","69.319","1.781","10.297","3.526","20.384"
"Computer and Information Systems Managers","0.073","21.47","0.288","1.34","13.359","62.22","7.824","36.44"
"Roustabouts, Oil and Gas","0.063","18.65","10.964","58.786","2.29","12.276","5.397","28.938"
"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other","0.055","16.21","3.455","21.315","9.752","60.162","3.003","18.523"
"Network and Computer Systems Administrators","0.056","16.41","2.429","14.802","10.65","64.9","3.331","20.298"
"First-Line Supervisors of Construction Trades and Extraction Workers","0.122","36.03","2.006","5.567","10.821","30.033","23.203","64.399"
"Advertising Sales Agents","0.065","19.08","2.847","14.921","9.831","51.526","6.402","33.553"
"Industrial Truck and Tractor Operators","0.06","17.75","9.088","51.202","3.51","19.773","5.152","29.025"
"Information and Record Clerks, All Other","0.05","14.61","12.38","84.737","0.187","1.282","2.043","13.981"
"Electricians","0.108","31.73","4.035","12.716","8.27","26.065","19.425","61.219"
"Market Research Analysts and Marketing Specialists","0.062","18.2","0","0","12.269","67.41","5.931","32.59"
"Psychiatric Technicians","0.11","32.47","3.328","10.248","8.853","27.266","20.289","62.486"
"Buyers and Purchasing Agents","0.054","15.78","6.291","39.869","5.184","32.849","4.305","27.281"
"Sales Managers","0.089","26.3","1.241","4.719","10.197","38.772","14.862","56.509"
"Software Developers and Software Quality Assurance Analysts and Testers","0.084","24.86","0.681","2.741","10.645","42.819","13.534","54.44"
"Training and Development Specialists","0.075","22.18","1.288","5.805","9.943","44.827","10.95","49.368"
"First-Line Supervisors of Non-Retail Sales Workers","0.085","25.03","1.192","4.764","9.807","39.181","14.031","56.055"
"Pharmacy Aides","0.045","13.26","9.375","70.702","1.531","11.543","2.354","17.755"
"Operating Engineers and Other Construction Equipment Operators","0.067","19.85","5.973","30.089","4.923","24.801","8.954","45.11"
"First-Line Supervisors of Housekeeping and Janitorial Workers","0.071","20.86","3.326","15.942","7.502","35.962","10.033","48.096"
"Education and Childcare Administrators, Preschool and Daycare","0.092","26.95","2.982","11.065","7.745","28.739","16.223","60.196"
"Order Clerks","0.047","13.69","9.699","70.848","0.946","6.907","3.045","22.245"
"Computer Systems Analysts","0.091","26.9","1.949","7.244","8.652","32.162","16.3","60.594"
"Magnetic Resonance Imaging Technologists","0.077","22.73","5.149","22.654","5.219","22.961","12.362","54.385"
"Plumbers, Pipefitters, and Steamfitters","0.07","20.51","2.715","13.237","7.478","36.458","10.318","50.305"
"Biological Technicians","0.074","21.78","6.178","28.365","3.996","18.347","11.606","53.288"
"Office and Administrative Support Workers, All Other","0.043","12.67","7.348","57.995","2.68","21.151","2.642","20.853"
"Mental Health and Substance Abuse Social Workers","0.078","22.9","0","0","9.873","43.113","13.027","56.887"
"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors","0.062","18.39","6.684","36.347","3.057","16.625","8.648","47.028"
"Helpers--Installation, Maintenance, and Repair Workers","0.075","22.05","8.037","36.447","1.701","7.714","12.313","55.839"
"General Internal Medicine Physicians","0.097","28.61","1.783","6.232","7.785","27.211","19.042","66.557"
"Massage Therapists","0.085","24.99","3.646","14.591","5.826","23.314","15.518","62.095"
"Nurse Anesthetists","0.101","29.69","4.563","15.369","4.894","16.484","20.233","68.147"
"Office Machine Operators, Except Computer","0.038","11.26","9.393","83.422","0","0","1.867","16.578"
"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other","0.072","21.18","3.322","15.686","5.724","27.024","12.134","57.289"
"Surgeons, Except Ophthalmologists","0.07","20.57","3.628","17.637","5.298","25.757","11.644","56.606"
"Construction Managers","0.089","26.1","1.428","5.47","7.459","28.579","17.213","65.951"
"Optometrists","0.067","19.69","2.341","11.887","5.853","29.728","11.496","58.385"
"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other","0.065","19.15","1.525","7.963","6.668","34.82","10.957","57.217"
"Compliance Officers","0.046","13.57","4.018","29.612","4.096","30.187","5.455","40.2"
"Automotive and Watercraft Service Attendants","0.036","10.73","6.041","56.299","1.636","15.245","3.053","28.457"
"Eligibility Interviewers, Government Programs","0.039","11.56","7.006","60.606","0.648","5.605","3.906","33.789"
"Painters, Construction and Maintenance","0.036","10.71","2.469","23.051","5.074","47.374","3.167","29.575"
"Clinical, Counseling, and School Psychologists","0.061","17.88","0.269","1.503","7.155","40.018","10.456","58.479"
"Petroleum Pump System Operators, Refinery Operators, and Gaugers","0.049","14.32","7.095","49.546","0.298","2.081","6.927","48.372"
"Service Unit Operators, Oil and Gas","0.049","14.44","4.675","32.372","2.711","18.774","7.054","48.854"
"New Accounts Clerks","0.028","8.38","7.248","86.491","0","0","1.132","13.509"
"Dietitians and Nutritionists","0.08","23.61","0.414","1.755","6.77","28.673","16.426","69.571"
"Bakers","0.03","8.72","6.922","79.381","0.045","0.512","1.753","20.107"
"Ophthalmic Laboratory Technicians","0.03","8.89","6.69","75.248","0","0","2.2","24.752"
"First-Line Supervisors of Production and Operating Workers","0.049","14.44","2.489","17.236","4.055","28.079","7.897","54.685"
"Carpenters","0.036","10.52","4.274","40.626","2.126","20.212","4.12","39.162"
"Radiation Therapists","0.048","14.13","4.588","32.472","1.782","12.608","7.76","54.92"
"Cement Masons and Concrete Finishers","0.034","9.97","5.77","57.874","0.366","3.675","3.834","38.451"
"Procurement Clerks","0.024","7.11","4.336","60.983","1.669","23.467","1.106","15.549"
"Health Education Specialists","0.043","12.6","1.218","9.665","4.688","37.21","6.694","53.126"
"Word Processors and Typists","0.022","6.41","5.534","86.336","0.285","4.446","0.591","9.219"
"Clergy","0.056","16.37","0","0","5.795","35.401","10.575","64.599"
"Human Resources Managers","0.04","11.66","0.621","5.329","5.143","44.106","5.896","50.565"
"Security and Fire Alarm Systems Installers","0.037","11","2.055","18.679","3.706","33.69","5.239","47.632"
"Chefs and Head Cooks","0.062","18.2","2.114","11.616","3.602","19.791","12.484","68.593"
"Anesthesiologists","0.058","17.08","0.996","5.83","4.708","27.562","11.377","66.608"
"Marketing Managers","0.045","13.36","0.85","6.362","4.828","36.136","7.682","57.502"
"Chiropractors","0.056","16.36","1.891","11.558","3.708","22.668","10.761","65.774"
"Police and Sheriff's Patrol Officers","0.033","9.77","3.083","31.554","2.423","24.804","4.264","43.642"
"Insurance Sales Agents","0.028","8.35","2.607","31.224","2.826","33.841","2.917","34.934"
"Cost Estimators","0.029","8.65","3.45","39.886","1.97","22.77","3.23","37.344"
"Geological and Hydrologic Technicians","0.029","8.51","5.142","60.422","0.228","2.678","3.14","36.901"
"Exercise Trainers and Group Fitness Instructors","0.034","10","0.106","1.055","5.218","52.182","4.676","46.762"
"Installation, Maintenance, and Repair Workers, All Other","0.021","6.26","5.169","82.566","0","0","1.091","17.434"
"Demonstrators and Product Promoters","0.029","8.41","0.869","10.335","4.136","49.174","3.405","40.491"
"Educational, Guidance, and Career Counselors and Advisors","0.032","9.54","0.682","7.15","4.267","44.731","4.591","48.12"
"Concierges","0.026","7.75","3.503","45.204","1.438","18.549","2.809","36.246"
"Management Analysts","0.031","9.24","0","0","4.915","53.192","4.325","46.808"
"Dietetic Technicians","0.053","15.52","0.235","1.515","4.499","28.987","10.786","69.498"
"Computer, Automated Teller, and Office Machine Repairers","0.024","6.99","3.93","56.221","0.796","11.393","2.264","32.387"
"Pediatricians, General","0.05","14.77","0","0","4.693","31.772","10.077","68.228"
"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","0.023","6.63","2.463","37.154","2.153","32.478","2.013","30.368"
"Computer Occupations, All Other","0.027","7.91","1.326","16.758","3.248","41.065","3.336","42.177"
"Heating, Air Conditioning, and Refrigeration Mechanics and Installers","0.042","12.32","0.785","6.373","3.767","30.573","7.768","63.054"
"Driver/Sales Workers","0.018","5.43","3.16","58.203","1.373","25.285","0.897","16.512"
"Credit Authorizers, Checkers, and Clerks","0.017","5.05","4.513","89.373","0","0","0.537","10.627"
"Hazardous Materials Removal Workers","0.021","6.15","2.767","44.989","1.743","28.349","1.64","26.662"
"Meter Readers, Utilities","0.02","5.83","4.316","74.029","0.171","2.94","1.343","23.032"
"Helpers, Construction Trades, All Other","0.03","8.74","2.392","27.368","2.073","23.713","4.275","48.919"
"Computer Network Support Specialists","0.019","5.55","2.148","38.703","2.311","41.642","1.091","19.654"
"Medical Equipment Repairers","0.03","8.94","1.96","21.927","2.48","27.741","4.5","50.331"
"Title Examiners, Abstractors, and Searchers","0.018","5.37","4.34","80.822","0.051","0.948","0.979","18.23"
"Rehabilitation Counselors","0.032","9.44","0.915","9.697","3.463","36.684","5.062","53.618"
"Farmworkers and Laborers, Crop, Nursery, and Greenhouse","0.023","6.81","3.233","47.478","1.14","16.733","2.437","35.789"
"Paralegals and Legal Assistants","0.023","6.64","3.463","52.155","0.851","12.81","2.326","35.035"
"Brokerage Clerks","0.018","5.22","3.65","69.919","0.617","11.813","0.954","18.267"
"Public Safety Telecommunicators","0.021","6.28","3.53","56.21","0.696","11.088","2.054","32.702"
"Occupational Health and Safety Specialists","0.046","13.44","0.129","0.96","4.076","30.326","9.235","68.714"
"Nuclear Medicine Technologists","0.037","10.79","2.539","23.535","1.642","15.213","6.609","61.251"
"Community Health Workers","0.032","9.42","0.821","8.719","3.345","35.512","5.253","55.769"
"Broadcast Technicians","0.02","5.8","2.876","49.585","1.207","20.809","1.717","29.605"
"Merchandise Displayers and Window Trimmers","0.022","6.58","0.337","5.121","3.739","56.826","2.504","38.053"
"Self-Enrichment Teachers","0.02","5.83","0.347","5.959","3.666","62.873","1.817","31.168"
"Production Workers, All Other","0.017","4.91","3.943","80.298","0","0","0.967","19.702"
"Medical Scientists, Except Epidemiologists","0.046","13.45","0","0","3.846","28.598","9.604","71.402"
"Claims Adjusters, Examiners, and Investigators","0.016","4.85","0.92","18.978","2.783","57.388","1.146","23.633"
"Machinists","0.019","5.68","2.997","52.756","0.659","11.608","2.024","35.636"
"Telemarketers","0.015","4.56","3.432","75.26","0.191","4.195","0.937","20.545"
"Dental Laboratory Technicians","0.019","5.45","1.796","32.962","1.734","31.821","1.919","35.217"
"Recreational Therapists","0.03","8.79","0.764","8.692","2.756","31.35","5.27","59.958"
"Automotive Body and Related Repairers","0.02","5.84","2.431","41.623","1.073","18.375","2.336","40.002"
"Helpers--Carpenters","0.017","4.88","3.353","68.713","0.123","2.521","1.404","28.766"
"Public Relations and Fundraising Managers","0.023","6.82","0","0","3.468","50.851","3.352","49.149"
"Fundraisers","0.023","6.84","1.281","18.735","2.108","30.812","3.451","50.453"
"Obstetricians and Gynecologists","0.032","9.44","0.736","7.793","2.619","27.739","6.086","64.468"
"Psychiatrists","0.027","8","0","0","3.339","41.734","4.661","58.266"
"Loan Officers","0.015","4.53","1.248","27.54","2.043","45.097","1.24","27.363"
"Rotary Drill Operators, Oil and Gas","0.02","5.79","2.573","44.441","0.66","11.406","2.556","44.154"
"Animal Caretakers","0.026","7.55","1.061","14.056","2.15","28.48","4.339","57.464"
"Structural Iron and Steel Workers","0.016","4.6","1.765","38.359","1.402","30.475","1.434","31.166"
"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers","0.015","4.47","1.587","35.498","1.576","35.254","1.307","29.248"
"Lodging Managers","0.023","6.71","1.351","20.135","1.749","26.071","3.61","53.794"
"Interpreters and Translators","0.02","5.93","0","0","3.077","51.897","2.853","48.103"
"Glaziers","0.014","4.26","1.394","32.721","1.68","39.447","1.186","27.831"
"Derrick Operators, Oil and Gas","0.015","4.42","2.36","53.402","0.657","14.873","1.402","31.726"
"Community and Social Service Specialists, All Other","0.023","6.79","0.592","8.719","2.411","35.512","3.787","55.769"
"Health Specialties Teachers, Postsecondary","0.018","5.19","0.29","5.585","2.689","51.819","2.211","42.596"
"Industrial Machinery Mechanics","0.021","6.31","2.595","41.128","0.356","5.636","3.359","53.236"
"Control and Valve Installers and Repairers, Except Mechanical Door","0.017","5.14","2.402","46.737","0.526","10.238","2.211","43.025"
"Miscellaneous First-Line Supervisors, Protective Service Workers","0.019","5.45","0.266","4.879","2.565","47.057","2.62","48.065"
"Sheet Metal Workers","0.017","5.08","1.891","37.231","0.89","17.52","2.299","45.249"
"Helpers--Extraction Workers","0.015","4.47","2.481","55.511","0.287","6.423","1.702","38.066"
"Parking Attendants","0.013","3.77","2.53","67.096","0.23","6.112","1.01","26.792"
"Pesticide Handlers, Sprayers, and Applicators, Vegetation","0.017","4.93","1.262","25.594","1.464","29.695","2.204","44.711"
"Pump Operators, Except Wellhead Pumpers","0.013","3.93","2.699","68.678","0","0","1.231","31.322"
"Mixing and Blending Machine Setters, Operators, and Tenders","0.013","3.68","2.523","68.547","0.158","4.304","0.999","27.149"
"Baggage Porters and Bellhops","0.013","3.91","1.119","28.628","1.552","39.682","1.239","31.69"
"Bus and Truck Mechanics and Diesel Engine Specialists","0.019","5.66","1.731","30.58","0.908","16.035","3.022","53.385"
"Information Security Analysts","0.012","3.6","0.785","21.805","1.768","49.105","1.047","29.09"
"Audio and Video Technicians","0.015","4.44","0.965","21.741","1.556","35.054","1.918","43.206"
"Compensation, Benefits, and Job Analysis Specialists","0.012","3.53","0.436","12.36","2.064","58.477","1.029","29.163"
"Skincare Specialists","0.019","5.66","0.369","6.52","1.928","34.067","3.363","59.413"
"Real Estate Sales Agents","0.016","4.6","0.445","9.679","1.817","39.493","2.338","50.827"
"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers","0.013","3.7","1.456","39.345","0.779","21.066","1.465","39.589"
"Computer Programmers","0.015","4.46","0.139","3.108","2.092","46.898","2.23","49.994"
"Property, Real Estate, and Community Association Managers","0.016","4.6","0.954","20.74","1.265","27.495","2.381","51.764"
"Statisticians","0.01","2.86","0.933","32.619","1.286","44.955","0.641","22.427"
"Database Administrators and Architects","0.016","4.82","1.211","25.115","0.988","20.497","2.621","54.388"
"Purchasing Managers","0.012","3.48","1.526","43.837","0.653","18.754","1.302","37.409"
"Radio, Cellular, and Tower Equipment Installers and Repairers","0.012","3.54","0.669","18.907","1.507","42.581","1.363","38.512"
"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters","0.012","3.41","1.595","46.785","0.575","16.868","1.239","36.347"
"Personal Financial Advisors","0.009","2.63","1.473","56.003","0.675","25.653","0.482","18.344"
"Electrical and Electronic Engineering Technologists and Technicians","0.016","4.65","0.534","11.479","1.595","34.293","2.522","54.227"
"Computer Network Architects","0.014","4.22","0.275","6.509","1.825","43.25","2.12","50.241"
