"Job name","% of total workforce","FTEs","Automatable FTEs","Automatable %","Augmentable FTEs","Augmentable %","Unimpacted FTEs","Unimpacted %"
"Executive Secretaries and Executive Administrative Assistants","0.281","291.96","184.789","63.293","32.595","11.164","74.575","25.543"
"Project Management Specialists and Business Operations Specialists, All Other","0.294","305.22","128.154","41.987","80.947","26.521","96.12","31.492"
"Laundry and Dry-Cleaning Workers","0.261","271.06","178.733","65.939","22.387","8.259","69.94","25.802"
"Inspectors, Testers, Sorters, Samplers, and Weighers","0.281","291.7","196.007","67.195","0.791","0.271","94.902","32.534"
"Telecommunications Equipment Installers and Repairers, Except Line Installers","0.31","322.18","62.594","19.428","129.851","40.304","129.734","40.268"
"Automotive Service Technicians and Mechanics","0.361","375.41","116.23","30.961","75.981","20.239","183.199","48.8"
"Production, Planning, and Expediting Clerks","0.245","254.96","176.662","69.29","11.683","4.582","66.615","26.128"
"Parts Salespersons","0.223","231.83","166.401","71.777","19.555","8.435","45.874","19.788"
"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity","0.242","251.05","184.503","73.493","0","0","66.547","26.507"
"First-Line Supervisors of Production and Operating Workers","0.382","396.87","69.574","17.531","113.596","28.623","213.7","53.846"
"Data Entry Keyers","0.194","201.97","183.095","90.655","0","0","18.875","9.345"
"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","0.244","253.8","94.249","37.135","82.343","32.444","77.208","30.421"
"First-Line Supervisors of Mechanics, Installers, and Repairers","0.307","319.33","76.772","24.042","99.031","31.012","143.527","44.946"
"Physicians, All Other; and Ophthalmologists, Except Pediatric","0.416","431.97","49.627","11.489","125.976","29.163","256.366","59.348"
"Amusement and Recreation Attendants","0.26","270.64","156.259","57.737","16.565","6.121","97.816","36.142"
"Counter and Rental Clerks","0.219","228.01","166.816","73.162","5.68","2.491","55.515","24.347"
"Loan Interviewers and Clerks","0.207","215.1","172.132","80.024","0","0","42.968","19.976"
"Social and Human Service Assistants","0.284","295.62","64.058","21.669","95.718","32.379","135.845","45.952"
"Financial Managers","0.239","247.85","87.181","35.175","69.045","27.858","91.624","36.967"
"Exercise Trainers and Group Fitness Instructors","0.281","291.65","3.078","1.055","152.189","52.182","136.383","46.762"
"Emergency Medical Technicians and Paramedics","0.346","360.01","42.317","11.754","107.523","29.867","210.17","58.379"
"Telemarketers","0.181","188.13","141.587","75.26","7.892","4.195","38.651","20.545"
"Radiologic Technologists and Technicians","0.363","377.63","62.103","16.445","86.84","22.996","228.687","60.559"
"Human Resources Specialists","0.187","194.17","51.477","26.511","92.018","47.391","50.674","26.098"
"Preschool Teachers, Except Special Education","0.499","518.77","23.739","4.576","119.567","23.048","375.464","72.376"
"Parking Attendants","0.207","214.95","130.307","60.622","11.045","5.139","73.598","34.239"
"Packaging and Filling Machine Operators and Tenders","0.176","183.19","140.935","76.934","0","0","42.255","23.066"
"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other","0.161","167.47","35.982","21.486","102.333","61.105","29.155","17.409"
"Medical and Health Services Managers","0.562","584.42","0","0","137.405","23.511","447.015","76.489"
"Telecommunications Line Installers and Repairers","0.198","205.95","31.749","15.416","103.673","50.339","70.528","34.245"
"Industrial Machinery Mechanics","0.266","276.73","114.951","41.539","16.045","5.798","145.734","52.663"
"Pharmacists","0.202","209.43","87.668","41.86","37.853","18.074","83.909","40.065"
"Packers and Packagers, Hand","0.143","148.47","123.686","83.307","0","0","24.784","16.693"
"Pressers, Textile, Garment, and Related Materials","0.143","148.73","122.756","82.536","0","0","25.974","17.464"
"Nurse Practitioners","0.255","265.18","51.75","19.515","69.711","26.288","143.719","54.197"
"Electrical Power-Line Installers and Repairers","0.273","283.55","27.863","9.826","92.821","32.735","162.866","57.438"
"Cooks, Short Order","0.155","160.71","118.098","73.485","2.217","1.379","40.395","25.135"
"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders","0.15","155.79","116.618","74.856","0","0","39.172","25.144"
"Physical Therapists","0.305","316.42","28.077","8.873","86.595","27.367","201.748","63.76"
"Phlebotomists","0.273","283.55","96.955","34.193","13.306","4.693","173.289","61.114"
"Tire Repairers and Changers","0.154","159.54","105.24","65.965","3.72","2.332","50.58","31.704"
"Administrative Services and Facilities Managers","0.184","191.64","29.751","15.525","78.244","40.829","83.644","43.647"
"Reservation and Transportation Ticket Agents and Travel Clerks","0.131","136.29","97.784","71.747","9.858","7.233","28.648","21.02"
"Dental Hygienists","0.318","330.35","63.868","19.333","40.951","12.396","225.532","68.271"
"Teaching Assistants, Except Postsecondary","0.182","189.53","42.379","22.36","62.009","32.717","85.142","44.923"
"Loan Officers","0.131","136.57","37.611","27.54","61.589","45.097","37.369","27.363"
"Software Developers and Software Quality Assurance Analysts and Testers","0.203","211.11","5.82","2.757","93.177","44.137","112.114","53.107"
"Dispatchers, Except Police, Fire, and Ambulance","0.132","136.96","96.877","70.734","2.064","1.507","38.019","27.759"
"Mobile Heavy Equipment Mechanics, Except Engines","0.171","177.38","71.021","40.039","27.218","15.345","79.141","44.616"
"Helpers--Production Workers","0.122","126.48","94.766","74.925","3.452","2.729","28.263","22.346"
"Interviewers, Except Eligibility and Loan","0.128","133.46","83.258","62.384","13.315","9.976","36.887","27.639"
"Respiratory Therapists","0.241","250.24","18.121","7.241","76.845","30.708","155.274","62.05"
"Speech-Language Pathologists","0.203","210.7","0","0","93.343","44.301","117.357","55.699"
"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services","0.177","184.32","8.895","4.826","84.121","45.639","91.304","49.536"
"Payroll and Timekeeping Clerks","0.098","102.06","73.978","72.485","18.219","17.851","9.863","9.664"
"First-Line Supervisors of Non-Retail Sales Workers","0.2","208.17","9.949","4.779","81.835","39.312","116.386","55.909"
"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic","0.114","118.45","86.368","72.915","4.238","3.578","27.844","23.507"
"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers","0.14","145.3","58.662","40.373","31.244","21.503","55.395","38.124"
"Surgical Technologists","0.232","240.62","45.599","18.951","43.117","17.919","151.904","63.13"
"Claims Adjusters, Examiners, and Investigators","0.111","114.92","21.862","19.024","66.237","57.637","26.821","23.339"
"Order Clerks","0.109","113.39","80.024","70.574","7.779","6.86","25.587","22.565"
"File Clerks","0.097","100.37","85.066","84.752","1.304","1.299","14.001","13.949"
"Physical Therapist Assistants","0.228","236.54","9.718","4.109","74.524","31.506","152.298","64.386"
"Human Resources Assistants, Except Payroll and Timekeeping","0.106","110.38","42.897","38.863","40.275","36.488","27.208","24.649"
"Computer User Support Specialists","0.141","146.8","46.006","31.339","34.552","23.537","66.242","45.124"
"Market Research Analysts and Marketing Specialists","0.113","117.1","0","0","80.151","68.447","36.949","31.553"
"Healthcare Social Workers","0.188","195.18","8.532","4.371","69.762","35.743","116.886","59.886"
"Sales Managers","0.171","177.26","8.416","4.748","69.188","39.032","99.656","56.22"
"Securities, Commodities, and Financial Services Sales Agents","0.103","106.74","33.483","31.369","43.523","40.775","29.734","27.856"
"Hotel, Motel, and Resort Desk Clerks","0.097","100.91","76.399","75.71","0.487","0.483","24.024","23.807"
"Occupational Therapists","0.172","178.92","24.963","13.952","51.561","28.818","102.396","57.23"
"Network and Computer Systems Administrators","0.092","95.59","14.171","14.825","62.281","65.154","19.138","20.021"
"Computer and Information Systems Managers","0.112","116.56","1.57","1.347","73.699","63.228","41.291","35.425"
"Bus and Truck Mechanics and Diesel Engine Specialists","0.149","155.03","48.872","31.524","25.713","16.586","80.445","51.89"
"Opticians, Dispensing","0.12","125","53.814","43.051","19.892","15.914","51.294","41.035"
"Cleaners of Vehicles and Equipment","0.106","109.96","57.621","52.401","15.913","14.471","36.427","33.127"
"Recreation Workers","0.193","200.8","15.032","7.486","57.645","28.708","128.123","63.806"
"Construction Laborers","0.109","112.91","37.571","33.275","34.994","30.993","40.346","35.732"
"Family Medicine Physicians","0.17","176.9","28.396","16.052","43.762","24.738","104.742","59.21"
"Physician Assistants","0.151","156.85","15.69","10.003","56.39","35.952","84.769","54.045"
"Substance Abuse, Behavioral Disorder, and Mental Health Counselors","0.159","165.43","9.34","5.646","61.821","37.37","94.269","56.984"
"Medical Transcriptionists","0.076","78.68","70.389","89.462","0","0","8.291","10.538"
"Computer, Automated Teller, and Office Machine Repairers","0.098","102.18","57.336","56.113","11.606","11.358","33.238","32.529"
"Child, Family, and School Social Workers","0.134","138.93","15.05","10.833","53.464","38.483","70.417","50.685"
"Computer Systems Analysts","0.157","162.85","11.881","7.296","55.51","34.087","95.459","58.618"
"Installation, Maintenance, and Repair Workers, All Other","0.078","80.66","66.553","82.51","0","0","14.107","17.49"
"Food Service Managers","0.132","137.14","38.311","27.936","27.631","20.148","71.198","51.916"
"Switchboard Operators, Including Answering Service","0.078","80.91","65.257","80.654","0","0","15.653","19.346"
"Buyers and Purchasing Agents","0.083","85.84","34.687","40.409","28.889","33.655","22.264","25.936"
"Physical Therapist Aides","0.131","136.47","17.08","12.516","46.285","33.916","73.105","53.569"
"Personal Financial Advisors","0.074","77.25","43.262","56.003","19.817","25.653","14.171","18.344"
"Couriers and Messengers","0.076","78.91","62.018","78.593","0","0","16.892","21.407"
"Sales and Related Workers, All Other","0.078","81.1","60.663","74.801","0.62","0.764","19.817","24.435"
"Public Relations Specialists","0.108","112.55","18.123","16.102","43.022","38.225","51.405","45.673"
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.083","86.02","51.752","60.162","9.273","10.78","24.995","29.058"
"Healthcare Support Workers, All Other","0.135","140.06","25.49","18.199","35.303","25.206","79.267","56.595"
"Management Analysts","0.106","110.62","0","0","60.359","54.564","50.261","45.436"
"First-Line Supervisors of Housekeeping and Janitorial Workers","0.103","107.23","17.816","16.615","41.143","38.369","48.271","45.016"
"Chemical Equipment Operators and Tenders","0.092","95.46","49.949","52.325","8.685","9.098","36.826","38.578"
"Medical Equipment Preparers","0.089","92.11","50.284","54.591","7.748","8.412","34.078","36.997"
"New Accounts Clerks","0.063","65.78","56.894","86.491","0","0","8.886","13.509"
"Training and Development Specialists","0.105","109.12","6.377","5.844","50.086","45.899","52.657","48.256"
"Psychiatric Aides","0.136","141.3","17.913","12.677","38.007","26.898","85.38","60.425"
"Insurance Sales Agents","0.082","84.98","26.531","31.22","28.75","33.831","29.699","34.949"
"Control and Valve Installers and Repairers, Except Mechanical Door","0.112","115.87","45.587","39.343","9.545","8.238","60.738","52.419"
"Machinists","0.082","85.28","44.983","52.747","9.895","11.603","30.403","35.65"
"Food Preparation and Serving Related Workers, All Other","0.064","66.96","46.461","69.386","6.913","10.323","13.587","20.29"
"Sewing Machine Operators","0.062","64.9","52.378","80.706","0","0","12.522","19.294"
"Dentists, General","0.18","186.88","17.375","9.298","34.979","18.717","134.526","71.985"
"Occupational Therapy Assistants","0.116","120.22","4.891","4.068","47.064","39.148","68.265","56.784"
"Travel Agents","0.067","69.99","46.828","66.907","4.193","5.991","18.968","27.101"
"Mail Clerks and Mail Machine Operators, Except Postal Service","0.057","59.1","48.127","81.434","2.329","3.941","8.644","14.626"
"Ophthalmic Medical Technicians","0.144","149.12","37.262","24.988","12.662","8.491","99.196","66.521"
"Electricians","0.126","130.53","16.306","12.492","33.151","25.398","81.073","62.111"
"Cardiovascular Technologists and Technicians","0.123","127.42","40.763","31.991","8.652","6.79","78.005","61.219"
"Butchers and Meat Cutters","0.06","62.45","44.938","71.959","2.304","3.689","15.208","24.352"
"Diagnostic Medical Sonographers","0.116","120.68","21.394","17.728","25.759","21.345","73.527","60.928"
"Compliance Officers","0.074","76.68","23.093","30.116","23.75","30.972","29.837","38.912"
"Residential Advisors","0.103","107.25","18.576","17.32","28.246","26.337","60.428","56.343"
"Computer Numerically Controlled Tool Operators","0.064","66.32","44.78","67.522","0.486","0.733","21.054","31.746"
"Power Plant Operators","0.105","109.53","36.595","33.411","8.318","7.594","64.617","58.995"
"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other","0.1","103.45","8.274","7.998","36.405","35.191","58.771","56.811"
"Food Batchmakers","0.061","63.59","41.635","65.475","2.817","4.431","19.137","30.095"
"Mixing and Blending Machine Setters, Operators, and Tenders","0.052","54.54","39.703","72.797","2.62","4.805","12.216","22.398"
"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers","0.089","92.95","13.905","14.96","27.714","29.816","51.33","55.223"
"Orderlies","0.064","66.43","37.252","56.077","3.314","4.989","25.864","38.934"
"Office Machine Operators, Except Computer","0.047","48.48","40.564","83.672","0","0","7.916","16.328"
"Pest Control Workers","0.057","59.34","18.468","31.123","21.725","36.612","19.146","32.265"
"Ushers, Lobby Attendants, and Ticket Takers","0.059","61.69","38.428","62.292","1.74","2.82","21.522","34.888"
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic","0.05","51.84","37.99","73.283","1.371","2.644","12.479","24.073"
"Marketing Managers","0.084","87.01","5.581","6.415","32.824","37.724","48.605","55.861"
"Social and Community Service Managers","0.085","88.33","4.642","5.255","33.699","38.151","49.99","56.594"
"Printing Press Operators","0.049","51.38","35.654","69.393","2.494","4.855","13.231","25.752"
"Information and Record Clerks, All Other","0.042","43.41","36.868","84.93","0.574","1.322","5.968","13.748"
"Advertising Sales Agents","0.054","56.08","8.368","14.921","28.896","51.526","18.816","33.553"
"Insurance Underwriters","0.044","45.53","24.788","54.443","12.365","27.158","8.377","18.399"
"Automotive Body and Related Repairers","0.063","65.35","25.899","39.631","11.113","17.005","28.339","43.364"
"Office and Administrative Support Workers, All Other","0.043","44.73","26.068","58.279","9.531","21.307","9.131","20.413"
"Water and Wastewater Treatment Plant and System Operators","0.11","114.75","19.208","16.739","16.368","14.264","79.174","68.997"
"Refuse and Recyclable Material Collectors","0.043","44.25","34.999","79.093","0","0","9.251","20.907"
"Procurement Clerks","0.039","40.69","25.122","61.741","9.642","23.695","5.926","14.564"
"Bakers","0.041","42.62","33.83","79.375","0.218","0.512","8.572","20.112"
"Property, Real Estate, and Community Association Managers","0.078","80.78","15.151","18.756","18.53","22.939","47.099","58.305"
"Brokerage Clerks","0.039","40.82","28.541","69.919","4.822","11.813","7.457","18.267"
"Petroleum Pump System Operators, Refinery Operators, and Gaugers","0.057","59.59","31.227","52.404","1.64","2.752","26.723","44.844"
"Slaughterers and Meat Packers","0.037","38.84","32.863","84.61","0","0","5.977","15.39"
"Production Workers, All Other","0.039","40.54","32.707","80.678","0","0","7.833","19.322"
"Computer Occupations, All Other","0.053","54.79","9.184","16.762","22.963","41.911","22.643","41.327"
"Psychiatric Technicians","0.081","84.06","8.614","10.248","22.92","27.266","52.525","62.486"
"Mental Health and Substance Abuse Social Workers","0.069","71.5","0","0","30.849","43.145","40.651","56.855"
"Cargo and Freight Agents","0.038","39.6","30.249","76.387","0.211","0.533","9.139","23.08"
"Veterinary Assistants and Laboratory Animal Caretakers","0.071","74.14","17.981","24.253","12.228","16.493","43.931","59.254"
"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers","0.04","41.1","11.381","27.692","18.62","45.305","11.099","27.004"
"Hairdressers, Hairstylists, and Cosmetologists","0.06","62.75","5.524","8.804","24.408","38.897","32.818","52.299"
"Meat, Poultry, and Fish Cutters and Trimmers","0.035","36.58","25.225","68.958","4.706","12.866","6.649","18.176"
"General Internal Medicine Physicians","0.085","88.54","5.518","6.232","24.093","27.211","58.929","66.557"
"Nurse Anesthetists","0.089","92","14.14","15.369","15.165","16.484","62.695","68.147"
"Medical Equipment Repairers","0.051","53.5","12.723","23.781","16.484","30.811","24.293","45.407"
"Paralegals and Legal Assistants","0.043","44.4","23.167","52.179","5.734","12.913","15.499","34.908"
"Automotive and Watercraft Service Attendants","0.04","41.09","22.819","55.535","6.081","14.799","12.19","29.666"
"Credit Analysts","0.034","35.21","10.669","30.301","17.442","49.537","7.099","20.163"
"Demonstrators and Product Promoters","0.045","46.27","4.849","10.48","23.255","50.259","18.166","39.261"
"Biological Technicians","0.057","59.19","16.812","28.404","11.068","18.699","31.31","52.898"
"Surgeons, Except Ophthalmologists","0.061","63.71","11.237","17.637","16.409","25.757","36.064","56.606"
"Computer Network Support Specialists","0.033","34.3","13.157","38.359","14.194","41.383","6.948","20.258"
"Human Resources Managers","0.052","54.2","2.915","5.378","24.406","45.029","26.879","49.592"
"Paper Goods Machine Setters, Operators, and Tenders","0.034","34.87","26.872","77.064","0","0","7.998","22.936"
"Magnetic Resonance Imaging Technologists","0.057","58.82","13.325","22.654","13.506","22.961","31.989","54.385"
"Bus Drivers, Transit and Intercity","0.035","36.75","26.736","72.751","0.09","0.245","9.924","27.004"
"Education and Childcare Administrators, Preschool and Daycare","0.065","67.14","7.429","11.065","19.295","28.739","40.415","60.196"
"Sawing Machine Setters, Operators, and Tenders, Wood","0.033","34.13","24.933","73.054","1.621","4.749","7.576","22.197"
"Massage Therapists","0.067","69.42","10.129","14.591","16.185","23.314","43.106","62.095"
"Carpenters","0.035","36.55","16.486","45.105","9.809","26.838","10.255","28.057"
"Title Examiners, Abstractors, and Searchers","0.031","31.85","25.814","81.05","0.302","0.947","5.734","18.003"
"Optometrists","0.059","60.85","7.228","11.878","18.082","29.715","35.541","58.407"
"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders","0.031","32.59","23.533","72.209","1.137","3.488","7.92","24.303"
"Information Security Analysts","0.033","34.17","7.432","21.75","16.863","49.349","9.875","28.901"
"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other","0.054","56.55","8.889","15.719","15.362","27.165","32.299","57.116"
"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.03","31.05","22.198","71.49","1.839","5.923","7.013","22.587"
"Miscellaneous First-Line Supervisors, Protective Service Workers","0.044","45.47","2.233","4.911","21.792","47.927","21.445","47.162"
"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic","0.032","33.08","23.377","70.67","0.633","1.914","9.069","27.417"
"Lawyers","0.053","54.6","0","0","23.733","43.467","30.867","56.533"
"Heating, Air Conditioning, and Refrigeration Mechanics and Installers","0.042","43.87","3.246","7.399","19.781","45.089","20.843","47.512"
"Clinical, Counseling, and School Psychologists","0.053","55.27","0.831","1.503","22.115","40.014","32.324","58.484"
"Chefs and Head Cooks","0.07","72.52","8.424","11.616","14.353","19.791","49.744","68.593"
"Dietitians and Nutritionists","0.072","74.73","1.312","1.756","21.451","28.705","51.967","69.54"
"Credit Authorizers, Checkers, and Clerks","0.024","25.3","22.611","89.373","0","0","2.689","10.627"
"Meter Readers, Utilities","0.033","34.37","21.846","63.561","0.578","1.682","11.946","34.757"
"Ophthalmic Laboratory Technicians","0.028","29.21","22.22","76.069","0","0","6.99","23.931"
"Transportation, Storage, and Distribution Managers","0.054","55.64","4.454","8.005","17.55","31.543","33.636","60.452"
"Farm Equipment Mechanics and Service Technicians","0.038","39.82","15.527","38.993","6.467","16.242","17.826","44.766"
"Woodworking Machine Setters, Operators, and Tenders, Except Sawing","0.027","28.53","20.013","70.147","1.439","5.045","7.078","24.808"
"Chemical Plant and System Operators","0.035","36.22","20.449","56.458","0.874","2.414","14.897","41.129"
"Animal Caretakers","0.053","54.67","6.946","12.705","14.133","25.852","33.591","61.443"
"Correctional Officers and Jailers","0.035","36.78","12.417","33.761","8.643","23.499","15.72","42.74"
"Structural Metal Fabricators and Fitters","0.026","26.83","17.244","64.27","3.371","12.565","6.215","23.166"
"Plumbers, Pipefitters, and Steamfitters","0.036","37.12","5.136","13.837","15.254","41.094","16.73","45.069"
"Radiation Therapists","0.042","43.72","14.197","32.472","5.512","12.608","24.011","54.92"
"Operating Engineers and Other Construction Equipment Operators","0.034","35.79","10.709","29.923","8.846","24.716","16.235","45.361"
"Weighers, Measurers, Checkers, and Samplers, Recordkeeping","0.024","25.35","19.505","76.944","0","0","5.845","23.056"
"Concierges","0.029","30.18","13.671","45.299","5.625","18.639","10.884","36.063"
"Computer Programmers","0.036","36.96","1.162","3.143","18.062","48.868","17.737","47.989"
"Helpers--Installation, Maintenance, and Repair Workers","0.039","40.92","15.962","39.007","3.26","7.966","21.698","53.026"
"Industrial Production Managers","0.039","41.03","7.216","17.586","11.786","28.725","22.029","53.689"
"Merchandise Displayers and Window Trimmers","0.029","30.34","1.554","5.121","17.241","56.826","11.545","38.053"
"Health Education Specialists","0.038","39.93","3.865","9.68","14.882","37.27","21.183","53.051"
"Operations Research Analysts","0.03","31.21","7.174","22.988","11.488","36.81","12.547","40.203"
"Semiconductor Processing Technicians","0.023","24.37","18.3","75.094","0.279","1.145","5.79","23.761"
"Graders and Sorters, Agricultural Products","0.021","21.6","18.528","85.777","0","0","3.072","14.223"
"Pharmacy Aides","0.022","22.56","15.856","70.286","2.575","11.415","4.128","18.3"
"First-Line Supervisors of Construction Trades and Extraction Workers","0.048","49.86","2.8","5.615","15.573","31.233","31.488","63.152"
"Eligibility Interviewers, Government Programs","0.027","27.6","16.757","60.715","1.553","5.625","9.29","33.66"
"Railroad Conductors and Yardmasters","0.03","30.72","17.54","57.097","0.705","2.293","12.475","40.61"
"Clergy","0.049","51.04","0","0","18.068","35.399","32.972","64.601"
"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay","0.044","45.59","10.077","22.104","7.596","16.661","27.917","61.235"
"Anesthesiologists","0.051","52.91","3.085","5.83","14.583","27.562","35.242","66.608"
"Purchasing Managers","0.025","26.33","11.849","45.004","5.587","21.22","8.893","33.776"
"Financial Examiners","0.024","24.94","0","0","17.392","69.734","7.548","30.266"
"Chiropractors","0.049","50.6","5.848","11.558","11.47","22.668","33.282","65.774"
"Petroleum Engineers","0.031","31.84","6.455","20.272","10.311","32.384","15.074","47.344"
"Plating Machine Setters, Operators, and Tenders, Metal and Plastic","0.021","21.55","16.457","76.367","0.121","0.563","4.972","23.07"
"Surveying and Mapping Technicians","0.028","29.59","10.136","34.256","6.36","21.495","13.093","44.249"
