"Job name","% of total workforce","FTEs","Automatable FTEs","Automatable %","Augmentable FTEs","Augmentable %","Unimpacted FTEs","Unimpacted %"
"Helpers--Production Workers","0.326","89.04","66.89","75.124","2.435","2.735","19.714","22.141"
"Construction Laborers","0.346","94.43","34.856","36.912","33.497","35.473","26.077","27.615"
"Physicians, All Other; and Ophthalmologists, Except Pediatric","0.571","156.04","17.927","11.489","45.505","29.162","92.608","59.349"
"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop","0.353","96.53","49.964","51.76","8.41","8.713","38.156","39.527"
"Preschool Teachers, Except Special Education","0.684","186.98","8.556","4.576","43.095","23.048","135.328","72.376"
"Miscellaneous Assemblers and Fabricators","0.305","83.29","43.017","51.647","7.605","9.131","32.668","39.222"
"Maintenance and Repair Workers, General","0.335","91.56","29.887","32.642","20.011","21.856","41.662","45.503"
"Parts Salespersons","0.227","61.95","44.548","71.909","5.258","8.487","12.145","19.604"
"Refuse and Recyclable Material Collectors","0.23","62.88","49.734","79.093","0","0","13.146","20.907"
"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel","0.266","72.61","25.219","34.732","24.1","33.191","23.291","32.077"
"Medical and Health Services Managers","0.728","199.01","0","0","46.724","23.478","152.286","76.522"
"Phlebotomists","0.421","115.01","39.334","34.2","5.399","4.694","70.277","61.105"
"Social and Human Service Assistants","0.302","82.41","17.85","21.66","26.676","32.37","37.884","45.97"
"Bill and Account Collectors","0.212","57.92","37.944","65.512","6.085","10.505","13.891","23.983"
"Nurse Practitioners","0.349","95.41","18.613","19.509","25.055","26.261","51.742","54.231"
"Emergency Medical Technicians and Paramedics","0.379","103.57","12.212","11.791","31.017","29.948","60.341","58.261"
"Radiologic Technologists and Technicians","0.393","107.4","17.673","16.455","24.724","23.021","65.003","60.524"
"Pharmacists","0.258","70.59","29.459","41.733","12.66","17.935","28.47","40.332"
"Physical Therapists","0.419","114.45","10.157","8.875","31.327","27.372","72.966","63.754"
"Human Resources Specialists","0.194","53.12","14.038","26.427","25.066","47.187","14.016","26.386"
"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity","0.189","51.67","38.038","73.618","0","0","13.632","26.382"
"Project Management Specialists and Business Operations Specialists, All Other","0.194","53.02","22.146","41.768","13.891","26.199","16.984","32.033"
"Light Truck Drivers","0.16","43.8","24.357","55.61","10.562","24.113","8.881","20.276"
"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers","0.17","46.34","13.052","28.165","21.593","46.597","11.695","25.237"
"Respiratory Therapists","0.33","90.24","6.536","7.243","27.713","30.71","55.991","62.047"
"Physical Therapist Assistants","0.351","95.83","3.937","4.109","30.196","31.51","61.697","64.382"
"Accountants and Auditors","0.161","44.07","16.387","37.183","17.535","39.79","10.148","23.027"
"Speech-Language Pathologists","0.279","76.18","0","0","33.751","44.304","42.429","55.696"
"Dental Hygienists","0.348","95.07","18.455","19.412","11.852","12.467","64.763","68.121"
"Cooks, Short Order","0.146","40.01","29.643","74.09","0.552","1.38","9.814","24.529"
"Teaching Assistants, Except Postsecondary","0.195","53.26","11.909","22.36","17.425","32.717","23.926","44.923"
"Machinists","0.159","43.34","23.081","53.257","5.085","11.733","15.173","35.01"
"Healthcare Social Workers","0.254","69.42","3.033","4.369","24.756","35.662","41.63","59.969"
"Occupational Therapists","0.237","64.67","9.023","13.953","18.639","28.822","37.008","57.225"
"Automotive Service Technicians and Mechanics","0.186","50.88","16.533","32.493","10.917","21.457","23.43","46.05"
"Counter and Rental Clerks","0.129","35.24","26.45","75.056","0.921","2.613","7.869","22.331"
"Administrative Services and Facilities Managers","0.177","48.26","7.49","15.52","19.637","40.689","21.133","43.79"
"Interviewers, Except Eligibility and Loan","0.137","37.47","23.375","62.384","3.738","9.976","10.357","27.64"
"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services","0.196","53.51","2.584","4.829","24.471","45.731","26.455","49.44"
"Welders, Cutters, Solderers, and Brazers","0.128","34.89","24.098","69.07","2.578","7.388","8.214","23.543"
"Executive Secretaries and Executive Administrative Assistants","0.131","35.81","22.536","62.933","3.922","10.953","9.352","26.114"
"Production, Planning, and Expediting Clerks","0.13","35.65","24.619","69.056","1.631","4.576","9.4","26.368"
"Heavy and Tractor-Trailer Truck Drivers","0.125","34.07","18.535","54.402","7.599","22.303","7.937","23.295"
"Physician Assistants","0.207","56.67","5.669","10.003","20.374","35.952","30.627","54.045"
"Family Medicine Physicians","0.233","63.81","10.241","16.049","15.782","24.733","37.787","59.218"
"Substance Abuse, Behavioral Disorder, and Mental Health Counselors","0.219","59.88","3.381","5.647","22.384","37.381","34.115","56.972"
"Inspectors, Testers, Sorters, Samplers, and Weighers","0.137","37.51","25.594","68.232","0.102","0.272","11.814","31.497"
"Physical Therapist Aides","0.202","55.29","6.92","12.516","18.752","33.916","29.618","53.569"
"Surgical Technologists","0.251","68.56","13.01","18.975","12.308","17.951","43.243","63.073"
"Packers and Packagers, Hand","0.11","30.12","25.311","84.033","0","0","4.809","15.967"
"Child, Family, and School Social Workers","0.184","50.21","5.439","10.833","19.322","38.483","25.449","50.685"
"Data Entry Keyers","0.1","27.34","24.634","90.102","0","0","2.706","9.898"
"Healthcare Support Workers, All Other","0.208","56.72","10.323","18.201","14.3","25.212","32.096","56.587"
"Medical Equipment Preparers","0.137","37.41","20.426","54.599","3.15","8.421","13.834","36.98"
"Cleaners of Vehicles and Equipment","0.125","34.03","18.507","54.385","5.034","14.793","10.489","30.822"
"Psychiatric Aides","0.209","57.22","7.254","12.677","15.391","26.898","34.575","60.425"
"Laundry and Dry-Cleaning Workers","0.108","29.51","19.483","66.022","2.441","8.271","7.586","25.707"
"First-Line Supervisors of Housekeeping and Janitorial Workers","0.143","39.15","6.588","16.827","15.319","39.129","17.243","44.043"
"First-Line Supervisors of Production and Operating Workers","0.17","46.41","8.267","17.813","13.503","29.094","24.64","53.093"
"Occupational Therapy Assistants","0.178","48.74","1.983","4.068","19.081","39.149","27.676","56.783"
"Industrial Truck and Tractor Operators","0.103","28.06","15.134","53.934","5.819","20.737","7.107","25.329"
"Opticians, Dispensing","0.13","35.46","15.269","43.061","5.643","15.914","14.547","41.025"
"Medical Transcriptionists","0.084","23.01","20.603","89.541","0","0","2.407","10.459"
"Tree Trimmers and Pruners","0.098","26.72","13.023","48.738","6.929","25.933","6.768","25.329"
"Pest Control Workers","0.105","28.67","8.923","31.123","10.497","36.612","9.251","32.265"
"Switchboard Operators, Including Answering Service","0.086","23.47","18.941","80.703","0","0","4.529","19.297"
"Dentists, General","0.247","67.56","6.283","9.3","12.647","18.72","48.63","71.98"
"Residential Advisors","0.158","43.27","7.494","17.32","11.396","26.337","24.38","56.343"
"Recreation Workers","0.183","50.06","3.747","7.486","14.371","28.708","31.941","63.806"
"Sales and Related Workers, All Other","0.087","23.69","17.72","74.801","0.181","0.764","5.789","24.435"
"Payroll and Timekeeping Clerks","0.072","19.77","14.304","72.352","3.523","17.82","1.943","9.827"
"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","0.094","25.65","8.951","34.897","8.606","33.551","8.093","31.552"
"Reservation and Transportation Ticket Agents and Travel Clerks","0.08","21.96","15.953","72.645","1.6","7.285","4.407","20.07"
"Tire Repairers and Changers","0.092","25.15","16.622","66.092","0.59","2.344","7.938","31.563"
"Packaging and Filling Machine Operators and Tenders","0.081","22.14","17.048","77.003","0","0","5.092","22.997"
"Human Resources Assistants, Except Payroll and Timekeeping","0.083","22.59","8.76","38.776","8.209","36.339","5.621","24.885"
"Insurance Claims and Policy Processing Clerks","0.08","21.82","14.846","68.04","2.077","9.52","4.896","22.44"
"File Clerks","0.071","19.53","16.503","84.5","0.241","1.232","2.787","14.268"
"Butchers and Meat Cutters","0.081","22.08","15.888","71.959","0.815","3.689","5.377","24.352"
"Orderlies","0.099","27.07","15.196","56.134","1.352","4.993","10.523","38.872"
"First-Line Supervisors of Mechanics, Installers, and Repairers","0.099","27.01","6.998","25.909","9.238","34.2","10.774","39.891"
"Public Relations Specialists","0.108","29.56","4.755","16.085","11.195","37.872","13.61","46.043"
"Financial Managers","0.092","25.04","8.74","34.905","6.788","27.107","9.512","37.988"
"Hairdressers, Hairstylists, and Cosmetologists","0.114","31.03","2.752","8.87","12.397","39.952","15.88","51.178"
"Couriers and Messengers","0.069","18.82","14.763","78.446","0","0","4.057","21.554"
"Computer User Support Specialists","0.1","27.29","8.514","31.199","6.191","22.687","12.584","46.114"
"Food Service Managers","0.11","29.98","8.404","28.031","6.104","20.361","15.472","51.608"
"Industrial Machinery Mechanics","0.089","24.34","12.515","51.418","1.78","7.315","10.044","41.267"
"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers","0.084","22.99","9.282","40.373","4.944","21.503","8.765","38.124"
"Ophthalmic Medical Technicians","0.154","42.16","10.534","24.986","3.58","8.491","28.046","66.523"
"Cardiovascular Technologists and Technicians","0.133","36.28","11.617","32.02","2.468","6.804","22.195","61.176"
"Electricians","0.089","24.37","4.058","16.653","9.501","38.986","10.811","44.362"
"Diagnostic Medical Sonographers","0.126","34.32","6.086","17.734","7.333","21.366","20.901","60.901"
"Sewing Machine Operators","0.058","15.76","12.617","80.057","0","0","3.143","19.943"
"Network and Computer Systems Administrators","0.057","15.63","2.311","14.786","10.123","64.766","3.196","20.448"
"Buyers and Purchasing Agents","0.062","16.82","6.794","40.395","5.632","33.487","4.393","26.118"
"Social and Community Service Managers","0.103","28.27","1.485","5.254","10.769","38.094","16.015","56.651"
"Security and Fire Alarm Systems Installers","0.081","22.01","4.266","19.381","7.961","36.169","9.783","44.45"
"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other","0.055","14.93","3.172","21.248","8.929","59.806","2.829","18.947"
"Food Preparation and Serving Related Workers, All Other","0.055","14.96","10.391","69.461","1.549","10.352","3.02","20.187"
"Market Research Analysts and Marketing Specialists","0.064","17.6","0","0","11.828","67.207","5.772","32.793"
"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic","0.056","15.36","11.2","72.915","0.55","3.578","3.611","23.507"
"Order Clerks","0.055","15.07","10.686","70.907","1.042","6.917","3.342","22.176"
"Training and Development Specialists","0.085","23.23","1.347","5.796","10.36","44.599","11.523","49.604"
"Hotel, Motel, and Resort Desk Clerks","0.054","14.69","11.152","75.914","0.071","0.483","3.467","23.603"
"Mental Health and Substance Abuse Social Workers","0.094","25.58","0","0","11.028","43.112","14.552","56.888"
"Hazardous Materials Removal Workers","0.055","14.92","6.744","45.199","4.255","28.522","3.921","26.28"
"General Internal Medicine Physicians","0.117","32.03","1.996","6.232","8.716","27.211","21.318","66.557"
"Computer Systems Analysts","0.099","27.18","1.966","7.233","8.649","31.82","16.565","60.947"
"Nurse Anesthetists","0.122","33.25","5.11","15.369","5.481","16.484","22.659","68.147"
"Chemical Equipment Operators and Tenders","0.062","16.94","8.864","52.325","1.541","9.098","6.535","38.578"
"Correctional Officers and Jailers","0.065","17.77","5.999","33.761","4.176","23.499","7.595","42.74"
"Massage Therapists","0.098","26.78","3.907","14.591","6.244","23.314","16.629","62.095"
"Surgeons, Except Ophthalmologists","0.084","23.01","4.058","17.637","5.927","25.757","13.025","56.606"
"Bakers","0.045","12.19","9.677","79.381","0.062","0.512","2.451","20.107"
"Pharmacy Aides","0.042","11.54","8.139","70.528","1.326","11.489","2.075","17.982"
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.048","13.2","7.974","60.41","1.43","10.836","3.795","28.753"
"Cabinetmakers and Bench Carpenters","0.043","11.71","7.065","60.336","2.168","18.515","2.477","21.149"
"Software Developers and Software Quality Assurance Analysts and Testers","0.075","20.58","0.562","2.731","8.649","42.028","11.369","55.241"
"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors","0.062","16.97","6.294","37.087","2.902","17.099","7.775","45.814"
"Information and Record Clerks, All Other","0.039","10.64","9.031","84.879","0.14","1.311","1.469","13.81"
"Education and Childcare Administrators, Preschool and Daycare","0.084","22.95","2.539","11.065","6.596","28.739","13.815","60.196"
"Securities, Commodities, and Financial Services Sales Agents","0.046","12.64","3.965","31.369","5.154","40.775","3.521","27.856"
"Optometrists","0.08","21.91","2.6","11.866","6.507","29.697","12.804","58.437"
"Miscellaneous First-Line Supervisors, Protective Service Workers","0.062","16.97","0.838","4.939","8.26","48.672","7.872","46.388"
"Dispatchers, Except Police, Fire, and Ambulance","0.045","12.19","8.791","72.112","0.184","1.513","3.215","26.375"
"Psychiatric Technicians","0.087","23.84","2.443","10.248","6.5","27.266","14.897","62.486"
"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders","0.042","11.53","8.902","77.208","0","0","2.628","22.792"
"Structural Metal Fabricators and Fitters","0.04","11.05","7.102","64.27","1.388","12.565","2.56","23.166"
"Compliance Officers","0.052","14.18","4.195","29.581","4.27","30.114","5.715","40.305"
"Clinical, Counseling, and School Psychologists","0.073","20","0.301","1.503","8.003","40.017","11.696","58.48"
"Installation, Maintenance, and Repair Workers, All Other","0.036","9.95","8.282","83.232","0","0","1.668","16.768"
"Dietitians and Nutritionists","0.096","26.36","0.463","1.755","7.558","28.672","18.339","69.572"
"Carpenters","0.04","10.92","4.936","45.201","2.947","26.985","3.037","27.813"
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic","0.037","10.01","7.336","73.283","0.265","2.644","2.41","24.073"
"Magnetic Resonance Imaging Technologists","0.061","16.62","3.765","22.654","3.816","22.961","9.039","54.385"
"Biological Technicians","0.059","16.17","4.589","28.377","2.984","18.455","8.597","53.168"
"Driver/Sales Workers","0.034","9.16","5.237","57.175","2.27","24.778","1.653","18.047"
"Computer Numerically Controlled Tool Operators","0.039","10.55","7.124","67.522","0.077","0.733","3.349","31.746"
"Food Batchmakers","0.037","10.19","6.678","65.537","0.454","4.457","3.058","30.006"
"Radiation Therapists","0.058","15.8","5.131","32.472","1.992","12.608","8.677","54.92"
"Sales Managers","0.059","16.26","0.772","4.749","6.347","39.032","9.141","56.219"
"Computer and Information Systems Managers","0.041","11.2","0.15","1.337","6.914","61.737","4.136","36.927"
"Mail Clerks and Mail Machine Operators, Except Postal Service","0.029","8.03","6.525","81.262","0.314","3.904","1.191","14.833"
"Computer, Automated Teller, and Office Machine Repairers","0.036","9.81","5.526","56.327","1.12","11.42","3.164","32.254"
"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other","0.057","15.5","2.431","15.686","4.189","27.024","8.88","57.289"
"Health Education Specialists","0.052","14.12","1.365","9.664","5.253","37.205","7.502","53.131"
"Printing Press Operators","0.033","8.89","6.169","69.393","0.432","4.855","2.289","25.752"
"Clergy","0.067","18.28","0","0","6.471","35.4","11.809","64.6"
"Anesthesiologists","0.07","19.1","1.114","5.83","5.264","27.562","12.722","66.608"
"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other","0.053","14.61","1.18","8.076","5.174","35.411","8.257","56.513"
"Chiropractors","0.067","18.26","2.11","11.558","4.139","22.668","12.01","65.774"
"Slaughterers and Meat Packers","0.026","7.12","6.024","84.61","0","0","1.096","15.39"
"Police and Sheriff's Patrol Officers","0.038","10.48","3.307","31.554","2.599","24.804","4.574","43.642"
"Office and Administrative Support Workers, All Other","0.027","7.27","4.207","57.868","1.533","21.082","1.53","21.05"
"Exercise Trainers and Group Fitness Instructors","0.039","10.72","0.113","1.055","5.594","52.182","5.013","46.762"
"Helpers--Electricians","0.029","8.06","2.63","32.628","3.067","38.055","2.363","29.317"
"Meat, Poultry, and Fish Cutters and Trimmers","0.025","6.93","4.779","68.958","0.892","12.866","1.26","18.176"
"Production Workers, All Other","0.026","6.99","5.639","80.678","0","0","1.351","19.322"
"First-Line Supervisors of Non-Retail Sales Workers","0.047","12.72","0.608","4.779","5","39.309","7.112","55.912"
"Control and Valve Installers and Repairers, Except Mechanical Door","0.034","9.19","4.553","49.546","1.015","11.041","3.622","39.413"
"Educational, Guidance, and Career Counselors and Advisors","0.039","10.68","0.764","7.15","4.777","44.729","5.139","48.121"
"Operating Engineers and Other Construction Equipment Operators","0.028","7.78","2.911","37.412","2.533","32.554","2.337","30.034"
"Ophthalmic Laboratory Technicians","0.026","7.03","5.379","76.509","0","0","1.651","23.491"
"Helpers--Installation, Maintenance, and Repair Workers","0.035","9.43","4.528","48.021","0.835","8.85","4.067","43.129"
"Pediatricians, General","0.061","16.55","0","0","5.258","31.772","11.292","68.228"
"Plumbers, Pipefitters, and Steamfitters","0.03","8.22","1.218","14.813","4.021","48.921","2.981","36.266"
"Chefs and Head Cooks","0.06","16.48","1.92","11.648","3.281","19.909","11.28","68.444"
"Concierges","0.03","8.08","3.667","45.378","1.512","18.713","2.901","35.91"
"Automotive and Watercraft Service Attendants","0.026","7.14","4.02","56.299","1.088","15.245","2.032","28.457"
"Firefighters","0.035","9.58","0.864","9.015","4.212","43.97","4.504","47.015"
"Eligibility Interviewers, Government Programs","0.028","7.53","4.564","60.606","0.422","5.605","2.544","33.789"
"Bus and Truck Mechanics and Diesel Engine Specialists","0.036","9.82","3.257","33.169","1.723","17.548","4.84","49.282"
"Demonstrators and Product Promoters","0.03","8.14","0.853","10.48","4.091","50.259","3.196","39.261"
"Mixing and Blending Machine Setters, Operators, and Tenders","0.023","6.36","4.63","72.797","0.306","4.805","1.425","22.398"
"Rehabilitation Counselors","0.038","10.52","1.02","9.697","3.859","36.684","5.641","53.618"
"Paper Goods Machine Setters, Operators, and Tenders","0.023","6.31","4.863","77.064","0","0","1.447","22.936"
"Aircraft Mechanics and Service Technicians","0.034","9.35","2.651","28.353","2.187","23.39","4.512","48.257"
"Management Analysts","0.032","8.85","0","0","4.686","52.945","4.164","47.055"
"Sheet Metal Workers","0.026","7.16","3.01","42.033","1.665","23.257","2.485","34.71"
"Community Health Workers","0.039","10.55","0.92","8.719","3.746","35.512","5.884","55.769"
"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders","0.023","6.16","4.448","72.209","0.215","3.488","1.497","24.303"
"Human Resources Managers","0.034","9.21","0.493","5.357","4.103","44.549","4.614","50.094"
"Chemical Technicians","0.026","7.11","3.752","52.771","0.725","10.197","2.633","37.031"
"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic","0.022","6.13","4.332","70.67","0.117","1.914","1.681","27.417"
"Print Binding and Finishing Workers","0.02","5.51","4.321","78.429","0.051","0.933","1.137","20.639"
"Medical Scientists, Except Epidemiologists","0.055","15.05","0","0","4.305","28.604","10.745","71.396"
"Farmworkers and Laborers, Crop, Nursery, and Greenhouse","0.024","6.58","3.124","47.478","1.101","16.733","2.355","35.789"
"Self-Enrichment Teachers","0.022","6.07","0.361","5.944","3.808","62.732","1.901","31.323"
"Procurement Clerks","0.018","4.81","2.951","61.36","1.134","23.585","0.724","15.056"
"Recreational Therapists","0.036","9.81","0.853","8.692","3.075","31.35","5.882","59.958"
"First-Line Supervisors of Construction Trades and Extraction Workers","0.032","8.66","0.523","6.044","3.362","38.825","4.774","55.131"
"Office Machine Operators, Except Computer","0.017","4.62","3.839","83.103","0","0","0.781","16.897"
"Heating, Air Conditioning, and Refrigeration Mechanics and Installers","0.026","7.14","0.532","7.45","3.284","46","3.324","46.55"
"Automotive Body and Related Repairers","0.023","6.35","2.643","41.623","1.167","18.375","2.54","40.002"
"Fundraisers","0.028","7.63","1.429","18.732","2.35","30.8","3.851","50.468"
"Maintenance Workers, Machinery","0.025","6.89","3.385","49.124","0.391","5.669","3.115","45.207"
"Electrical and Electronic Engineering Technologists and Technicians","0.025","6.72","0.871","12.969","2.9","43.15","2.949","43.881"
"Obstetricians and Gynecologists","0.039","10.54","0.821","7.793","2.924","27.739","6.795","64.468"
"Psychiatrists","0.033","8.95","0","0","3.735","41.734","5.215","58.266"
"Crossing Guards and Flaggers","0.021","5.67","2.366","41.733","1.349","23.788","1.955","34.479"
"Computer Occupations, All Other","0.024","6.52","1.087","16.669","2.606","39.973","2.827","43.357"
"Dietetic Technicians","0.042","11.37","0.172","1.515","3.296","28.987","7.902","69.498"
"Interpreters and Translators","0.024","6.63","0","0","3.441","51.901","3.189","48.099"
"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.016","4.42","3.162","71.532","0.262","5.935","0.996","22.532"
"Petroleum Pump System Operators, Refinery Operators, and Gaugers","0.022","5.92","3.224","54.459","0.189","3.189","2.507","42.352"
"Marketing Managers","0.029","7.92","0.505","6.378","2.873","36.276","4.542","57.347"
"Community and Social Service Specialists, All Other","0.028","7.62","0.664","8.719","2.706","35.512","4.25","55.769"
"Health Specialties Teachers, Postsecondary","0.021","5.81","0.324","5.585","3.011","51.819","2.475","42.596"
"Woodworking Machine Setters, Operators, and Tenders, Except Sawing","0.016","4.41","3.093","70.147","0.222","5.045","1.094","24.808"
"Ambulance Drivers and Attendants, Except Emergency Medical Technicians","0.022","6.07","2.121","34.946","1.19","19.596","2.759","45.458"
"Chemical Plant and System Operators","0.021","5.61","3.167","56.458","0.135","2.414","2.307","41.129"
"Semiconductor Processing Technicians","0.016","4.31","3.237","75.094","0.049","1.145","1.024","23.761"
"Septic Tank Servicers and Sewer Pipe Cleaners","0.017","4.78","1.832","38.32","1.449","30.308","1.5","31.372"
"Computer Network Support Specialists","0.015","4.1","1.568","38.254","1.684","41.066","0.848","20.68"
"Painters, Construction and Maintenance","0.015","4.02","1.066","26.514","2.174","54.082","0.78","19.405"
"Dental Laboratory Technicians","0.018","4.8","1.674","34.869","1.564","32.591","1.562","32.54"
"Industrial Engineering Technologists and Technicians","0.019","5.31","1.08","20.342","2.111","39.746","2.119","39.912"
"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","0.016","4.31","1.78","41.294","1.272","29.513","1.258","29.193"
"Nuclear Medicine Technologists","0.029","7.87","1.852","23.535","1.197","15.213","4.82","61.251"
"Parking Attendants","0.016","4.24","2.786","65.716","0.25","5.904","1.203","28.38"
"Tool and Die Makers","0.015","4.14","2.26","54.595","0.715","17.271","1.165","28.134"
"Ushers, Lobby Attendants, and Ticket Takers","0.016","4.33","2.819","65.105","0.138","3.198","1.372","31.697"
"Merchandise Displayers and Window Trimmers","0.017","4.77","0.244","5.121","2.711","56.826","1.815","38.053"
"Locksmiths and Safe Repairers","0.016","4.34","2.303","53.071","0.646","14.89","1.39","32.039"
"Sawing Machine Setters, Operators, and Tenders, Wood","0.014","3.75","2.74","73.054","0.178","4.749","0.832","22.197"
"Industrial Production Managers","0.022","6.13","1.089","17.769","1.779","29.013","3.262","53.218"
"Public Relations and Fundraising Managers","0.021","5.63","0","0","2.865","50.894","2.765","49.106"
"Lodging Managers","0.022","6.03","1.214","20.135","1.572","26.071","3.244","53.794"
"Pesticide Handlers, Sprayers, and Applicators, Vegetation","0.018","4.99","1.277","25.594","1.482","29.695","2.231","44.711"
"Machine Feeders and Offbearers","0.013","3.58","2.525","70.534","0.229","6.384","0.826","23.082"
"Industrial Engineers","0.019","5.24","0.831","15.862","1.896","36.181","2.513","47.956"
"Word Processors and Typists","0.011","3","2.59","86.336","0.133","4.446","0.277","9.219"
"Plating Machine Setters, Operators, and Tenders, Metal and Plastic","0.013","3.49","2.665","76.367","0.02","0.563","0.805","23.07"
"Baggage Porters and Bellhops","0.014","3.85","1.11","28.835","1.565","40.644","1.175","30.521"
"Public Safety Telecommunicators","0.014","3.96","2.224","56.163","0.439","11.076","1.297","32.761"
"Glaziers","0.012","3.37","1.174","34.829","1.479","43.898","0.717","21.273"
"Compensation, Benefits, and Job Analysis Specialists","0.013","3.66","0.453","12.371","2.142","58.521","1.065","29.109"
