"Job name","% of total workforce","FTEs","Automatable FTEs","Automatable %","Augmentable FTEs","Augmentable %","Unimpacted FTEs","Unimpacted %"
"Crane and Tower Operators","0.018","11.4","3.48","30.526","3.598","31.561","4.322","37.913"
"Educational, Guidance, and Career Counselors and Advisors","0.021","13.61","0.973","7.149","6.086","44.72","6.551","48.131"
"Crossing Guards and Flaggers","0.017","10.62","4.432","41.733","2.526","23.788","3.662","34.479"
"Food Processing Workers, All Other","0.013","8.15","6.794","83.368","0","0","1.356","16.632"
"Industrial Engineering Technologists and Technicians","0.018","11.27","2.292","20.342","4.479","39.746","4.498","39.912"
"Pediatricians, General","0.033","21.19","0","0","6.732","31.772","14.458","68.228"
"Cost Estimators","0.014","9.05","4.105","45.358","2.591","28.633","2.354","26.009"
"Mobile Heavy Equipment Mechanics, Except Engines","0.019","12.02","4.817","40.078","1.846","15.36","5.356","44.562"
"Control and Valve Installers and Repairers, Except Mechanical Door","0.017","11","5.43","49.364","1.209","10.989","4.361","39.647"
"Graphic Designers","0.018","11.37","0","0","6.582","57.89","4.788","42.11"
"Transportation, Storage, and Distribution Managers","0.026","16.36","1.31","8.01","5.157","31.519","9.893","60.471"
"Parking Attendants","0.014","8.88","5.869","66.089","0.529","5.96","2.482","27.951"
"Rehabilitation Counselors","0.021","13.5","1.309","9.697","4.952","36.684","7.238","53.618"
"Eligibility Interviewers, Government Programs","0.015","9.44","5.721","60.606","0.529","5.605","3.19","33.789"
"Gas Plant Operators","0.019","11.94","5.225","43.764","0.993","8.317","5.722","47.919"
"Electrical Engineers","0.02","12.68","0.875","6.901","5.299","41.792","6.506","51.306"
"Public Relations and Fundraising Managers","0.019","12.03","0","0","6.126","50.926","5.904","49.074"
"Self-Enrichment Teachers","0.014","8.78","0.523","5.961","5.522","62.893","2.735","31.145"
"Shoe and Leather Workers and Repairers","0.012","7.58","5.97","78.759","0.061","0.801","1.549","20.44"
"Community Health Workers","0.021","13.48","1.175","8.719","4.787","35.512","7.518","55.769"
"Coin, Vending, and Amusement Machine Servicers and Repairers","0.012","7.64","5.651","73.96","0.291","3.803","1.699","22.238"
"Correspondence Clerks","0.01","6.65","4.373","65.754","1.525","22.926","0.753","11.32"
"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic","0.012","7.41","5.795","78.203","0.097","1.306","1.518","20.491"
"Heating, Air Conditioning, and Refrigeration Mechanics and Installers","0.017","10.8","0.81","7.503","5.069","46.939","4.92","45.558"
"Telemarketers","0.012","7.34","5.524","75.26","0.308","4.195","1.508","20.545"
"Computer Numerically Controlled Tool Programmers","0.013","8.19","5.186","63.322","0.644","7.861","2.36","28.817"
"Engine and Other Machine Assemblers","0.013","8.47","4.366","51.549","1.318","15.557","2.786","32.894"
"Furniture Finishers","0.012","7.55","3.168","41.958","2.471","32.734","1.911","25.308"
"Logisticians","0.021","13.12","0.863","6.576","4.758","36.267","7.499","57.157"
"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders","0.013","7.96","5.38","67.587","0.197","2.48","2.383","29.933"
"Medical Scientists, Except Epidemiologists","0.03","19.32","0","0","5.532","28.635","13.788","71.365"
"Captains, Mates, and Pilots of Water Vessels","0.014","9.11","5.388","59.144","0.136","1.493","3.586","39.364"
"Tailors, Dressmakers, and Custom Sewers","0.011","6.92","0.74","10.697","4.688","67.744","1.492","21.558"
"Architectural and Engineering Managers","0.023","14.62","0","0","5.376","36.772","9.244","63.228"
"Tile and Stone Setters","0.01","6.62","3.024","45.675","2.3","34.739","1.297","19.586"
"Recreational Therapists","0.02","12.56","1.092","8.692","3.938","31.35","7.531","59.958"
"Tour and Travel Guides","0.014","9.2","2.002","21.766","3.005","32.659","4.193","45.576"
"Purchasing Managers","0.012","7.46","3.365","45.104","1.582","21.205","2.513","33.692"
"Outdoor Power Equipment and Other Small Engine Mechanics","0.014","8.96","2.678","29.884","2.248","25.09","4.034","45.025"
"Fundraisers","0.016","9.88","1.851","18.737","3.045","30.82","4.984","50.443"
"Obstetricians and Gynecologists","0.021","13.51","1.053","7.793","3.748","27.739","8.71","64.468"
"Psychiatrists","0.018","11.5","0","0","4.799","41.734","6.701","58.266"
"Dietetic Technicians","0.025","15.63","0.237","1.515","4.531","28.987","10.863","69.498"
"Electrical and Electronics Repairers, Commercial and Industrial Equipment","0.012","7.67","2.652","34.576","2.058","26.838","2.96","38.586"
"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic","0.009","5.81","4.463","76.818","0.214","3.684","1.133","19.498"
"Computer Network Architects","0.014","9.14","0.605","6.618","4.039","44.19","4.496","49.192"
"Information Security Analysts","0.01","6.5","1.422","21.881","3.218","49.514","1.859","28.605"
"Radio, Cellular, and Tower Equipment Installers and Repairers","0.012","7.33","1.402","19.133","3.225","43.998","2.703","36.87"
"Skincare Specialists","0.017","11.03","0.72","6.526","3.786","34.324","6.524","59.15"
"Aircraft Service Attendants and Transportation Workers, All Other","0.011","6.98","4.398","63.006","0","0","2.582","36.994"
"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders","0.01","6.34","4.389","69.23","0","0","1.951","30.77"
"Public Safety Telecommunicators","0.01","6.44","3.648","56.643","0.721","11.199","2.071","32.158"
"Upholsterers","0.009","5.8","1.503","25.913","2.806","48.388","1.491","25.699"
"Community and Social Service Specialists, All Other","0.015","9.71","0.847","8.719","3.448","35.512","5.415","55.769"
"Health Specialties Teachers, Postsecondary","0.012","7.45","0.416","5.585","3.861","51.819","3.173","42.596"
"Gambling and Sports Book Writers and Runners","0.008","5.22","4.254","81.497","0.022","0.427","0.944","18.076"
"Interpreters and Translators","0.013","8.2","0","0","4.242","51.728","3.958","48.272"
"Nuclear Medicine Technologists","0.017","10.83","2.549","23.535","1.648","15.213","6.634","61.251"
"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other","0.011","6.76","3.737","55.284","0.419","6.193","2.604","38.523"
"Hotel, Motel, and Resort Desk Clerks","0.008","5.35","4.1","76.635","0.026","0.484","1.224","22.881"
"Sales Engineers","0.009","6","0.965","16.08","3.104","51.741","1.931","32.18"
"Computer Programmers","0.013","7.99","0.25","3.126","3.817","47.766","3.924","49.107"
"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","0.009","5.63","2.325","41.294","1.662","29.513","1.644","29.193"
"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders","0.009","6.03","3.972","65.878","0","0","2.058","34.122"
"Occupational Health and Safety Specialists","0.016","10.37","0.118","1.138","3.812","36.76","6.44","62.102"
"Mechanical Drafters","0.01","6.55","0.441","6.733","3.408","52.034","2.701","41.233"
"Gambling Service Workers, All Other","0.007","4.7","3.395","72.224","0.424","9.014","0.882","18.762"
"Grinding and Polishing Workers, Hand","0.008","5.05","3.638","72.037","0.174","3.446","1.238","24.516"
"Medical Equipment Repairers","0.011","6.92","1.641","23.716","2.125","30.703","3.154","45.582"
"Etchers and Engravers","0.008","4.86","3.544","72.916","0.218","4.496","1.098","22.589"
"Agricultural Equipment Operators","0.009","5.69","3.023","53.131","0.707","12.428","1.96","34.441"
"Legal Secretaries and Administrative Assistants","0.008","4.77","3.482","72.993","0.177","3.716","1.111","23.291"
"Database Administrators and Architects","0.012","7.8","1.966","25.203","1.641","21.033","4.194","53.765"
"Chemists","0.01","6.04","1.438","23.816","2.167","35.871","2.435","40.313"
"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.007","4.67","3.073","65.811","0.53","11.34","1.067","22.849"
"Library Assistants, Clerical","0.008","4.79","3.469","72.413","0.128","2.668","1.194","24.918"
"Compensation, Benefits, and Job Analysis Specialists","0.008","4.97","0.616","12.387","2.917","58.689","1.438","28.924"
"Service Unit Operators, Oil and Gas","0.009","5.66","2.209","39.037","1.263","22.307","2.188","38.656"
"Engineers, All Other","0.012","7.94","0.141","1.773","3.244","40.853","4.555","57.374"
"Painters, Construction and Maintenance","0.007","4.14","1.101","26.605","2.246","54.26","0.792","19.135"
"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic","0.007","4.68","3.102","66.273","0.222","4.754","1.356","28.974"
"Aerospace Engineers","0.013","7.99","0.329","4.112","2.978","37.272","4.683","58.616"
"Cement Masons and Concrete Finishers","0.007","4.13","3.008","72.831","0.198","4.804","0.924","22.365"
"Medical Appliance Technicians","0.007","4.64","0.145","3.129","3.055","65.851","1.439","31.02"
"Statisticians","0.006","4.08","1.33","32.602","1.833","44.918","0.917","22.48"
"Ambulance Drivers and Attendants, Except Emergency Medical Technicians","0.009","5.75","2.009","34.946","1.127","19.596","2.614","45.458"
"Sailors and Marine Oilers","0.009","5.59","2.558","45.763","0.502","8.984","2.53","45.253"
"Helpers--Electricians","0.007","4.31","1.406","32.628","1.64","38.055","1.264","29.317"
"Millwrights","0.008","4.94","2.28","46.161","0.705","14.274","1.954","39.565"
"Recreational Vehicle Service Technicians","0.008","5.2","1.693","32.557","1.288","24.762","2.219","42.681"
"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors","0.007","4.37","0.257","5.875","2.672","61.139","1.441","32.986"
"Roustabouts, Oil and Gas","0.006","3.67","2.375","64.71","0.544","14.832","0.751","20.458"
"Instructional Coordinators","0.008","4.92","0","0","2.887","58.669","2.033","41.331"
"Web Developers and Digital Interface Designers","0.007","4.31","0.711","16.49","2.173","50.429","1.426","33.081"
"Boilermakers","0.006","4.02","2.321","57.748","0.534","13.271","1.165","28.981"
"Proofreaders and Copy Markers","0.005","3.4","2.528","74.363","0.294","8.648","0.578","16.989"
"Chemical Engineers","0.016","10.15","0","0","2.814","27.729","7.336","72.271"
"Conveyor Operators and Tenders","0.006","3.97","2.693","67.842","0.103","2.585","1.174","29.573"
"Helpers, Construction Trades, All Other","0.006","3.86","1.425","36.914","1.369","35.476","1.066","27.61"
"Producers and Directors","0.008","5.35","0","0","2.778","51.934","2.572","48.066"
"Rail Car Repairers","0.009","5.43","2.509","46.21","0.265","4.884","2.656","48.906"
"Floral Designers","0.007","4.72","0.842","17.834","1.926","40.8","1.953","41.367"
"Occupational Therapy Aides","0.012","7.44","0.116","1.555","2.648","35.589","4.677","62.856"
"Title Examiners, Abstractors, and Searchers","0.005","3.23","2.636","81.615","0.031","0.949","0.563","17.436"
"Operations Research Analysts","0.007","4.47","1.022","22.863","1.612","36.064","1.836","41.073"
"Social Workers, All Other","0.008","5.32","0.576","10.833","2.047","38.483","2.696","50.685"
"Material Moving Workers, All Other","0.006","3.56","2.026","56.921","0.573","16.085","0.961","26.993"
"Coil Winders, Tapers, and Finishers","0.005","3.25","2.588","79.621","0","0","0.662","20.379"
"Metal-Refining Furnace Operators and Tenders","0.006","3.59","2.449","68.21","0.011","0.31","1.13","31.48"
"Exercise Physiologists","0.009","5.42","0.037","0.675","2.411","44.492","2.972","54.833"
"Audiovisual Equipment Installers and Repairers","0.006","3.83","0.801","20.909","1.631","42.591","1.398","36.5"
"Motorboat Mechanics and Service Technicians","0.007","4.39","1.727","39.335","0.66","15.036","2.003","45.629"
"Marriage and Family Therapists","0.008","4.89","0.404","8.259","1.953","39.929","2.534","51.812"
"Excavating and Loading Machine and Dragline Operators, Surface Mining","0.005","3.4","1.14","33.538","1.203","35.392","1.056","31.07"
"Motorcycle Mechanics","0.007","4.75","1.078","22.692","1.264","26.615","2.408","50.693"
"Editors","0.007","4.23","1.141","26.965","1.179","27.881","1.91","45.154"
"Computer Hardware Engineers","0.006","3.92","0.756","19.277","1.484","37.863","1.68","42.86"
"Commercial Pilots","0.006","3.74","1.535","41.052","0.703","18.795","1.502","40.153"
"Forging Machine Setters, Operators, and Tenders, Metal and Plastic","0.005","3.3","2.151","65.18","0.064","1.947","1.085","32.874"
"Structural Iron and Steel Workers","0.004","2.67","1.212","45.387","0.994","37.245","0.464","17.368"
"Technical Writers","0.005","3.05","1.366","44.773","0.838","27.471","0.847","27.755"
"Septic Tank Servicers and Sewer Pipe Cleaners","0.005","3.2","1.226","38.32","0.97","30.308","1.004","31.372"
"Mechanical Engineering Technologists and Technicians","0.006","3.79","1.434","37.826","0.756","19.951","1.6","42.223"
"Fiberglass Laminators and Fabricators","0.004","2.8","1.914","68.37","0.265","9.464","0.621","22.166"
"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other","0.01","6.16","0.392","6.361","1.732","28.123","4.036","65.516"
"Tutors and Teachers and Instructors, All Other","0.005","3.08","0.185","6.003","1.895","61.533","1","32.465"
"Motor Vehicle Operators, All Other","0.005","3.06","1.985","64.876","0.095","3.096","0.98","32.027"
"Kindergarten Teachers, Except Special Education","0.01","6.38","0","0","2.045","32.054","4.335","67.946"
"Locker Room, Coatroom, and Dressing Room Attendants","0.005","3.25","0.482","14.829","1.552","47.767","1.216","37.403"
"Locksmiths and Safe Repairers","0.005","2.94","1.56","53.051","0.437","14.863","0.943","32.086"
"Chief Executives","0.009","5.81","0","0","1.99","34.249","3.82","65.751"
"Orthodontists","0.009","5.65","0.325","5.755","1.644","29.098","3.681","65.146"
"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders","0.004","2.81","1.754","62.415","0.205","7.302","0.851","30.283"
"Electronic Equipment Installers and Repairers, Motor Vehicles","0.005","3.07","1.709","55.652","0.225","7.343","1.136","37.005"
"Woodworkers, All Other","0.004","2.53","1.775","70.147","0.128","5.045","0.628","24.808"
"Textile Cutting Machine Setters, Operators, and Tenders","0.004","2.55","1.837","72.048","0.06","2.343","0.653","25.609"
"Substitute Teachers, Short-Term","0.005","3.17","0.46","14.509","1.434","45.229","1.276","40.262"
"Water and Wastewater Treatment Plant and System Operators","0.006","3.59","0.808","22.518","1.079","30.056","1.703","47.427"
"Occupational Health and Safety Technicians","0.007","4.19","0.792","18.902","1.093","26.089","2.305","55.009"
"News Analysts, Reporters, and Journalists","0.005","3.02","0.305","10.111","1.545","51.157","1.17","38.732"
"Life, Physical, and Social Science Technicians, All Other","0.006","3.5","1.401","40.031","0.449","12.824","1.65","47.145"
"Aerospace Engineering and Operations Technologists and Technicians","0.005","2.9","0.978","33.724","0.851","29.354","1.071","36.921"
"Farm Equipment Mechanics and Service Technicians","0.005","3.27","1.275","38.993","0.531","16.242","1.464","44.766"
"Lawyers","0.007","4.34","0","0","1.793","41.322","2.547","58.678"
"Musical Instrument Repairers and Tuners","0.004","2.74","1.25","45.622","0.542","19.767","0.948","34.611"
"Meeting, Convention, and Event Planners","0.006","3.93","0.394","10.023","1.396","35.512","2.14","54.465"
"Legal Support Workers, All Other","0.004","2.7","1.417","52.482","0.355","13.144","0.928","34.374"
"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers","0.004","2.43","0.874","35.983","0.883","36.345","0.672","27.672"
"Metal Workers and Plastic Workers, All Other","0.004","2.43","1.468","60.41","0.263","10.836","0.699","28.753"
"Audiologists","0.006","4.06","0.476","11.727","1.252","30.834","2.332","57.438"
"Natural Sciences Managers","0.009","5.41","0","0","1.716","31.71","3.694","68.29"
"Construction Managers","0.006","3.69","0.222","6.007","1.395","37.81","2.073","56.184"
"Tellers","0.003","1.73","1.453","83.974","0.128","7.393","0.149","8.633"
"Adhesive Bonding Machine Operators and Tenders","0.003","2.05","1.463","71.359","0.11","5.352","0.477","23.289"
"Electro-Mechanical and Mechatronics Technologists and Technicians","0.004","2.49","1.283","51.511","0.237","9.513","0.971","38.976"
"Logging Equipment Operators","0.003","2.03","0.866","42.67","0.648","31.932","0.516","25.399"
"Foundry Mold and Coremakers","0.003","1.75","1.481","84.61","0","0","0.269","15.39"
"Pesticide Handlers, Sprayers, and Applicators, Vegetation","0.004","2.66","0.681","25.594","0.79","29.695","1.189","44.711"
"Telephone Operators","0.003","1.8","1.353","75.172","0.092","5.09","0.355","19.738"
"Broadcast Announcers and Radio Disc Jockeys","0.004","2.67","0.238","8.906","1.198","44.867","1.234","46.227"
"Cooks, All Other","0.007","4.49","0.52","11.587","0.884","19.684","3.086","68.729"
"Pressers, Textile, Garment, and Related Materials","0.003","1.66","1.395","84.038","0","0","0.265","15.962"
"Painting, Coating, and Decorating Workers","0.003","1.82","1.249","68.646","0.136","7.499","0.434","23.855"
"Podiatrists","0.007","4.36","0.172","3.954","1.212","27.79","2.976","68.256"
"Training and Development Managers","0.005","3.23","0","0","1.382","42.794","1.848","57.206"
"Counselors, All Other","0.005","2.98","0.289","9.697","1.093","36.684","1.598","53.618"
"Athletic Trainers","0.006","3.75","0.216","5.772","1.158","30.887","2.375","63.341"
"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors","0.004","2.28","0","0","1.374","60.277","0.906","39.723"
"School Bus Monitors and Protective Service Workers, All Other","0.004","2.47","0.983","39.782","0.301","12.181","1.187","48.037"
"Pump Operators, Except Wellhead Pumpers","0.003","1.74","1.244","71.485","0","0","0.496","28.515"
"Plant and System Operators, All Other","0.003","2.04","1.059","51.936","0.184","9.001","0.797","39.063"
"Architectural and Civil Drafters","0.003","2.06","0.103","4.978","1.123","54.496","0.835","40.526"
"Special Education Teachers, Preschool","0.006","4.02","0","0","1.197","29.786","2.823","70.214"
"Drywall and Ceiling Tile Installers","0.002","1.5","1.046","69.73","0.145","9.698","0.309","20.572"
"Audio and Video Technicians","0.003","2.21","0.474","21.47","0.715","32.35","1.021","46.18"
"Riggers","0.003","1.77","1.049","59.245","0.124","6.998","0.598","33.758"
"Pourers and Casters, Metal","0.002","1.49","1.055","70.792","0.109","7.309","0.326","21.899"
"Tank Car, Truck, and Ship Loaders","0.003","1.79","1.086","60.698","0.076","4.265","0.627","35.037"
"First-Line Supervisors of Correctional Officers","0.004","2.41","0.393","16.298","0.75","31.123","1.267","52.58"
"Cooling and Freezing Equipment Operators and Tenders","0.002","1.55","1.067","68.827","0.055","3.561","0.428","27.612"
"Property, Real Estate, and Community Association Managers","0.003","2.14","0.46","21.49","0.643","30.06","1.037","48.45"
"Petroleum Engineers","0.003","2.07","0.421","20.343","0.675","32.606","0.974","47.051"
"Crematory Operators and Personal Care and Service Workers, All Other","0.004","2.68","0.487","18.167","0.59","22.012","1.603","59.821"
"First-Line Supervisors of Gambling Services Workers","0.003","1.8","0.463","25.713","0.608","33.8","0.729","40.487"
"Textile, Apparel, and Furnishings Workers, All Other","0.003","1.65","0.588","35.609","0.429","26.015","0.633","38.376"
"Log Graders and Scalers","0.002","1.37","0.98","71.497","0","0","0.39","28.503"
"Railroad Brake, Signal, and Switch Operators and Locomotive Firers","0.002","1.53","0.877","57.295","0.101","6.63","0.552","36.075"
"Entertainment Attendants and Related Workers, All Other","0.002","1.53","0.883","57.701","0.094","6.116","0.554","36.183"
"Tool Grinders, Filers, and Sharpeners","0.002","1.28","0.91","71.055","0.063","4.887","0.308","24.057"
"Stationary Engineers and Boiler Operators","0.003","1.76","0.842","47.866","0.129","7.321","0.789","44.813"
"Nursing Instructors and Teachers, Postsecondary","0.002","1.58","0.057","3.637","0.906","57.372","0.616","38.991"
"Layout Workers, Metal and Plastic","0.002","1.49","0.76","51.013","0.186","12.459","0.544","36.528"
"First-Line Supervisors of Firefighting and Prevention Workers","0.003","1.66","0.277","16.668","0.658","39.614","0.726","43.718"
"Budget Analysts","0.002","1.06","0.18","16.981","0.743","70.087","0.137","12.932"
"Agricultural and Food Science Technicians","0.003","1.68","0.459","27.299","0.45","26.782","0.771","45.919"
"Advertising and Promotions Managers","0.003","1.65","0","0","0.891","54.004","0.759","45.996"
"Physicists","0.003","1.75","0.259","14.8","0.624","35.673","0.867","49.526"
"Special Effects Artists and Animators","0.003","1.8","0","0","0.868","48.204","0.932","51.796"
"Cutters and Trimmers, Hand","0.002","1.02","0.85","83.297","0.016","1.594","0.154","15.109"
"Secondary School Teachers, Except Special and Career/Technical Education","0.002","1.58","0.081","5.139","0.771","48.785","0.728","46.076"
"Avionics Technicians","0.002","1.53","0.197","12.906","0.649","42.448","0.683","44.646"
"Education Administrators, All Other","0.003","1.7","0.016","0.95","0.824","48.46","0.86","50.59"
"Electrical and Electronics Drafters","0.002","1.45","0.173","11.95","0.656","45.247","0.621","42.803"
"Therapists, All Other","0.003","1.92","0.268","13.952","0.553","28.81","1.099","57.238"
"First-Line Supervisors of Police and Detectives","0.003","1.85","0.352","19.009","0.462","24.961","1.037","56.03"
"Librarians and Media Collections Specialists","0.002","1.16","0.449","38.714","0.331","28.553","0.38","32.733"
"Emergency Management Directors","0.002","1.42","0.046","3.233","0.714","50.257","0.66","46.51"
"Broadcast Technicians","0.002","1.08","0.535","49.521","0.223","20.651","0.322","29.828"
"Patternmakers, Metal and Plastic","0.001","0.94","0.554","58.886","0.181","19.275","0.205","21.839"
"Roofers","0.001","0.94","0.119","12.644","0.609","64.802","0.212","22.554"
"Materials Engineers","0.003","1.94","0.054","2.809","0.659","33.985","1.226","63.207"
"Biological Scientists, All Other","0.003","2.08","0.259","12.446","0.428","20.579","1.393","66.975"
"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers","0.001","0.86","0.683","79.427","0","0","0.177","20.573"
"Orthotists and Prosthetists","0.002","1.45","0.253","17.431","0.423","29.138","0.775","53.431"
"Model Makers, Metal and Plastic","0.001","0.93","0.514","55.228","0.153","16.471","0.263","28.301"
"Photographers","0.002","1.12","0.236","21.085","0.399","35.619","0.485","43.296"
"Compensation and Benefits Managers","0.002","1.47","0.043","2.955","0.587","39.9","0.84","57.145"
"First-Line Supervisors of Farming, Fishing, and Forestry Workers","0.003","1.81","0.458","25.282","0.167","9.22","1.186","65.499"
"Career/Technical Education Teachers, Postsecondary","0.002","1.04","0.036","3.48","0.579","55.714","0.424","40.806"
"Drafters, All Other","0.002","1.15","0.038","3.284","0.569","49.481","0.543","47.235"
"Manicurists and Pedicurists","0.001","0.89","0.206","23.172","0.389","43.66","0.295","33.168"
"Claims Adjusters, Examiners, and Investigators","0.001","0.79","0.146","18.539","0.434","54.992","0.209","26.47"
"Textile Knitting and Weaving Machine Setters, Operators, and Tenders","0.001","0.82","0.502","61.248","0.066","8.109","0.251","30.643"
"Motorboat Operators","0.001","0.86","0.542","63.039","0.025","2.849","0.293","34.112"
"Manufactured Building and Mobile Home Installers","0.001","0.84","0.307","36.563","0.253","30.065","0.28","33.372"
"Oral and Maxillofacial Surgeons","0.002","1.58","0.039","2.443","0.52","32.915","1.021","64.642"
"Bioengineers and Biomedical Engineers","0.002","1.22","0.091","7.461","0.466","38.174","0.663","54.365"
"Film and Video Editors","0.002","1.22","0.057","4.64","0.469","38.463","0.694","56.898"
"Environmental Engineers","0.002","1.35","0.012","0.887","0.504","37.32","0.834","61.793"
"Commercial and Industrial Designers","0.001","0.91","0.03","3.27","0.479","52.637","0.401","44.093"
"Interior Designers","0.001","0.89","0","0","0.495","55.615","0.395","44.385"
"Nurse Midwives","0.002","1.18","0.157","13.264","0.337","28.578","0.686","58.158"
"Art Directors","0.001","0.79","0","0","0.482","61.012","0.308","38.988"
"Civil Engineers","0.002","1.06","0.123","11.64","0.358","33.813","0.578","54.547"
"Biochemists and Biophysicists","0.002","1.17","0.054","4.614","0.425","36.351","0.691","59.035"
"Genetic Counselors","0.001","0.95","0.066","6.989","0.407","42.868","0.476","50.143"
"Passenger Attendants","0.001","0.76","0.462","60.838","0","0","0.298","39.162"
"Aircraft Cargo Handling Supervisors","0.001","0.86","0.302","35.098","0.146","16.93","0.413","47.972"
"Epidemiologists","0.003","1.7","0","0","0.412","24.263","1.288","75.737"
"Education Administrators, Postsecondary","0.001","0.83","0.008","0.95","0.402","48.46","0.42","50.59"
"Camera Operators, Television, Video, and Film","0.001","0.85","0.053","6.2","0.344","40.511","0.453","53.29"
"Environmental Science and Protection Technicians, Including Health","0.001","0.55","0.238","43.287","0.144","26.191","0.168","30.522"
"Insurance Sales Agents","0.001","0.58","0.181","31.224","0.196","33.841","0.203","34.934"
"Data Scientists and Mathematical Science Occupations, All Other","0.001","0.68","0.327","48.158","0.044","6.488","0.308","45.355"
"Transportation Inspectors","0.001","0.53","0.335","63.274","0.031","5.925","0.163","30.801"
"Commercial Divers","0.001","0.5","0.215","42.942","0.142","28.434","0.143","28.625"
"Financial Clerks, All Other","0.001","0.39","0.349","89.603","0.004","0.91","0.037","9.488"
"Gambling Change Persons and Booth Cashiers","0.001","0.42","0.34","81.053","0","0","0.08","18.947"
"Coaches and Scouts","0.001","0.62","0.051","8.25","0.287","46.284","0.282","45.466"
"Costume Attendants","0.001","0.8","0.181","22.645","0.14","17.546","0.478","59.809"
"Animal Trainers","0.001","0.8","0.032","4.019","0.276","34.494","0.492","61.487"
"Credit Counselors","0.001","0.43","0.079","18.377","0.224","51.997","0.127","29.626"
"Carpet Installers","0.001","0.37","0.056","15.099","0.231","62.563","0.083","22.338"
"Photographic Process Workers and Processing Machine Operators","0.001","0.37","0.227","61.432","0.047","12.654","0.096","25.914"
"Psychologists, All Other","0.001","0.64","0","0","0.27","42.164","0.37","57.836"
"Motion Picture Projectionists","0.001","0.45","0.195","43.24","0.069","15.223","0.187","41.537"
"Building Cleaning Workers, All Other","0.001","0.37","0.131","35.314","0.126","34.005","0.114","30.681"
"Statistical Assistants","0","0.3","0.158","52.681","0.093","31.014","0.049","16.305"
"Writers and Authors","0.001","0.51","0.013","2.645","0.229","44.911","0.267","52.444"
"Microbiologists","0.001","0.94","0","0","0.239","25.473","0.701","74.527"
"Food Scientists and Technologists","0.001","0.63","0","0","0.237","37.648","0.393","62.352"
"Automotive Glass Installers and Repairers","0.001","0.42","0.173","41.187","0.064","15.269","0.183","43.544"
"Helpers--Extraction Workers","0","0.31","0.195","62.894","0.025","7.936","0.09","29.17"
"Geological and Hydrologic Technicians","0","0.3","0.204","67.993","0.011","3.783","0.085","28.224"
"Ship Engineers","0.001","0.4","0.146","36.603","0.061","15.282","0.192","48.115"
"Credit Analysts","0","0.23","0.07","30.301","0.114","49.537","0.046","20.163"
"Environmental Scientists and Specialists, Including Health","0.001","0.45","0.051","11.412","0.132","29.31","0.267","59.278"
"Gas Compressor and Gas Pumping Station Operators","0","0.28","0.162","57.85","0.019","6.704","0.099","35.446"
"Architects, Except Landscape and Naval","0","0.31","0.021","6.725","0.146","46.938","0.144","46.338"
"Locomotive Engineers","0","0.25","0.157","62.718","0","0","0.093","37.282"
"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders","0","0.2","0.145","72.575","0.003","1.369","0.052","26.056"
"Labor Relations Specialists","0.001","0.32","0.009","2.687","0.134","41.752","0.178","55.561"
"Media and Communication Workers, All Other","0","0.22","0.026","11.919","0.092","41.661","0.102","46.42"
"Rail-Track Laying and Maintenance Equipment Operators","0","0.17","0.084","49.436","0.025","14.744","0.061","35.82"
"Civil Engineering Technologists and Technicians","0","0.16","0.045","27.83","0.064","39.868","0.052","32.302"
"Plasterers and Stucco Masons","0","0.12","0.066","55.055","0.033","27.424","0.021","17.521"
"Computer and Information Research Scientists","0","0.28","0","0","0.093","33.285","0.187","66.715"
"Agents and Business Managers of Artists, Performers, and Athletes","0","0.15","0.028","18.56","0.063","42.033","0.059","39.408"
"Sound Engineering Technicians","0","0.21","0.034","16.103","0.055","26.056","0.121","57.841"
"Farmers, Ranchers, and Other Agricultural Managers","0","0.2","0.027","13.396","0.055","27.628","0.118","58.976"
"Environmental Engineering Technologists and Technicians","0","0.13","0.061","46.99","0.02","15.743","0.048","37.267"
"Set and Exhibit Designers","0","0.16","0.01","6.519","0.07","43.761","0.08","49.72"
"Veterinarians","0","0.3","0.02","6.823","0.06","19.903","0.22","73.274"
"Musicians and Singers","0.001","0.32","0","0","0.08","24.969","0.24","75.031"
"Materials Scientists","0","0.15","0","0","0.068","45.331","0.082","54.669"
"Rotary Drill Operators, Oil and Gas","0","0.1","0.05","50.269","0.014","14.045","0.036","35.685"
"Landscape Architects","0","0.1","0","0","0.056","56.478","0.044","43.522"
