"Job name","% of total workforce","FTEs","Automatable FTEs","Automatable %","Augmentable FTEs","Augmentable %","Unimpacted FTEs","Unimpacted %"
"Reservation and Transportation Ticket Agents and Travel Clerks","0.48","1135.95","815.257","71.769","82.176","7.234","238.517","20.997"
"Packers and Packagers, Hand","0.428","1013.42","845.377","83.418","0","0","168.043","16.582"
"Cooks, Fast Food","0.439","1040.85","735.639","70.677","56.918","5.468","248.293","23.855"
"Bartenders","0.441","1044.9","682.55","65.322","84.312","8.069","278.038","26.609"
"Landscaping and Groundskeeping Workers","0.415","983.18","275.761","28.048","455.242","46.303","252.177","25.649"
"Data Entry Keyers","0.338","799.45","727.843","91.043","0","0","71.607","8.957"
"Dishwashers","0.392","928.9","693.843","74.695","0","0","235.057","25.305"
"First-Line Supervisors of Production and Operating Workers","0.596","1411.88","251.007","17.778","409.906","29.033","750.967","53.189"
"Licensed Practical and Licensed Vocational Nurses","0.624","1477.43","275.357","18.638","365.465","24.737","836.609","56.626"
"Counter and Rental Clerks","0.348","823.3","601.801","73.096","20.51","2.491","200.989","24.413"
"Pharmacy Technicians","0.328","777.5","613.531","78.911","0","0","163.969","21.089"
"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors","0.494","1170.77","418.076","35.71","189.228","16.163","563.466","48.128"
"Production, Planning, and Expediting Clerks","0.341","808.35","564.587","69.844","37.219","4.604","206.543","25.551"
"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity","0.341","807.84","595.848","73.758","0","0","211.992","26.242"
"Packaging and Filling Machine Operators and Tenders","0.308","728.54","560.666","76.958","0","0","167.874","23.042"
"Parts Salespersons","0.287","679.77","485.71","71.452","56.438","8.302","137.623","20.246"
"Dispatchers, Except Police, Fire, and Ambulance","0.314","744.51","528.984","71.051","11.239","1.51","204.287","27.439"
"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop","0.367","868.05","449.312","51.761","75.634","8.713","343.105","39.526"
"Dental Assistants","0.55","1303.12","302.616","23.222","213.513","16.385","786.99","60.393"
"Cleaners of Vehicles and Equipment","0.325","770.05","387.856","50.368","108.896","14.141","273.298","35.491"
"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers","0.338","799.99","322.824","40.354","171.95","21.494","305.216","38.152"
"Automotive Service Technicians and Mechanics","0.436","1032.18","299.12","28.979","192.749","18.674","540.31","52.347"
"Accountants and Auditors","0.261","617","232.626","37.703","254.438","41.238","129.936","21.059"
"Helpers--Production Workers","0.257","608.47","451.171","74.148","16.457","2.705","140.841","23.147"
"Executive Secretaries and Executive Administrative Assistants","0.261","617.04","393.396","63.755","70.243","11.384","153.401","24.861"
"Project Management Specialists and Business Operations Specialists, All Other","0.276","654.42","281.548","43.022","181.082","27.671","191.791","29.307"
"Maintenance and Repair Workers, General","0.343","811.33","265.168","32.683","178.381","21.986","367.78","45.331"
"Securities, Commodities, and Financial Services Sales Agents","0.256","605.81","190.037","31.369","247.018","40.775","168.756","27.856"
"Tellers","0.196","465.28","390.714","83.974","34.4","7.393","40.167","8.633"
"Paralegals and Legal Assistants","0.262","620.38","325.505","52.469","81.463","13.131","213.412","34.4"
"Cooks, Institution and Cafeteria","0.306","725.41","296.393","40.859","93.479","12.886","335.538","46.255"
"Insurance Claims and Policy Processing Clerks","0.206","487.78","340.239","69.753","48.397","9.922","99.144","20.326"
"Telecommunications Equipment Installers and Repairers, Except Line Installers","0.272","643.21","124.809","19.404","258.806","40.237","259.595","40.359"
"Software Developers and Software Quality Assurance Analysts and Testers","0.331","783.41","21.769","2.779","354.129","45.204","407.512","52.018"
"Food Servers, Nonrestaurant","0.221","522.26","319.562","61.188","46.995","8.998","155.703","29.813"
"Hairdressers, Hairstylists, and Cosmetologists","0.352","834","71.403","8.562","292.378","35.057","470.219","56.381"
"Driver/Sales Workers","0.188","444.13","253.632","57.108","109.896","24.744","80.602","18.148"
"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic","0.187","443.28","323.15","72.9","15.857","3.577","104.274","23.523"
"Production Workers, All Other","0.175","414.18","334.024","80.647","0","0","80.156","19.353"
"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders","0.179","423.16","321.066","75.874","0","0","102.094","24.126"
"File Clerks","0.153","361.98","309.649","85.543","5.27","1.456","47.061","13.001"
"Insurance Sales Agents","0.201","475.13","148.32","31.217","160.692","33.821","166.119","34.963"
"Payroll and Timekeeping Clerks","0.142","335.34","244.569","72.932","60.206","17.954","30.564","9.114"
"First-Line Supervisors of Mechanics, Installers, and Repairers","0.218","515.43","129.401","25.105","168.83","32.755","217.2","42.139"
"Human Resources Specialists","0.164","389.02","104.329","26.818","187.034","48.078","97.657","25.103"
"Clinical Laboratory Technologists and Technicians","0.239","566.66","201.865","35.624","84.459","14.905","280.336","49.472"
"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other","0.24","569.4","193.408","33.967","92.523","16.249","283.47","49.784"
"Telecommunications Line Installers and Repairers","0.187","441.86","66.475","15.044","217.473","49.218","157.912","35.738"
"Laundry and Dry-Cleaning Workers","0.16","378.94","251.909","66.477","31.585","8.335","95.446","25.188"
"Computer User Support Specialists","0.211","499.44","158.275","31.69","123.628","24.753","217.537","43.556"
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.167","395.38","238.62","60.352","42.791","10.823","113.969","28.825"
"Buyers and Purchasing Agents","0.156","370.19","152.217","41.119","128.382","34.68","89.591","24.201"
"Cooks, Short Order","0.155","368.03","272.665","74.088","5.08","1.38","90.285","24.532"
"Cargo and Freight Agents","0.15","354.84","272.135","76.692","1.893","0.533","80.812","22.774"
"Chemical Equipment Operators and Tenders","0.187","444","232.322","52.325","40.393","9.098","171.284","38.578"
"Printing Press Operators","0.152","360.13","249.907","69.393","17.483","4.855","92.74","25.752"
"Mail Clerks and Mail Machine Operators, Except Postal Service","0.125","295.21","240.785","81.564","11.717","3.969","42.709","14.467"
"Financial Managers","0.167","394.97","138.852","35.155","109.787","27.796","146.331","37.049"
"Sewing Machine Operators","0.125","297.13","240.371","80.898","0","0","56.759","19.102"
"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","0.145","344.01","127.627","37.1","111.348","32.368","105.035","30.532"
"Loan Interviewers and Clerks","0.125","295.46","236.439","80.024","0","0","59.021","19.976"
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic","0.131","311","227.909","73.283","8.224","2.644","74.867","24.073"
"Human Resources Assistants, Except Payroll and Timekeeping","0.123","291.27","113.663","39.023","107.099","36.77","70.509","24.207"
"Electricians","0.248","586.27","72.485","12.364","146.703","25.023","367.083","62.613"
"Order Clerks","0.119","280.89","198.792","70.772","19.365","6.894","62.732","22.333"
"Computer Numerically Controlled Tool Operators","0.134","318.2","214.854","67.522","2.331","0.733","101.015","31.746"
"Tire Repairers and Changers","0.132","312.73","204.912","65.523","7.156","2.288","100.663","32.188"
"Industrial Machinery Mechanics","0.165","390.21","184.891","47.382","25.967","6.655","179.352","45.963"
"Animal Caretakers","0.221","523.36","69.562","13.291","141.266","26.992","312.532","59.716"
"Food Batchmakers","0.127","301.69","197.432","65.442","13.325","4.417","90.933","30.141"
"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other","0.105","248.01","53.659","21.636","153.252","61.793","41.098","16.571"
"Market Research Analysts and Marketing Specialists","0.124","293.11","0","0","206.525","70.46","86.585","29.54"
"First-Line Supervisors of Construction Trades and Extraction Workers","0.25","592.43","32.503","5.486","171.989","29.031","387.937","65.482"
"Butchers and Meat Cutters","0.113","268.42","193.137","71.953","9.9","3.688","65.382","24.358"
"Network and Computer Systems Administrators","0.105","248.59","37.395","15.043","165.034","66.388","46.161","18.569"
"Legal Secretaries and Administrative Assistants","0.111","262.49","191.554","72.976","9.735","3.709","61.201","23.315"
"Sales and Related Workers, All Other","0.112","264.45","197.769","74.785","2.021","0.764","64.66","24.451"
"Medical Transcriptionists","0.093","219.58","199.756","90.972","0","0","19.824","9.028"
"Plumbers, Pipefitters, and Steamfitters","0.17","401.88","52.825","13.144","144.491","35.954","204.564","50.902"
"Medical and Health Services Managers","0.343","812.43","0","0","192.126","23.648","620.304","76.352"
"Administrative Services and Facilities Managers","0.143","337.67","52.575","15.57","138.81","41.108","146.285","43.322"
"Automotive and Watercraft Service Attendants","0.118","278.48","150.346","53.988","38.7","13.897","89.434","32.115"
"Pest Control Workers","0.117","278.15","86.568","31.123","101.835","36.612","89.746","32.265"
"Parking Attendants","0.116","275.66","171.521","62.222","14.828","5.379","89.311","32.399"
"Physicians, All Other; and Ophthalmologists, Except Pediatric","0.193","456.63","52.461","11.489","133.171","29.164","270.998","59.347"
"Machinists","0.116","275.2","144.561","52.529","31.839","11.569","98.8","35.901"
"Bus Drivers, Transit and Intercity","0.101","239.32","175.07","73.153","0.606","0.253","63.644","26.594"
"Sales Managers","0.168","398.09","18.914","4.751","155.497","39.061","223.678","56.188"
"Hotel, Motel, and Resort Desk Clerks","0.094","223.75","170.005","75.98","1.081","0.483","52.664","23.537"
"Operating Engineers and Other Construction Equipment Operators","0.136","322.06","92.912","28.849","75.983","23.593","153.165","47.558"
"Interviewers, Except Eligibility and Loan","0.096","228.49","144.599","63.284","23.939","10.477","59.952","26.239"
"First-Line Supervisors of Housekeeping and Janitorial Workers","0.122","289.43","49.57","17.127","116.351","40.2","123.509","42.673"
"Petroleum Pump System Operators, Refinery Operators, and Gaugers","0.125","295.79","155.111","52.44","8.085","2.734","132.593","44.827"
"Pharmacists","0.113","267.62","112.849","42.168","49.268","18.409","105.503","39.423"
"First-Line Supervisors of Non-Retail Sales Workers","0.155","367.23","17.517","4.77","144.051","39.226","205.662","56.004"
"Paper Goods Machine Setters, Operators, and Tenders","0.086","203.52","156.84","77.064","0","0","46.68","22.936"
"Switchboard Operators, Including Answering Service","0.081","191.33","156.134","81.605","0","0","35.196","18.395"
"Bakers","0.082","194.35","154.16","79.321","0.996","0.512","39.195","20.167"
"Preschool Teachers, Except Special Education","0.235","557","25.489","4.576","128.378","23.048","403.133","72.376"
"Slaughterers and Meat Packers","0.076","179.56","151.926","84.61","0","0","27.634","15.39"
"Phlebotomists","0.162","384.82","131.978","34.296","18.129","4.711","234.713","60.993"
"Mixing and Blending Machine Setters, Operators, and Tenders","0.082","193.32","140.648","72.754","9.277","4.799","43.395","22.447"
"Emergency Medical Technicians and Paramedics","0.151","357.42","42.262","11.824","107.299","30.02","207.859","58.156"
"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services","0.122","287.82","13.926","4.838","132.338","45.979","141.556","49.182"
"Radiologic Technologists and Technicians","0.156","368.59","60.72","16.474","85.024","23.067","222.846","60.459"
"Computer and Information Systems Managers","0.093","221.34","2.993","1.352","140.973","63.691","77.374","34.957"
"Carpenters","0.097","230.66","94.576","41.002","47.925","20.777","88.159","38.22"
"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders","0.078","185.44","133.904","72.209","6.469","3.488","45.067","24.303"
"Couriers and Messengers","0.074","175.11","139.719","79.789","0","0","35.391","20.211"
"Bus and Truck Mechanics and Diesel Engine Specialists","0.133","314.24","91.101","28.991","47.452","15.101","175.687","55.908"
"Meat, Poultry, and Fish Cutters and Trimmers","0.071","168.62","116.274","68.956","21.694","12.866","30.651","18.178"
"Public Relations Specialists","0.104","247.1","40.084","16.222","96.622","39.103","110.393","44.676"
"Sales Engineers","0.084","200","32.155","16.077","103.462","51.731","64.383","32.192"
"Computer Systems Analysts","0.132","313.59","23.127","7.375","112.022","35.722","178.441","56.903"
"Food Service Managers","0.118","278.65","78.052","28.011","56.611","20.316","143.987","51.673"
"Mobile Heavy Equipment Mechanics, Except Engines","0.111","261.82","96.792","36.969","36.791","14.052","128.237","48.979"
"Helpers--Installation, Maintenance, and Repair Workers","0.124","294.87","109.555","37.154","22.955","7.785","162.36","55.062"
"Installation, Maintenance, and Repair Workers, All Other","0.067","159.49","131.49","82.444","0","0","28","17.556"
"Broadcast Technicians","0.078","184.89","91.678","49.585","38.475","20.809","54.737","29.605"
"Office Machine Operators, Except Computer","0.065","154.26","129.42","83.897","0","0","24.84","16.103"
"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic","0.075","178.45","125.988","70.601","3.405","1.908","49.057","27.491"
"Computer, Automated Teller, and Office Machine Repairers","0.082","193.52","106.928","55.254","21.504","11.112","65.087","33.633"
"Nurse Practitioners","0.118","280.32","54.705","19.515","73.693","26.289","151.922","54.196"
"Social and Human Service Assistants","0.099","234.76","50.911","21.686","76.054","32.396","107.795","45.917"
"Cement Masons and Concrete Finishers","0.087","205.45","118.066","57.467","7.487","3.644","79.897","38.889"
"Management Analysts","0.094","222.22","0","0","124.36","55.963","97.86","44.037"
"Pressers, Textile, Garment, and Related Materials","0.063","149.64","123.611","82.606","0","0","26.029","17.394"
"Physical Therapists","0.142","336.29","29.868","8.882","92.117","27.392","214.305","63.726"
"Automotive Body and Related Repairers","0.099","235.28","86.539","36.781","35.399","15.045","113.342","48.173"
"Painters, Construction and Maintenance","0.074","176.11","39.347","22.342","81.018","46.004","55.745","31.654"
"Farmworkers, Farm, Ranch, and Aquacultural Animals","0.074","176.01","69.934","39.733","48.005","27.274","58.071","32.993"
"Telemarketers","0.062","145.84","109.76","75.26","6.118","4.195","29.962","20.545"
"Physical Therapist Assistants","0.134","318.51","13.088","4.109","100.486","31.549","204.937","64.342"
"Railroad Conductors and Yardmasters","0.08","189.82","108.381","57.097","4.353","2.293","77.086","40.61"
"Training and Development Specialists","0.088","209.42","12.43","5.935","99.333","47.432","97.658","46.632"
"Helpers--Electricians","0.085","202.28","53.417","26.407","56.617","27.99","92.246","45.603"
"Information and Record Clerks, All Other","0.053","124.57","106.391","85.407","1.772","1.422","16.407","13.171"
"Recreation Workers","0.126","297.33","22.258","7.486","85.357","28.708","189.716","63.806"
"Food Preparation and Serving Related Workers, All Other","0.057","134.39","93.37","69.477","13.921","10.359","27.099","20.164"
"Merchandise Displayers and Window Trimmers","0.073","172.84","8.851","5.121","98.218","56.826","65.77","38.053"
"Computer Network Support Specialists","0.055","129.74","51.144","39.421","55.222","42.564","23.373","18.015"
"Dental Hygienists","0.139","328.12","63.927","19.483","41.115","12.531","223.078","67.987"
"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","0.087","205.09","69.398","33.838","34.855","16.995","100.837","49.167"
"Respiratory Therapists","0.115","271.2","19.718","7.271","83.704","30.864","167.778","61.865"
"Refuse and Recyclable Material Collectors","0.055","129.37","102.323","79.093","0","0","27.047","20.907"
"Heating, Air Conditioning, and Refrigeration Mechanics and Installers","0.112","264.5","16.976","6.418","82.853","31.325","164.67","62.257"
"Speech-Language Pathologists","0.094","223.69","0","0","99.147","44.323","124.543","55.677"
"Loan Officers","0.057","136.16","37.498","27.54","61.405","45.097","37.257","27.363"
"Correctional Officers and Jailers","0.073","172.31","58.174","33.761","40.491","23.499","73.645","42.74"
"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.053","124.81","89.198","71.467","7.384","5.916","28.228","22.617"
"Computer Occupations, All Other","0.065","154.37","26.254","17.007","67.774","43.904","60.342","39.089"
"Claims Adjusters, Examiners, and Investigators","0.051","121.58","23.13","19.024","70.076","57.638","28.374","23.338"
"Weighers, Measurers, Checkers, and Samplers, Recordkeeping","0.051","121.76","92.142","75.675","0","0","29.618","24.325"
"Cost Estimators","0.055","130.99","56.555","43.175","34.244","26.143","40.19","30.682"
"Opticians, Dispensing","0.063","149.88","65.846","43.932","23.91","15.952","60.125","40.115"
"Healthcare Support Workers, All Other","0.087","206","37.519","18.213","52.065","25.274","116.416","56.513"
"Woodworking Machine Setters, Operators, and Tenders, Except Sawing","0.05","117.49","82.416","70.147","5.928","5.045","29.146","24.808"
"Construction Managers","0.11","260.39","14.178","5.445","73.675","28.294","172.537","66.261"
"Chemical Plant and System Operators","0.063","149.18","84.223","56.458","3.601","2.414","61.356","41.129"
"Surgical Technologists","0.099","234.31","44.516","18.999","42.135","17.982","147.659","63.019"
"Semiconductor Processing Technicians","0.048","112.68","84.616","75.094","1.29","1.145","26.774","23.761"
"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other","0.082","195.22","15.847","8.118","69.849","35.78","109.524","56.103"
"Physical Therapist Aides","0.077","182.49","22.84","12.516","61.893","33.916","97.758","53.569"
"Title Examiners, Abstractors, and Searchers","0.043","102.49","83.648","81.615","0.972","0.949","17.87","17.436"
"Healthcare Social Workers","0.088","207.91","9.089","4.372","74.337","35.754","124.484","59.874"
"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers","0.05","118.25","24.087","20.369","58.892","49.803","35.272","29.828"
"Molders, Shapers, and Casters, Except Metal and Plastic","0.043","102.63","80.867","78.795","1.935","1.885","19.828","19.32"
"Sawing Machine Setters, Operators, and Tenders, Wood","0.045","106.22","77.598","73.054","5.044","4.749","23.577","22.197"
"Office and Administrative Support Workers, All Other","0.044","103.12","60.458","58.629","22.17","21.499","20.492","19.872"
"Miscellaneous First-Line Supervisors, Protective Service Workers","0.065","152.91","7.574","4.954","75.017","49.059","70.319","45.987"
"Occupational Therapists","0.08","189.87","26.495","13.954","54.773","28.848","108.602","57.198"
"Word Processors and Typists","0.038","89.36","77.15","86.336","3.973","4.446","8.238","9.219"
"Medical Equipment Preparers","0.054","127.67","69.835","54.699","10.906","8.542","46.93","36.759"
"Grinding and Polishing Workers, Hand","0.044","103.66","74.674","72.037","3.572","3.446","25.414","24.516"
"Substance Abuse, Behavioral Disorder, and Mental Health Counselors","0.076","179.7","10.153","5.65","67.264","37.431","102.283","56.919"
"Teaching Assistants, Except Postsecondary","0.058","138.51","30.971","22.36","45.317","32.717","62.222","44.923"
"Family Medicine Physicians","0.079","186.96","30.01","16.052","46.25","24.738","110.699","59.21"
"Physician Assistants","0.07","165.75","16.581","10.003","59.59","35.952","89.579","54.045"
"Food Processing Workers, All Other","0.038","91.09","75.94","83.368","0","0","15.15","16.632"
"Psychiatric Aides","0.08","188.9","23.947","12.677","50.81","26.898","114.143","60.425"
"Child, Family, and School Social Workers","0.062","146.83","15.905","10.833","56.504","38.483","74.421","50.685"
"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers","0.041","96.95","27.229","28.086","44.965","46.38","24.756","25.534"
"Marketing Managers","0.068","160.93","10.385","6.453","61.693","38.336","88.851","55.211"
"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","0.043","100.81","71.476","70.901","0","0","29.334","29.099"
"Plating Machine Setters, Operators, and Tenders, Metal and Plastic","0.039","92.66","70.762","76.367","0.521","0.563","21.377","23.07"
"Security and Fire Alarm Systems Installers","0.06","141.51","25.788","18.224","45.401","32.083","70.321","49.693"
"Pharmacy Aides","0.036","85.77","60.916","71.023","9.985","11.642","14.869","17.335"
"Machine Feeders and Offbearers","0.039","93.37","64.406","68.98","5.764","6.173","23.2","24.847"
"Occupational Therapy Assistants","0.068","161.84","6.591","4.073","63.406","39.178","91.843","56.749"
"Cutting and Slicing Machine Setters, Operators, and Tenders","0.038","91.04","64.487","70.833","4.33","4.756","22.223","24.41"
"Compliance Officers","0.046","108.05","33.541","31.042","34.482","31.913","40.027","37.045"
"Massage Therapists","0.075","178.67","26.07","14.591","41.655","23.314","110.945","62.095"
"Veterinary Assistants and Laboratory Animal Caretakers","0.069","164.55","39.858","24.222","27.088","16.462","97.604","59.316"
"Farmworkers and Laborers, Crop, Nursery, and Greenhouse","0.044","103.93","49.344","47.478","17.391","16.733","37.195","35.789"
"Transportation, Storage, and Distribution Managers","0.072","169.7","13.344","7.863","52.762","31.091","103.594","61.045"
"Exercise Trainers and Group Fitness Instructors","0.052","123.43","1.303","1.055","64.408","52.182","57.719","46.762"
"Structural Metal Fabricators and Fitters","0.036","86.19","54.176","62.857","10.478","12.157","21.536","24.986"
"Personal Financial Advisors","0.033","78.66","44.052","56.003","20.179","25.653","14.429","18.344"
"Residential Advisors","0.061","143.94","24.931","17.32","37.909","26.337","81.101","56.343"
"Control and Valve Installers and Repairers, Except Mechanical Door","0.045","107.49","50.892","47.345","11.195","10.415","45.403","42.239"
"Industrial Production Managers","0.056","132.4","23.423","17.691","38.248","28.888","70.729","53.421"
"Procurement Clerks","0.03","71.3","44.343","62.192","16.994","23.835","9.963","13.974"
"Structural Iron and Steel Workers","0.038","90.09","34.064","37.811","26.979","29.946","29.048","32.243"
"Orderlies","0.041","97.28","55.225","56.77","4.902","5.039","37.153","38.192"
"New Accounts Clerks","0.029","69.16","59.817","86.491","0","0","9.343","13.509"
"Meter Readers, Utilities","0.033","77.13","57.098","74.029","2.267","2.94","17.764","23.032"
"Social and Community Service Managers","0.057","135.26","7.11","5.257","51.619","38.162","76.532","56.581"
"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.034","80.68","58.31","72.273","0","0","22.37","27.727"
"Gas Plant Operators","0.047","111.8","48.814","43.662","9.183","8.214","53.803","48.124"
"Advertising Sales Agents","0.037","87.01","12.983","14.921","44.833","51.526","29.194","33.553"
"Computer Programmers","0.045","107.22","3.386","3.158","53.143","49.564","50.691","47.278"
"Barbers","0.036","84.74","17.897","21.12","37.794","44.6","29.049","34.28"
"Dentists, General","0.084","198.14","18.444","9.308","37.12","18.734","142.577","71.957"
"Mechanical Engineers","0.053","124.74","5.641","4.522","48.995","39.278","70.104","56.2"
"Credit Authorizers, Checkers, and Clerks","0.025","60.21","53.812","89.373","0","0","6.398","10.627"
"Demonstrators and Product Promoters","0.037","88.37","9.26","10.479","44.406","50.25","34.704","39.271"
"Food Cooking Machine Operators and Tenders","0.029","69.33","50.832","73.319","2.821","4.069","15.677","22.612"
"Captains, Mates, and Pilots of Water Vessels","0.037","87.6","51.81","59.144","1.307","1.493","34.482","39.364"
"Sheet Metal Workers","0.041","96.55","35.418","36.683","16.284","16.866","44.848","46.451"
"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders","0.029","68.96","48.097","69.746","3.573","5.182","17.29","25.073"
"Cabinetmakers and Bench Carpenters","0.028","66.29","39.452","59.514","11.914","17.972","14.924","22.514"
"Graphic Designers","0.037","88.68","0","0","51.313","57.864","37.367","42.136"
"Computer Network Architects","0.042","99.15","6.633","6.69","44.537","44.918","47.98","48.392"
"Industrial Engineers","0.042","98.71","15.546","15.749","35.392","35.854","47.773","48.397"
"Architectural and Civil Drafters","0.036","84.99","4.22","4.965","46.131","54.278","34.64","40.757"
"Hazardous Materials Removal Workers","0.029","68.57","30.713","44.791","19.327","28.185","18.53","27.024"
"Firefighters","0.039","92.84","8.369","9.015","40.822","43.97","43.649","47.015"
"Ophthalmic Medical Technicians","0.061","145.51","36.5","25.085","12.393","8.517","96.617","66.399"
"Human Resources Managers","0.041","96.34","5.187","5.384","43.466","45.117","47.687","49.499"
"Cardiovascular Technologists and Technicians","0.052","124.12","39.778","32.048","8.46","6.816","75.882","61.136"
"Skincare Specialists","0.052","122.68","7.938","6.471","39.197","31.95","75.545","61.579"
"Glaziers","0.028","67.05","21.463","32.01","25.442","37.945","20.145","30.045"
"Helpers, Construction Trades, All Other","0.038","90.44","25.023","27.668","21.78","24.083","43.637","48.25"
"Information Security Analysts","0.027","64.08","14.166","22.107","32.508","50.731","17.405","27.161"
"Motor Vehicle Operators, All Other","0.027","64.4","43.537","67.604","2.231","3.464","18.633","28.933"
