"Job name","% of total workforce","FTEs","Automatable FTEs","Automatable %","Augmentable FTEs","Augmentable %","Unimpacted FTEs","Unimpacted %"
"Production, Planning, and Expediting Clerks","0.364","189.02","132.769","70.241","8.73","4.619","47.52","25.14"
"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic","0.354","184.07","134.215","72.915","6.586","3.578","43.269","23.507"
"Tellers","0.279","145.02","121.779","83.974","10.722","7.393","12.519","8.633"
"Project Management Specialists and Business Operations Specialists, All Other","0.371","192.76","80.701","41.866","51.009","26.462","61.05","31.672"
"Packers and Packagers, Hand","0.298","154.79","130.235","84.137","0","0","24.555","15.863"
"Food Servers, Nonrestaurant","0.352","182.81","111.836","61.176","16.442","8.994","54.531","29.83"
"Retail Salespersons","0.3","156.14","92.133","59.006","33.813","21.656","30.194","19.338"
"Machinists","0.373","193.86","103.199","53.234","22.733","11.726","67.928","35.04"
"Cooks, Institution and Cafeteria","0.428","222.67","90.833","40.793","28.616","12.851","103.221","46.356"
"Driver/Sales Workers","0.275","142.93","83.03","58.091","36.061","25.23","23.839","16.679"
"Clinical Laboratory Technologists and Technicians","0.453","235.31","83.909","35.659","35.091","14.913","116.31","49.428"
"Pharmacy Technicians","0.292","151.56","117.513","77.536","0","0","34.047","22.464"
"Paralegals and Legal Assistants","0.342","177.7","93.246","52.474","23.343","13.136","61.111","34.39"
"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other","0.443","230.48","78.174","33.918","37.325","16.194","114.982","49.888"
"Chemical Equipment Operators and Tenders","0.36","187.3","98.004","52.325","17.04","9.098","72.256","38.578"
"Data Entry Keyers","0.242","125.75","114.344","90.929","0","0","11.406","9.071"
"Software Developers and Software Quality Assurance Analysts and Testers","0.447","232.07","6.453","2.781","105.317","45.382","120.3","51.838"
"Insurance Claims and Policy Processing Clerks","0.264","137.29","95.587","69.624","13.58","9.892","28.122","20.484"
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.283","147.08","88.852","60.41","15.938","10.836","42.29","28.753"
"Construction Laborers","0.319","165.55","53.619","32.388","49.511","29.907","62.42","37.704"
"Executive Secretaries and Executive Administrative Assistants","0.242","125.88","80.055","63.596","14.234","11.308","31.591","25.096"
"Reservation and Transportation Ticket Agents and Travel Clerks","0.224","116.39","84.571","72.661","8.48","7.286","23.339","20.052"
"Sewing Machine Operators","0.22","114.51","92.617","80.881","0","0","21.893","19.119"
"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders","0.228","118.48","91.476","77.208","0","0","27.004","22.792"
"Computer Numerically Controlled Tool Operators","0.255","132.33","89.351","67.522","0.97","0.733","42.009","31.746"
"Printing Press Operators","0.215","111.58","77.429","69.393","5.417","4.855","28.734","25.752"
"Cooks, Short Order","0.209","108.52","79.291","73.066","1.496","1.379","27.733","25.556"
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic","0.203","105.76","77.504","73.283","2.797","2.644","25.46","24.073"
"Food Batchmakers","0.219","113.96","74.686","65.537","5.079","4.457","34.195","30.006"
"Industrial Machinery Mechanics","0.259","134.8","68.789","51.03","9.78","7.255","56.231","41.715"
"Cashiers","0.176","91.34","71.652","78.445","6.49","7.106","13.198","14.449"
"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors","0.255","132.47","50.336","37.998","23.473","17.72","58.66","44.282"
"First-Line Supervisors of Construction Trades and Extraction Workers","0.343","178.1","10.261","5.762","60.384","33.905","107.454","60.334"
"Electricians","0.296","153.95","21.818","14.172","47.627","30.936","84.505","54.891"
"Loan Interviewers and Clerks","0.163","84.53","67.644","80.024","0","0","16.886","19.976"
"First-Line Supervisors of Mechanics, Installers, and Repairers","0.215","111.54","28.785","25.807","38.034","34.099","44.721","40.094"
"Payroll and Timekeeping Clerks","0.142","73.57","53.523","72.751","13.178","17.912","6.869","9.337"
"Computer, Automated Teller, and Office Machine Repairers","0.188","97.59","54.944","56.301","11.138","11.413","31.508","32.286"
"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity","0.172","89.28","65.875","73.785","0","0","23.405","26.215"
"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","0.181","93.92","34.895","37.154","30.504","32.478","28.521","30.368"
"Financial Managers","0.195","101.37","35.832","35.348","28.542","28.156","36.996","36.496"
"Food Service Managers","0.255","132.6","37.019","27.918","26.664","20.109","68.917","51.974"
"Slaughterers and Meat Packers","0.144","74.63","63.145","84.61","0","0","11.485","15.39"
"Mixing and Blending Machine Setters, Operators, and Tenders","0.152","78.83","57.386","72.797","3.787","4.805","17.657","22.398"
"Emergency Medical Technicians and Paramedics","0.278","144.62","17.039","11.782","43.281","29.928","84.299","58.29"
"Radiologic Technologists and Technicians","0.293","152.18","25.071","16.474","35.107","23.069","92.002","60.456"
"File Clerks","0.133","69.35","59.16","85.306","0.978","1.41","9.212","13.283"
"Legal Secretaries and Administrative Assistants","0.149","77.28","56.409","72.993","2.872","3.716","18","23.291"
"Production Workers, All Other","0.136","70.85","57.161","80.678","0","0","13.689","19.322"
"Computer User Support Specialists","0.193","100.32","31.753","31.652","24.851","24.772","43.716","43.576"
"Plumbers, Pipefitters, and Steamfitters","0.196","101.9","14.077","13.815","42.092","41.307","45.731","44.879"
"Meat, Poultry, and Fish Cutters and Trimmers","0.132","68.61","47.312","68.958","8.827","12.866","12.47","18.176"
"Interviewers, Except Eligibility and Loan","0.147","76.46","48.206","63.048","7.91","10.345","20.343","26.607"
"Human Resources Specialists","0.144","75.03","20.036","26.704","35.91","47.861","19.084","25.435"
"Telecommunications Equipment Installers and Repairers, Except Line Installers","0.18","93.52","18.176","19.436","37.711","40.324","37.632","40.24"
"Lawyers","0.239","124.24","0","0","55.825","44.934","68.415","55.066"
"Medical and Health Services Managers","0.454","235.88","0","0","55.673","23.602","180.207","76.398"
"Installation, Maintenance, and Repair Workers, All Other","0.128","66.34","55.092","83.045","0","0","11.248","16.955"
"Social and Human Service Assistants","0.189","98.2","21.289","21.679","31.806","32.389","45.105","45.932"
"Paper Goods Machine Setters, Operators, and Tenders","0.129","67.3","51.864","77.064","0","0","15.436","22.936"
"Architectural and Civil Drafters","0.166","86.36","4.292","4.97","46.95","54.366","35.117","40.664"
"Administrative Services and Facilities Managers","0.171","88.97","13.879","15.6","36.703","41.253","38.388","43.147"
"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders","0.127","65.86","47.557","72.209","2.297","3.488","16.006","24.303"
"Veterinary Technologists and Technicians","0.208","108.21","31.144","28.781","18.009","16.642","59.057","54.576"
"Medical Transcriptionists","0.104","53.91","48.789","90.502","0","0","5.121","9.498"
"Network and Computer Systems Administrators","0.114","59.13","8.889","15.034","39.25","66.379","10.991","18.587"
"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic","0.127","66.2","46.783","70.67","1.267","1.914","18.15","27.417"
"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel","0.143","74.4","24.666","33.153","22.577","30.346","27.157","36.501"
"Surveying and Mapping Technicians","0.134","69.63","28.522","40.962","16.643","23.902","24.465","35.136"
"Carpenters","0.13","67.43","29.018","43.034","16.037","23.784","22.375","33.182"
"Computer Systems Analysts","0.197","102.64","7.597","7.401","37.457","36.493","57.587","56.106"
"Operating Engineers and Other Construction Equipment Operators","0.147","76.64","24.41","31.85","20.489","26.734","31.741","41.416"
"Machine Feeders and Offbearers","0.111","57.52","40.571","70.534","3.672","6.384","13.277","23.082"
"Phlebotomists","0.215","111.9","38.331","34.255","5.264","4.704","68.305","61.041"
"Structural Metal Fabricators and Fitters","0.11","56.94","36.406","63.937","7.1","12.469","13.434","23.594"
"Food Preparation and Serving Related Workers, All Other","0.104","54.24","37.642","69.399","5.602","10.329","10.995","20.272"
"Cabinetmakers and Bench Carpenters","0.106","54.93","33.058","60.182","10.114","18.413","11.758","21.405"
"Dispatchers, Except Police, Fire, and Ambulance","0.113","58.55","42.12","71.938","0.884","1.51","15.546","26.551"
"Dental Hygienists","0.255","132.75","25.744","19.392","16.526","12.449","90.48","68.158"
"Market Research Analysts and Marketing Specialists","0.115","59.85","0","0","42.034","70.232","17.816","29.768"
"First-Line Supervisors of Housekeeping and Janitorial Workers","0.144","74.83","12.627","16.874","29.406","39.297","32.797","43.829"
"Petroleum Pump System Operators, Refinery Operators, and Gaugers","0.14","72.51","39.488","54.459","2.312","3.189","30.709","42.352"
"Mail Clerks and Mail Machine Operators, Except Postal Service","0.091","47.44","38.683","81.542","1.881","3.964","6.876","14.494"
"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.1","51.84","37.082","71.532","3.077","5.935","11.681","22.532"
"Management Analysts","0.137","71.21","0","0","40.039","56.226","31.171","43.774"
"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other","0.09","46.87","10.167","21.692","29.108","62.104","7.595","16.204"
"Computer and Information Systems Managers","0.115","60.01","0.812","1.354","38.334","63.879","20.864","34.768"
"Laundry and Dry-Cleaning Workers","0.101","52.47","34.772","66.271","4.358","8.306","13.34","25.424"
"Pest Control Workers","0.111","57.63","17.936","31.123","21.099","36.612","18.595","32.265"
"Bakers","0.093","48.14","38.214","79.381","0.247","0.512","9.679","20.107"
"Human Resources Assistants, Except Payroll and Timekeeping","0.098","50.7","19.74","38.934","18.568","36.624","12.392","24.442"
"Woodworking Machine Setters, Operators, and Tenders, Except Sawing","0.097","50.48","35.41","70.147","2.547","5.045","12.523","24.808"
"Chemical Plant and System Operators","0.123","64.07","36.172","56.458","1.546","2.414","26.351","41.129"
"Switchboard Operators, Including Answering Service","0.088","45.94","37.317","81.231","0","0","8.623","18.769"
"Sawing Machine Setters, Operators, and Tenders, Wood","0.091","47.42","34.642","73.054","2.252","4.749","10.526","22.197"
"Semiconductor Processing Technicians","0.092","47.75","35.857","75.094","0.547","1.145","11.346","23.761"
"Buyers and Purchasing Agents","0.094","49.01","19.674","40.142","16.415","33.494","12.921","26.363"
"Surgical Technologists","0.185","95.92","18.195","18.969","17.211","17.943","60.514","63.088"
"Cost Estimators","0.108","56.07","22.42","39.987","12.828","22.878","20.822","37.135"
"Teaching Assistants, Except Postsecondary","0.121","63.04","14.096","22.36","20.625","32.717","28.319","44.923"
"Sales Managers","0.151","78.73","3.749","4.762","30.832","39.162","44.149","56.076"
"Civil Engineers","0.152","79.04","8.943","11.315","25.515","32.281","44.582","56.405"
"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other","0.105","54.55","30.128","55.229","3.376","6.189","21.046","38.582"
"Physical Therapist Assistants","0.179","92.87","3.816","4.109","29.282","31.531","59.772","64.361"
"Pharmacists","0.101","52.27","22.182","42.438","9.777","18.704","20.311","38.858"
"Telecommunications Line Installers and Repairers","0.096","49.92","7.441","14.906","24.361","48.801","18.117","36.293"
"Cleaners of Vehicles and Equipment","0.087","45.42","24.69","54.359","6.717","14.789","14.013","30.852"
"Plating Machine Setters, Operators, and Tenders, Metal and Plastic","0.076","39.55","30.203","76.367","0.223","0.563","9.124","23.07"
"Physicians, All Other; and Ophthalmologists, Except Pediatric","0.141","73.12","8.402","11.491","21.339","29.183","43.379","59.326"
"Butchers and Meat Cutters","0.075","39.1","28.136","71.959","1.442","3.689","9.522","24.352"
"Computer Programmers","0.105","54.82","1.736","3.166","27.455","50.083","25.629","46.751"
"Order Clerks","0.072","37.47","26.565","70.897","2.591","6.916","8.313","22.187"
"Refuse and Recyclable Material Collectors","0.067","34.98","27.667","79.093","0","0","7.313","20.907"
"Parts Salespersons","0.066","34.2","24.593","71.909","2.903","8.487","6.704","19.604"
"Computer Occupations, All Other","0.085","43.96","7.486","17.03","19.437","44.216","17.036","38.754"
"Opticians, Dispensing","0.087","45.42","19.369","42.644","7.22","15.896","18.831","41.46"
"Couriers and Messengers","0.064","33.1","26.469","79.968","0","0","6.631","20.032"
"Cutting and Slicing Machine Setters, Operators, and Tenders","0.067","34.88","24.739","70.926","1.663","4.768","8.478","24.306"
"Molders, Shapers, and Casters, Except Metal and Plastic","0.062","32.07","25.288","78.851","0.608","1.895","6.175","19.254"
"Merchandise Displayers and Window Trimmers","0.08","41.63","2.132","5.121","23.657","56.826","15.841","38.053"
"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services","0.098","51.19","2.468","4.821","23.301","45.519","25.421","49.66"
"First-Line Supervisors of Retail Sales Workers","0.081","42.21","15.611","36.984","10.058","23.828","16.541","39.188"
"Industrial Production Managers","0.102","53.14","9.462","17.806","15.457","29.087","28.221","53.107"
"Physical Therapist Aides","0.103","53.39","6.682","12.516","18.108","33.916","28.6","53.569"
"Preschool Teachers, Except Special Education","0.168","87.28","3.994","4.576","20.116","23.048","63.17","72.376"
"Healthcare Support Workers, All Other","0.106","55.19","10.049","18.208","13.936","25.251","31.205","56.541"
"Electrical and Electronic Engineering Technologists and Technicians","0.083","42.92","5.538","12.902","18.384","42.834","18.998","44.264"
"Title Examiners, Abstractors, and Searchers","0.056","28.97","23.644","81.615","0.275","0.949","5.051","17.436"
"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.064","33.04","23.912","72.372","0","0","9.128","27.628"
"Painters, Construction and Maintenance","0.064","33.32","7.713","23.149","15.849","47.567","9.758","29.285"
"Medical Equipment Preparers","0.071","36.85","20.141","54.657","3.129","8.49","13.58","36.853"
"Food Cooking Machine Operators and Tenders","0.057","29.43","21.58","73.325","1.198","4.07","6.653","22.605"
"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other","0.098","50.99","4.183","8.203","18.493","36.267","28.314","55.53"
"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers","0.062","32.31","6.581","20.369","16.091","49.803","9.637","29.828"
"Public Relations Specialists","0.077","40.24","6.559","16.3","16.087","39.979","17.594","43.722"
"Chemical Technicians","0.069","35.81","18.897","52.771","3.652","10.197","13.261","37.031"
"Automotive Service Technicians and Mechanics","0.079","41.25","13.338","32.335","8.799","21.33","19.113","46.335"
"Recreation Workers","0.117","61.05","4.57","7.486","17.526","28.708","38.954","63.806"
"Maintenance Workers, Machinery","0.077","39.99","19.642","49.118","2.265","5.663","18.083","45.218"
"Psychiatric Aides","0.106","55.24","7.003","12.677","14.858","26.898","33.379","60.425"
"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","0.059","30.65","21.731","70.901","0","0","8.919","29.099"
"Print Binding and Finishing Workers","0.051","26.3","20.627","78.429","0.245","0.933","5.428","20.639"
"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers","0.054","27.92","7.811","27.975","12.865","46.077","7.245","25.949"
"Graders and Sorters, Agricultural Products","0.046","24.07","20.647","85.777","0","0","3.423","14.223"
"Nurse Practitioners","0.086","44.93","8.771","19.521","11.823","26.314","24.336","54.165"
"Cement Masons and Concrete Finishers","0.064","33.24","19.325","58.137","1.228","3.695","12.687","38.168"
"Correctional Officers and Jailers","0.069","35.73","12.063","33.761","8.396","23.499","15.271","42.74"
"Occupational Therapy Assistants","0.091","47.17","1.92","4.071","18.475","39.167","26.775","56.763"
"Mechanical Engineers","0.09","46.84","2.104","4.491","18.289","39.046","26.447","56.463"
"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders","0.051","26.75","18.754","70.109","1.397","5.224","6.598","24.667"
"Electrical and Electronics Repairers, Commercial and Industrial Equipment","0.064","33.13","11.286","34.066","8.719","26.318","13.125","39.616"
"Cardiovascular Technologists and Technicians","0.098","50.83","16.273","32.014","3.457","6.801","31.101","61.186"
"Ophthalmic Medical Technicians","0.113","58.85","14.685","24.954","4.992","8.482","39.173","66.564"
"Office and Administrative Support Workers, All Other","0.047","24.52","14.348","58.514","5.256","21.436","4.916","20.05"
"Architects, Except Landscape and Naval","0.07","36.5","2.418","6.624","17.027","46.651","17.055","46.725"
"Physical Therapists","0.103","53.6","4.759","8.879","14.679","27.386","34.162","63.735"
"Training and Development Specialists","0.068","35.47","2.109","5.946","16.975","47.858","16.386","46.196"
"Farmworkers, Farm, Ranch, and Aquacultural Animals","0.054","28.17","11.197","39.749","7.689","27.295","9.284","32.956"
"Diagnostic Medical Sonographers","0.092","48.04","8.519","17.732","10.262","21.361","29.26","60.907"
"New Accounts Clerks","0.042","21.67","18.743","86.491","0","0","2.927","13.509"
"Office Machine Operators, Except Computer","0.043","22.32","18.694","83.753","0","0","3.626","16.247"
"Civil Engineering Technologists and Technicians","0.053","27.54","7.645","27.758","10.958","39.788","8.938","32.454"
"Residential Advisors","0.081","42.34","7.333","17.32","11.151","26.337","23.856","56.343"
"First-Line Supervisors of Non-Retail Sales Workers","0.081","42.03","2.003","4.766","16.477","39.203","23.55","56.031"
"Computer Numerically Controlled Tool Programmers","0.05","25.8","16.337","63.322","2.028","7.861","7.435","28.817"
"Industrial Engineers","0.068","35.17","5.452","15.503","12.38","35.2","17.338","49.297"
"Biological Technicians","0.068","35.48","10.17","28.664","7.466","21.044","17.844","50.292"
"Helpers--Installation, Maintenance, and Repair Workers","0.067","34.83","14.691","42.179","2.883","8.278","17.256","49.543"
"Tax Preparers","0.039","20.12","14.359","71.364","3.078","15.298","2.684","13.338"
"Computer Network Support Specialists","0.041","21.22","8.38","39.491","9.051","42.653","3.789","17.856"
"Marketing Managers","0.073","38.13","2.469","6.476","14.804","38.824","20.857","54.699"
"Industrial Engineering Technologists and Technicians","0.055","28.57","5.812","20.342","11.356","39.746","11.403","39.912"
"Information and Record Clerks, All Other","0.038","19.72","16.805","85.218","0.273","1.383","2.642","13.399"
"Orderlies","0.053","27.44","15.503","56.498","1.377","5.019","10.56","38.483"
"Procurement Clerks","0.037","19.29","11.972","62.065","4.59","23.795","2.728","14.141"
"Animal Caretakers","0.074","38.68","5.399","13.958","10.942","28.29","22.339","57.752"
"Word Processors and Typists","0.034","17.84","15.402","86.336","0.793","4.446","1.645","9.219"
"Respiratory Therapists","0.081","42.29","3.065","7.247","12.997","30.732","26.229","62.022"
"Construction Managers","0.088","45.63","2.509","5.499","13.348","29.252","29.773","65.249"
"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic","0.038","19.89","15.555","78.203","0.26","1.306","4.076","20.491"
"Speech-Language Pathologists","0.069","35.65","0","0","15.799","44.316","19.851","55.684"
"Counter and Rental Clerks","0.039","20.44","15.267","74.692","0.529","2.589","4.644","22.719"
"Geological and Hydrologic Technicians","0.042","21.64","14.714","67.993","0.819","3.783","6.108","28.224"
"Engine and Other Machine Assemblers","0.044","23.09","11.903","51.549","3.592","15.557","7.595","32.894"
"Mechanical Drafters","0.051","26.31","1.769","6.725","13.666","51.942","10.875","41.334"
"Graphic Designers","0.051","26.56","0","0","15.356","57.817","11.204","42.183"
"Miscellaneous First-Line Supervisors, Protective Service Workers","0.055","28.49","1.409","4.946","13.92","48.861","13.16","46.193"
"Electrical Engineers","0.061","31.5","2.115","6.715","12.991","41.24","16.394","52.045"
"Chefs and Head Cooks","0.091","47.11","5.47","11.612","9.316","19.776","32.324","68.613"
"Lodging Managers","0.061","31.93","6.429","20.135","8.325","26.071","17.177","53.794"
"Tire Repairers and Changers","0.041","21.34","14.104","66.092","0.5","2.344","6.736","31.563"
"Social and Community Service Managers","0.064","33.2","1.745","5.257","12.674","38.174","18.781","56.569"
"Architectural and Engineering Managers","0.075","39.1","0","0","14.401","36.832","24.699","63.168"
"Compliance Officers","0.043","22.49","7.01","31.171","7.235","32.171","8.245","36.659"
"Bus and Truck Mechanics and Diesel Engine Specialists","0.055","28.77","9.315","32.378","4.916","17.088","14.539","50.534"
"Prepress Technicians and Workers","0.036","18.48","12.742","68.951","1.417","7.667","4.321","23.382"
"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders","0.037","19.45","13.205","67.891","0.499","2.565","5.746","29.544"
"Heating, Air Conditioning, and Refrigeration Mechanics and Installers","0.07","36.63","2.334","6.37","11.321","30.905","22.976","62.724"
"Human Resources Managers","0.052","26.83","1.449","5.4","12.172","45.367","13.209","49.233"
"Healthcare Social Workers","0.063","32.99","1.442","4.372","11.793","35.748","19.755","59.881"
"Sheet Metal Workers","0.044","22.79","8.78","38.526","4.346","19.068","9.664","42.406"
"Occupational Health and Safety Specialists","0.064","33.48","0.394","1.178","12.715","37.978","20.371","60.844"
"Grinding and Polishing Workers, Hand","0.033","17.27","12.441","72.037","0.595","3.446","4.234","24.516"
"Occupational Therapists","0.058","30.26","4.222","13.954","8.727","28.84","17.31","57.206"
"Web Developers and Digital Interface Designers","0.036","18.96","3.16","16.669","9.693","51.124","6.106","32.207"
"Food Processing Workers, All Other","0.03","15.38","12.822","83.368","0","0","2.558","16.632"
"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic","0.03","15.63","12.007","76.818","0.576","3.684","3.048","19.498"
"Psychiatric Technicians","0.064","33.39","3.422","10.248","9.104","27.266","20.864","62.486"
"Surveyors","0.033","17.35","8.412","48.482","3.871","22.308","5.068","29.209"
"Information Security Analysts","0.032","16.78","3.714","22.135","8.537","50.879","4.528","26.986"
"Physician Assistants","0.051","26.46","2.647","10.003","9.513","35.952","14.3","54.045"
"Family Medicine Physicians","0.057","29.8","4.783","16.05","7.371","24.734","17.646","59.216"
"Substance Abuse, Behavioral Disorder, and Mental Health Counselors","0.054","28.14","1.59","5.649","10.529","37.416","16.021","56.935"
"Ophthalmic Laboratory Technicians","0.029","15.31","11.888","77.647","0","0","3.422","22.353"
"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders","0.033","17.05","11.804","69.23","0","0","5.246","30.77"
"Structural Iron and Steel Workers","0.032","16.7","6.523","39.063","5.202","31.152","4.974","29.785"
"Construction and Building Inspectors","0.051","26.51","4.446","16.772","7.279","27.456","14.785","55.772"
"Computer Network Architects","0.043","22.59","1.504","6.657","10.101","44.714","10.985","48.629"
"Roustabouts, Oil and Gas","0.03","15.54","9.469","60.934","2.112","13.592","3.959","25.474"
"Child, Family, and School Social Workers","0.045","23.45","2.54","10.833","9.024","38.483","11.886","50.685"
"Meter Readers, Utilities","0.029","14.87","11.008","74.029","0.437","2.94","3.425","23.032"
"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters","0.032","16.78","8.527","50.817","2.758","16.435","5.495","32.747"
"Excavating and Loading Machine and Dragline Operators, Surface Mining","0.035","18.1","5.217","28.825","5.841","32.272","7.041","38.903"
"Brokerage Clerks","0.026","13.48","9.425","69.919","1.592","11.813","2.462","18.267"
"Tree Trimmers and Pruners","0.028","14.73","7.179","48.738","3.82","25.933","3.731","25.329"
"Tool and Die Makers","0.029","15.14","8.266","54.595","2.615","17.271","4.26","28.134"
"Environmental Science and Protection Technicians, Including Health","0.03","15.61","6.757","43.287","4.088","26.191","4.765","30.522"
