"Job name","% of total workforce","FTEs","Automatable FTEs","Automatable %","Augmentable FTEs","Augmentable %","Unimpacted FTEs","Unimpacted %"
"Welders, Cutters, Solderers, and Brazers","0.762","1166.13","772.726","66.264","77.472","6.643","315.932","27.092"
"Maintenance and Repair Workers, General","1.014","1551.31","498.76","32.151","332.615","21.441","719.935","46.408"
"Nursing Assistants","1.461","2234.9","447.434","20.02","314.739","14.083","1472.727","65.897"
"Maids and Housekeeping Cleaners","0.68","1039.72","376.297","36.192","374.41","36.011","289.013","27.797"
"Industrial Truck and Tractor Operators","0.675","1032.48","524.161","50.767","202.723","19.635","305.595","29.598"
"Industrial Machinery Mechanics","0.847","1295.37","629","48.558","88.992","6.87","577.378","44.572"
"Licensed Practical and Licensed Vocational Nurses","0.964","1474.11","275.532","18.691","365.473","24.793","833.105","56.516"
"Security Guards","0.837","1280.64","291.06","22.728","334.787","26.142","654.793","51.13"
"Cooks, Restaurant","0.615","940.64","275.834","29.324","342.845","36.448","321.961","34.228"
"Inspectors, Testers, Sorters, Samplers, and Weighers","0.581","889.42","605.493","68.077","2.414","0.271","281.513","31.651"
"Childcare Workers","0.782","1196.68","162.232","13.557","440.256","36.79","594.192","49.653"
"Receptionists and Information Clerks","0.456","697.92","509.162","72.954","52.097","7.465","136.66","19.581"
"Food Preparation Workers","0.437","669.18","546.063","81.602","0","0","123.117","18.398"
"Light Truck Drivers","0.441","674.34","361.24","53.569","154.398","22.896","158.702","23.534"
"Shipping, Receiving, and Inventory Clerks","0.395","604.18","449.153","74.341","42.423","7.022","112.603","18.637"
"Heating, Air Conditioning, and Refrigeration Mechanics and Installers","1.012","1547.92","92.606","5.983","393.752","25.437","1061.562","68.58"
"Structural Metal Fabricators and Fitters","0.424","648.81","406.247","62.614","78.419","12.087","164.143","25.299"
"Structural Iron and Steel Workers","0.473","723.71","268.28","37.07","211.561","29.233","243.87","33.697"
"First-Line Supervisors of Production and Operating Workers","0.65","993.73","176.016","17.713","287.558","28.937","530.156","53.35"
"First-Line Supervisors of Mechanics, Installers, and Repairers","0.569","870.41","202.862","23.306","259.32","29.793","408.228","46.901"
"Cabinetmakers and Bench Carpenters","0.384","586.67","349.172","59.518","105.447","17.974","132.051","22.508"
"First-Line Supervisors of Office and Administrative Support Workers","0.525","803.18","124.308","15.477","327.795","40.812","351.077","43.711"
"Pharmacy Technicians","0.33","505.09","395.419","78.287","0","0","109.671","21.713"
"Billing and Posting Clerks","0.288","439.9","358.833","81.572","23.69","5.385","57.377","13.043"
"Packaging and Filling Machine Operators and Tenders","0.319","488.14","375.798","76.986","0","0","112.342","23.014"
"Packers and Packagers, Hand","0.293","448.27","374.781","83.606","0","0","73.489","16.394"
"First-Line Supervisors of Food Preparation and Serving Workers","0.504","770.37","215.331","27.952","155.493","20.184","399.546","51.864"
"Drywall and Ceiling Tile Installers","0.371","567.38","329.702","58.109","38.089","6.713","199.589","35.177"
"Construction Managers","0.715","1094.18","59.024","5.394","300.123","27.429","735.033","67.177"
"Dental Assistants","0.581","888.07","205.644","23.156","145.144","16.344","537.282","60.5"
"Sheet Metal Workers","0.451","690.31","244.62","35.436","106.138","15.375","339.552","49.188"
"Helpers--Production Workers","0.295","451.74","327.167","72.424","11.986","2.653","112.587","24.923"
"Roofers","0.394","602.38","59.386","9.859","272.983","45.317","270.011","44.824"
"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers","0.342","522.9","209.826","40.127","111.844","21.389","201.23","38.483"
"Project Management Specialists and Business Operations Specialists, All Other","0.306","468.63","193.192","41.225","120.701","25.756","154.737","33.019"
"Dining Room and Cafeteria Attendants and Bartender Helpers","0.247","378.54","262.984","69.473","39.206","10.357","76.349","20.169"
"Landscaping and Groundskeeping Workers","0.27","412.71","113.849","27.586","186.425","45.171","112.436","27.243"
"Accountants and Auditors","0.25","382.78","142.824","37.312","155.074","40.513","84.882","22.175"
"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other","0.38","581.96","198.278","34.071","95.238","16.365","288.445","49.564"
"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel","0.284","434.33","149.494","34.419","141.702","32.626","143.134","32.955"
"Clinical Laboratory Technologists and Technicians","0.369","564.04","201.465","35.718","84.189","14.926","278.386","49.356"
"Production, Planning, and Expediting Clerks","0.239","365.47","245.614","67.205","16.414","4.491","103.442","28.304"
"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic","0.222","339.55","247.007","72.745","12.123","3.57","80.42","23.684"
"Insulation Workers, Floor, Ceiling, and Wall","0.234","358.18","244.892","68.371","4.943","1.38","108.345","30.249"
"Helpers--Electricians","0.303","463.66","120.245","25.934","126.236","27.226","217.179","46.84"
"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","0.32","489.34","164.138","33.543","80.63","16.477","244.572","49.98"
"Cooks, Fast Food","0.209","319.17","225.71","70.718","17.457","5.469","76.004","23.813"
"Reinforcing Iron and Rebar Workers","0.203","309.76","182.321","58.859","52.851","17.062","74.588","24.079"
"Cooks, Institution and Cafeteria","0.286","437.11","178.364","40.805","56.203","12.858","202.543","46.337"
"Software Developers and Software Quality Assurance Analysts and Testers","0.314","480.16","13.336","2.777","217.062","45.206","249.762","52.016"
"Bartenders","0.203","310.35","202.785","65.341","25.067","8.077","82.497","26.582"
"Dishwashers","0.198","303.57","226.983","74.771","0","0","76.587","25.229"
"Chemical Equipment Operators and Tenders","0.24","366.97","192.016","52.325","33.386","9.098","141.568","38.578"
"Excavating and Loading Machine and Dragline Operators, Surface Mining","0.288","439.8","98.587","22.416","123.327","28.042","217.886","49.542"
"Roustabouts, Oil and Gas","0.221","337.35","178.654","52.958","36.262","10.749","122.434","36.293"
"Glaziers","0.221","337.46","100.868","29.89","112.949","33.47","123.643","36.639"
"Parts Salespersons","0.174","265.53","190.938","71.908","22.536","8.487","52.056","19.604"
"Automotive Service Technicians and Mechanics","0.267","408.79","127.677","31.233","83.599","20.45","197.514","48.317"
"Telecommunications Line Installers and Repairers","0.268","409.57","48.656","11.88","162.455","39.665","198.46","48.456"
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.19","290.49","175.259","60.332","31.419","10.816","83.813","28.852"
"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders","0.175","267.9","204.034","76.161","0","0","63.866","23.839"
"Brickmasons and Blockmasons","0.204","312.27","133.426","42.728","69.725","22.329","109.119","34.944"
"Insulation Workers, Mechanical","0.224","343.15","171.088","49.858","24.465","7.129","147.597","43.013"
"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors","0.249","380.85","134.282","35.258","60.699","15.938","185.87","48.804"
"Human Resources Specialists","0.171","261.3","69.775","26.703","125.032","47.85","66.493","25.447"
"Pipelayers","0.211","323.34","137.94","42.661","51.867","16.041","133.533","41.298"
"Hotel, Motel, and Resort Desk Clerks","0.16","245.09","186.013","75.896","1.184","0.483","57.893","23.621"
"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity","0.166","253.55","187.069","73.78","0","0","66.481","26.22"
"Installation, Maintenance, and Repair Workers, All Other","0.15","230.2","184.466","80.133","0","0","45.734","19.867"
"Food Servers, Nonrestaurant","0.172","262.77","160.758","61.178","23.636","8.995","78.376","29.827"
"Boilermakers","0.206","315.84","158.46","50.171","20.401","6.459","136.979","43.37"
"Financial Managers","0.192","293.75","99.658","33.926","76.124","25.915","117.968","40.159"
"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","0.171","261.47","89.955","34.403","85.326","32.633","86.19","32.963"
"Buyers and Purchasing Agents","0.153","234.03","94.985","40.587","79.665","34.04","59.38","25.373"
"Telecommunications Equipment Installers and Repairers, Except Line Installers","0.223","341.78","58.573","17.138","115.486","33.79","167.721","49.073"
"Maintenance Workers, Machinery","0.213","326.37","153.989","47.182","17.864","5.473","154.517","47.344"
"Bill and Account Collectors","0.146","223","146.58","65.731","23.687","10.622","52.733","23.647"
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic","0.144","219.96","161.193","73.283","5.816","2.644","52.951","24.073"
"Crane and Tower Operators","0.238","364.47","73.477","20.16","90.432","24.812","200.561","55.028"
"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop","0.175","267.47","138.472","51.771","23.312","8.716","105.686","39.513"
"Computer Numerically Controlled Tool Operators","0.154","236.07","159.397","67.521","1.73","0.733","74.943","31.746"
"Sewing Machine Operators","0.129","197.3","159.798","80.992","0","0","37.502","19.008"
"Food Batchmakers","0.148","226.62","148.381","65.476","10.042","4.431","68.197","30.093"
"Aircraft Mechanics and Service Technicians","0.227","346.73","86.749","25.019","70.366","20.294","189.615","54.687"
"Bus and Truck Mechanics and Diesel Engine Specialists","0.264","403.28","99.846","24.758","50.936","12.63","252.498","62.611"
"Printing Press Operators","0.132","202.53","140.543","69.393","9.832","4.855","52.155","25.752"
"Emergency Medical Technicians and Paramedics","0.234","357.3","42.403","11.868","107.606","30.117","207.29","58.016"
"Architectural and Civil Drafters","0.167","255.42","12.463","4.879","135.033","52.867","107.925","42.254"
"Security and Fire Alarm Systems Installers","0.25","383.04","59.789","15.609","87.538","22.853","235.714","61.538"
"Tile and Stone Setters","0.14","213.52","86.648","40.581","60.038","28.118","66.834","31.301"
"Radiologic Technologists and Technicians","0.24","366.45","60.47","16.501","84.79","23.138","221.191","60.36"
"Executive Secretaries and Executive Administrative Assistants","0.129","196.93","122.389","62.149","21.041","10.684","53.5","27.167"
"Production Workers, All Other","0.115","176.04","140.947","80.065","0","0","35.093","19.935"
"Industrial Production Managers","0.189","289.18","51.15","17.688","83.571","28.899","154.46","53.413"
"Industrial Engineers","0.169","258.99","40.697","15.714","92.638","35.769","125.655","48.517"
"Electrical Power-Line Installers and Repairers","0.203","310.58","30.519","9.826","101.669","32.735","178.392","57.438"
"Administrative Services and Facilities Managers","0.151","231.25","35.349","15.286","92.305","39.916","103.596","44.798"
"Cost Estimators","0.126","193.31","78.949","40.841","45.994","23.793","68.367","35.366"
"Slaughterers and Meat Packers","0.096","147.48","124.783","84.61","0","0","22.697","15.39"
"Print Binding and Finishing Workers","0.102","156.21","122.513","78.429","1.457","0.933","32.239","20.639"
"Mobile Heavy Equipment Mechanics, Except Engines","0.246","376.76","91.379","24.254","32.532","8.635","252.849","67.111"
"Tire Repairers and Changers","0.116","177.26","117.06","66.039","4.146","2.339","56.054","31.622"
"Dispatchers, Except Police, Fire, and Ambulance","0.113","172.19","116.956","67.922","2.568","1.491","52.667","30.586"
"Payroll and Timekeeping Clerks","0.09","137.32","95.847","69.798","23.672","17.238","17.801","12.963"
"Counter and Rental Clerks","0.101","153.83","115.375","75.002","4.013","2.609","34.442","22.389"
"Paving, Surfacing, and Tamping Equipment Operators","0.151","231.58","103.465","44.678","11.812","5.1","116.303","50.222"
"Physicians, All Other; and Ophthalmologists, Except Pediatric","0.185","282.96","32.509","11.489","82.524","29.165","167.927","59.347"
"Electrical and Electronic Engineering Technologists and Technicians","0.141","215.64","26.796","12.426","87.211","40.443","101.633","47.131"
"Butchers and Meat Cutters","0.098","150.64","108.38","71.946","5.555","3.688","36.705","24.366"
"Chemical Technicians","0.119","181.26","95.434","52.651","18.376","10.138","67.45","37.212"
"Computer User Support Specialists","0.133","203.15","64.019","31.513","49.342","24.288","89.789","44.198"
"Veterinary Technologists and Technicians","0.163","249.44","71.792","28.781","41.513","16.642","136.135","54.576"
"Millwrights","0.174","265.62","89.248","33.6","23.85","8.979","152.521","57.421"
"Mixing and Blending Machine Setters, Operators, and Tenders","0.096","146.31","105.798","72.311","6.932","4.738","33.579","22.951"
"Helpers, Construction Trades, All Other","0.143","219.14","60.208","27.475","52.253","23.845","106.678","48.68"
"Meat, Poultry, and Fish Cutters and Trimmers","0.09","137.15","94.572","68.955","17.645","12.866","24.933","18.179"
"Surveying and Mapping Technicians","0.116","176.68","70.197","39.731","41.458","23.465","65.025","36.804"
"Data Entry Keyers","0.08","122.41","110.356","90.153","0","0","12.054","9.847"
"Mechanical Engineers","0.164","251.3","11.358","4.52","98.723","39.285","141.219","56.195"
"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other","0.117","178.74","97.373","54.478","10.96","6.132","70.407","39.391"
"Paper Goods Machine Setters, Operators, and Tenders","0.091","138.86","107.011","77.064","0","0","31.849","22.936"
"Bakers","0.088","133.95","106.175","79.264","0.686","0.512","27.089","20.223"
"Dental Hygienists","0.215","328.15","64.24","19.577","41.396","12.615","222.513","67.808"
"Cleaners of Vehicles and Equipment","0.1","152.83","82.1","53.72","22.444","14.686","48.285","31.594"
"Tool and Die Makers","0.095","144.58","78.921","54.586","24.967","17.268","40.692","28.145"
"Riggers","0.124","190.4","93.388","49.048","10.016","5.261","86.996","45.691"
"Reservation and Transportation Ticket Agents and Travel Clerks","0.085","130.01","93.634","72.02","9.424","7.249","26.952","20.731"
"Phlebotomists","0.173","264.39","90.527","34.24","12.429","4.701","161.433","61.059"
"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders","0.088","135.29","97.691","72.209","4.719","3.488","32.88","24.303"
"Paralegals and Legal Assistants","0.102","155.81","81.739","52.461","20.447","13.123","53.625","34.417"
"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic","0.093","141.69","99.108","69.947","2.629","1.855","39.953","28.198"
"Network and Computer Systems Administrators","0.08","121.65","18.207","14.967","80.268","65.982","23.175","19.051"
"Plasterers and Stucco Masons","0.104","159.61","66.666","41.768","30.739","19.259","62.205","38.973"
"Pharmacists","0.105","160.62","67.653","42.12","29.486","18.357","63.481","39.523"
"Petroleum Pump System Operators, Refinery Operators, and Gaugers","0.113","172.63","91.965","53.273","5.043","2.921","75.622","43.806"
"Veterinary Assistants and Laboratory Animal Caretakers","0.155","237.19","57.528","24.254","39.123","16.494","140.538","59.251"
"Cooks, Short Order","0.082","125.91","93.66","74.386","1.739","1.381","30.511","24.233"
"Sales Managers","0.143","219.45","10.213","4.654","83.872","38.219","125.365","57.127"
"Preschool Teachers, Except Special Education","0.222","338.92","15.509","4.576","78.115","23.048","245.296","72.376"
"Market Research Analysts and Marketing Specialists","0.088","134.01","0","0","93.204","69.55","40.806","30.45"
"Ophthalmic Laboratory Technicians","0.077","118.54","92.779","78.268","0","0","25.761","21.732"
"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other","0.073","110.96","23.973","21.605","68.422","61.664","18.565","16.731"
"Medical and Health Services Managers","0.252","385.94","0","0","91.132","23.613","294.808","76.387"
"Helpers--Installation, Maintenance, and Repair Workers","0.173","264.48","72.852","27.545","18.088","6.839","173.54","65.616"
"Driver/Sales Workers","0.073","111.69","63.102","56.498","27.3","24.443","21.287","19.059"
"Insurance Claims and Policy Processing Clerks","0.075","114.04","78.966","69.244","11.179","9.803","23.895","20.953"
"Social and Human Service Assistants","0.108","165.45","35.852","21.669","53.571","32.379","76.027","45.952"
"Fence Erectors","0.091","139.42","55.277","39.648","31.558","22.635","52.585","37.717"
"Tellers","0.062","94.73","79.548","83.974","7.004","7.393","8.178","8.633"
"Surgical Technologists","0.151","231.42","44.039","19.03","41.71","18.024","145.671","62.947"
"Helpers--Carpenters","0.079","120.35","82.696","68.713","3.035","2.521","34.62","28.766"
"Industrial Engineering Technologists and Technicians","0.091","139.63","28.371","20.319","55.388","39.668","55.871","40.013"
"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters","0.105","160.05","66.916","41.809","16.44","10.272","76.694","47.919"
"Computer and Information Systems Managers","0.085","129.45","1.733","1.339","81.022","62.589","46.695","36.072"
"Sales and Related Workers, All Other","0.07","106.84","79.503","74.413","0.815","0.763","26.521","24.823"
"Pest Control Workers","0.077","117.57","36.591","31.123","43.044","36.612","37.935","32.265"
"Nurse Practitioners","0.113","173.16","33.785","19.511","45.488","26.269","93.888","54.22"
"Dental Laboratory Technicians","0.073","111.34","41.212","37.014","37.251","33.457","32.877","29.528"
"Physical Therapist Assistants","0.144","219.77","9.03","4.109","69.283","31.525","141.457","64.366"
"Physical Therapists","0.137","208.94","18.565","8.886","57.259","27.404","133.116","63.71"
"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.064","97.64","69.817","71.505","5.787","5.927","22.036","22.568"
"Elevator and Escalator Installers and Repairers","0.142","217.08","40.74","18.767","34.736","16.001","141.605","65.232"
"Interviewers, Except Eligibility and Loan","0.067","102.54","64.404","62.809","10.472","10.213","27.664","26.978"
"First-Line Supervisors of Housekeeping and Janitorial Workers","0.085","129.47","22.118","17.083","51.847","40.045","55.505","42.871"
"Opticians, Dispensing","0.08","122.97","53.177","43.243","19.579","15.922","50.214","40.834"
"Woodworking Machine Setters, Operators, and Tenders, Except Sawing","0.062","95.32","66.864","70.147","4.809","5.045","23.647","24.808"
"Occupational Health and Safety Specialists","0.144","220.87","2.211","1.001","69.39","31.417","149.269","67.582"
"Chemical Plant and System Operators","0.079","121.09","68.364","56.457","2.923","2.414","49.804","41.129"
"Food Service Managers","0.097","147.68","41.335","27.989","29.932","20.268","76.413","51.742"
"Semiconductor Processing Technicians","0.061","93.43","70.16","75.094","1.07","1.145","22.2","23.761"
"File Clerks","0.054","82.42","69.193","83.952","1.027","1.246","12.199","14.801"
"Computer Systems Analysts","0.107","164.1","12.066","7.353","57.809","35.228","94.225","57.419"
"Electrical and Electronics Repairers, Commercial and Industrial Equipment","0.093","141.77","39.36","27.763","28.192","19.886","74.218","52.351"
"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services","0.086","131.23","6.349","4.838","60.333","45.975","64.548","49.187"
"Human Resources Assistants, Except Payroll and Timekeeping","0.058","89.32","34.353","38.461","32.085","35.921","22.882","25.618"
"Mechanical Drafters","0.075","114.34","7.617","6.661","58.567","51.221","48.157","42.117"
"Control and Valve Installers and Repairers, Except Mechanical Door","0.086","131.55","54.565","41.479","11.574","8.798","65.411","49.723"
"Service Unit Operators, Oil and Gas","0.077","118.34","40.999","34.645","23.643","19.979","53.698","45.376"
"Electronics Engineers, Except Computer","0.079","120.27","12.629","10.5","51.346","42.692","56.295","46.807"
"Hazardous Materials Removal Workers","0.061","92.6","39.381","42.528","24.371","26.318","28.848","31.153"
"Sawing Machine Setters, Operators, and Tenders, Wood","0.053","80.72","58.97","73.054","3.833","4.749","17.917","22.197"
"Respiratory Therapists","0.107","164.09","11.89","7.246","50.421","30.728","101.779","62.026"
"Prepress Technicians and Workers","0.053","81.29","56.05","68.951","6.233","7.667","19.007","23.382"
"Miscellaneous Construction and Related Workers","0.079","121.12","33.156","27.374","28.731","23.721","59.233","48.905"
"Speech-Language Pathologists","0.091","138.92","0","0","61.589","44.334","77.331","55.666"
"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other","0.095","145.26","11.357","7.818","50.103","34.492","83.8","57.69"
"Molders, Shapers, and Casters, Except Metal and Plastic","0.05","75.87","59.335","78.207","1.356","1.787","15.179","20.006"
"Hairdressers, Hairstylists, and Cosmetologists","0.08","122.54","10.878","8.877","49.087","40.058","62.575","51.065"
"Architectural and Engineering Managers","0.109","166.55","0","0","59.856","35.939","106.694","64.061"
"Teaching Assistants, Except Postsecondary","0.07","106.59","23.834","22.36","34.873","32.717","47.883","44.923"
"Physical Therapist Aides","0.083","126.4","15.82","12.516","42.869","33.916","67.711","53.569"
"Bus Drivers, Transit and Intercity","0.052","79.55","58.182","73.139","0.201","0.253","21.166","26.608"
"Plating Machine Setters, Operators, and Tenders, Metal and Plastic","0.05","75.84","57.917","76.367","0.427","0.563","17.496","23.07"
"Management Analysts","0.067","102.42","0","0","56.96","55.614","45.46","44.386"
"Healthcare Support Workers, All Other","0.085","130.41","23.743","18.207","32.917","25.241","73.75","56.552"
"Cutting and Slicing Machine Setters, Operators, and Tenders","0.05","75.73","53.008","69.996","3.519","4.646","19.203","25.357"
"Electrical Engineers","0.075","115.27","7.777","6.747","47.651","41.338","59.843","51.915"
"Medical Equipment Preparers","0.057","86.69","47.368","54.641","7.344","8.471","31.978","36.888"
"Mechanical Door Repairers","0.068","104.36","39.327","37.684","15.101","14.47","49.932","47.846"
"Training and Development Specialists","0.067","102.01","6.031","5.912","48.129","47.18","47.85","46.907"
"Geological and Hydrologic Technicians","0.051","78.14","51.087","65.379","2.658","3.402","24.395","31.219"
"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters","0.055","84.38","39.477","46.785","14.233","16.868","30.669","36.347"
"Public Relations Specialists","0.063","96.95","15.687","16.181","37.795","38.984","43.468","44.835"
"Medical Transcriptionists","0.038","58.68","52.788","89.958","0","0","5.892","10.042"
"Order Clerks","0.044","67.52","47.648","70.568","4.631","6.859","15.241","22.573"
"Legal Secretaries and Administrative Assistants","0.044","67.61","49.35","72.993","2.512","3.716","15.747","23.291"
"Psychiatric Aides","0.086","130.84","16.587","12.677","35.193","26.898","79.06","60.425"
"Healthcare Social Workers","0.083","126.91","5.547","4.37","45.314","35.705","76.05","59.924"
"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers","0.047","72.04","14.674","20.369","35.878","49.803","21.488","29.828"
"Occupational Therapists","0.077","117.87","16.449","13.955","34.02","28.862","67.401","57.183"
"Automotive and Watercraft Service Attendants","0.046","69.75","39.256","56.281","10.626","15.234","19.868","28.484"
"Laundry and Dry-Cleaning Workers","0.043","65.88","44.138","66.997","5.539","8.408","16.203","24.594"
"Switchboard Operators, Including Answering Service","0.04","60.62","49.073","80.951","0","0","11.547","19.049"
"Civil Engineering Technologists and Technicians","0.049","74.83","20.04","26.78","28.964","38.706","25.826","34.513"
"Occupational Therapy Assistants","0.073","111.67","4.545","4.07","43.732","39.162","63.393","56.768"
"Cardiovascular Technologists and Technicians","0.08","122.6","39.337","32.086","8.377","6.833","74.886","61.081"
"Substance Abuse, Behavioral Disorder, and Mental Health Counselors","0.072","109.98","6.216","5.652","41.201","37.462","62.562","56.885"
"Physician Assistants","0.067","102.74","10.278","10.003","36.937","35.952","55.526","54.045"
"Family Medicine Physicians","0.076","115.7","18.569","16.05","28.617","24.734","68.513","59.216"
"Ophthalmic Medical Technicians","0.092","140.72","35.188","25.006","11.955","8.496","93.577","66.498"
"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","0.043","65.95","46.758","70.9","0","0","19.192","29.1"
"Computer, Automated Teller, and Office Machine Repairers","0.047","71.35","38.705","54.247","7.77","10.89","24.875","34.863"
"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.042","63.86","46.217","72.372","0","0","17.643","27.628"
"Loan Interviewers and Clerks","0.037","57.08","45.678","80.024","0","0","11.402","19.976"
"Shoe and Leather Workers and Repairers","0.037","57.35","45.168","78.759","0.459","0.801","11.722","20.44"
"Graphic Designers","0.051","77.97","0","0","45.073","57.808","32.897","42.192"
"Diagnostic Medical Sonographers","0.075","115.04","20.415","17.746","24.629","21.409","69.996","60.845"
"Child, Family, and School Social Workers","0.059","90.99","9.857","10.833","35.015","38.483","46.118","50.685"
"Couriers and Messengers","0.037","56.64","44.36","78.318","0","0","12.28","21.682"
"Food Cooking Machine Operators and Tenders","0.037","57.17","41.915","73.316","2.325","4.068","12.93","22.616"
"Purchasing Managers","0.045","68.63","30.148","43.929","13.582","19.79","24.9","36.281"
"Machine Feeders and Offbearers","0.037","56.41","39.7","70.378","3.589","6.363","13.12","23.259"
"Residential Advisors","0.065","99.05","17.156","17.32","26.086","26.337","55.808","56.343"
"Biological Technicians","0.056","86.42","24.782","28.676","18.287","21.16","43.351","50.163"
"Securities, Commodities, and Financial Services Sales Agents","0.038","58.66","18.401","31.369","23.918","40.775","16.34","27.856"
"Recreation Workers","0.076","116.58","8.727","7.486","33.467","28.708","74.386","63.806"
"Correctional Officers and Jailers","0.048","72.84","24.592","33.761","17.117","23.499","31.132","42.74"
"Furniture Finishers","0.036","55.82","23.421","41.958","18.272","32.734","14.127","25.308"
"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons","0.043","65.03","41.522","63.85","0","0","23.508","36.15"
"Marketing Managers","0.063","96.65","6.109","6.321","35.281","36.504","55.259","57.175"
"Logisticians","0.062","94.58","6.222","6.579","34.48","36.455","53.878","56.966"
"Electrical and Electronics Drafters","0.05","76.38","8.278","10.838","31.413","41.127","36.689","48.035"
"Orderlies","0.042","64.21","36.219","56.408","3.219","5.013","24.772","38.579"
"Compliance Officers","0.041","62.22","19.1","30.697","19.662","31.601","23.458","37.702"
"Refuse and Recyclable Material Collectors","0.032","48.91","38.684","79.093","0","0","10.226","20.907"
"Mechanical Engineering Technologists and Technicians","0.043","66.24","25.024","37.778","13.208","19.939","28.008","42.283"
