"Job name","% of total workforce","FTEs","Automatable FTEs","Automatable %","Augmentable FTEs","Augmentable %","Unimpacted FTEs","Unimpacted %"
"Childcare Workers","0.881","452.25","61.343","13.564","166.71","36.862","224.198","49.574"
"Dishwashers","0.59","302.71","225.854","74.611","0","0","76.856","25.389"
"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity","0.586","301.07","221.115","73.443","0","0","79.955","26.557"
"Billing and Posting Clerks","0.488","250.32","205.736","82.189","13.63","5.445","30.954","12.366"
"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors","0.808","415.07","143.434","34.557","63.81","15.373","207.826","50.07"
"Cargo and Freight Agents","0.502","257.57","196.459","76.274","1.373","0.533","59.738","23.193"
"Licensed Practical and Licensed Vocational Nurses","0.805","413.12","76.929","18.622","102.122","24.72","234.068","56.659"
"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop","0.566","290.7","150.436","51.75","25.32","8.71","114.944","39.54"
"Pharmacy Technicians","0.399","204.7","161.36","78.828","0","0","43.34","21.172"
"Bill and Account Collectors","0.383","196.77","129.755","65.942","21.094","10.72","45.922","23.338"
"Dental Assistants","0.66","338.64","78.704","23.241","55.525","16.396","204.411","60.362"
"Tellers","0.273","140.13","117.673","83.974","10.36","7.393","12.097","8.633"
"Parts Salespersons","0.292","149.9","107.787","71.906","12.721","8.486","29.392","19.608"
"Production, Planning, and Expediting Clerks","0.314","161.08","109.111","67.737","7.29","4.526","44.679","27.737"
"Food Servers, Nonrestaurant","0.301","154.31","94.406","61.18","13.881","8.995","46.023","29.825"
"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel","0.309","158.42","55.171","34.826","52.905","33.395","50.345","31.779"
"Cooks, Institution and Cafeteria","0.384","197.11","80.527","40.854","25.395","12.884","91.188","46.262"
"Bus Drivers, Transit and Intercity","0.265","136.09","98.958","72.715","0.333","0.245","36.799","27.04"
"Packers and Packagers, Hand","0.232","119.23","95.703","80.268","0","0","23.527","19.732"
"Insurance Claims and Policy Processing Clerks","0.226","115.9","80.756","69.677","11.479","9.904","23.665","20.419"
"Data Entry Keyers","0.191","98.23","88.772","90.371","0","0","9.458","9.629"
"Securities, Commodities, and Financial Services Sales Agents","0.223","114.39","35.883","31.369","46.642","40.775","31.865","27.856"
"Clinical Laboratory Technologists and Technicians","0.307","157.85","56.146","35.569","23.508","14.893","78.196","49.538"
"Cooks, Short Order","0.201","103.22","75.957","73.588","1.424","1.38","25.839","25.033"
"Maintenance and Repair Workers, General","0.302","155.23","47.5","30.6","29.199","18.81","78.531","50.59"
"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other","0.298","153.07","51.82","33.854","24.679","16.123","76.572","50.024"
"Executive Secretaries and Executive Administrative Assistants","0.183","93.79","59.326","63.254","10.428","11.118","24.037","25.628"
"Railroad Conductors and Yardmasters","0.227","116.52","66.529","57.097","2.672","2.293","47.319","40.61"
"Counter and Rental Clerks","0.165","84.72","63.588","75.056","2.213","2.613","18.919","22.331"
"Automotive Service Technicians and Mechanics","0.239","122.81","38.666","31.484","25.37","20.658","58.774","47.858"
"Food Service Managers","0.252","129.4","36.121","27.914","26.011","20.101","67.268","51.984"
"Loan Interviewers and Clerks","0.148","75.77","60.634","80.024","0","0","15.136","19.976"
"Couriers and Messengers","0.15","77.22","60.436","78.265","0","0","16.784","21.735"
"Bus and Truck Mechanics and Diesel Engine Specialists","0.331","170.09","39.347","23.133","19.841","11.665","110.902","65.202"
"Petroleum Pump System Operators, Refinery Operators, and Gaugers","0.211","108.25","53.622","49.536","2.251","2.079","52.377","48.385"
"Accountants and Auditors","0.137","70.33","26.296","37.389","28.371","40.34","15.663","22.271"
"Pest Control Workers","0.156","80","24.898","31.123","29.289","36.612","25.812","32.265"
"Payroll and Timekeeping Clerks","0.115","58.86","42.668","72.49","10.508","17.852","5.685","9.658"
"First-Line Supervisors of Mechanics, Installers, and Repairers","0.181","93.08","22.809","24.504","29.258","31.433","41.013","44.062"
"Inspectors, Testers, Sorters, Samplers, and Weighers","0.156","80.2","50.723","63.246","0.217","0.27","29.26","36.483"
"Insurance Sales Agents","0.152","78.14","24.399","31.224","26.444","33.841","27.298","34.934"
"Construction Laborers","0.155","79.81","26.063","32.657","24.369","30.534","29.378","36.809"
"Sales and Related Workers, All Other","0.129","66.01","49.368","74.788","0.504","0.764","16.138","24.447"
"Financial Managers","0.153","78.65","27.712","35.235","21.879","27.818","29.059","36.947"
"Cleaners of Vehicles and Equipment","0.144","73.81","38.87","52.662","10.712","14.514","24.228","32.824"
"Project Management Specialists and Business Operations Specialists, All Other","0.139","71.33","30.152","42.272","19.099","26.776","22.078","30.953"
"Aircraft Mechanics and Service Technicians","0.254","130.26","26.96","20.697","21.208","16.282","82.092","63.021"
"First-Line Supervisors of Housekeeping and Janitorial Workers","0.163","83.46","14.275","17.104","33.482","40.118","35.703","42.778"
"Weighers, Measurers, Checkers, and Samplers, Recordkeeping","0.12","61.56","45.429","73.796","0","0","16.131","26.204"
"File Clerks","0.1","51.37","43.668","85.006","0.687","1.338","7.015","13.656"
"Human Resources Specialists","0.112","57.75","15.342","26.566","27.432","47.501","14.976","25.933"
"Human Resources Assistants, Except Payroll and Timekeeping","0.11","56.69","21.978","38.768","20.592","36.324","14.12","24.908"
"Physicians, All Other; and Ophthalmologists, Except Pediatric","0.201","103.35","11.873","11.489","30.139","29.162","61.337","59.349"
"Emergency Medical Technicians and Paramedics","0.195","100.05","11.821","11.815","30.016","30.001","58.213","58.184"
"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","0.119","60.89","21.246","34.893","20.423","33.541","19.221","31.566"
"Medical and Health Services Managers","0.337","173.02","0","0","40.913","23.646","132.107","76.354"
"Radiologic Technologists and Technicians","0.201","103.06","16.967","16.463","23.746","23.041","62.347","60.496"
"Phlebotomists","0.194","99.74","34.222","34.312","4.702","4.714","60.816","60.975"
"Gas Plant Operators","0.145","74.39","32.432","43.598","6.062","8.15","35.895","48.253"
"Social and Human Service Assistants","0.138","70.97","15.38","21.671","22.981","32.381","32.609","45.948"
"Tire Repairers and Changers","0.109","56","36.933","65.952","1.305","2.33","17.762","31.718"
"Medical Transcriptionists","0.078","39.88","36.1","90.523","0","0","3.78","9.477"
"Administrative Services and Facilities Managers","0.124","63.68","9.912","15.566","26.093","40.975","27.675","43.459"
"Food Preparation and Serving Related Workers, All Other","0.087","44.8","31.116","69.455","4.637","10.35","9.047","20.195"
"Welders, Cutters, Solderers, and Brazers","0.094","48.06","31.422","65.38","3.132","6.518","13.506","28.103"
"Wellhead Pumpers","0.135","69.52","22.685","32.631","11.645","16.75","35.19","50.619"
"Preschool Teachers, Except Special Education","0.241","123.82","5.666","4.576","28.538","23.048","89.616","72.376"
"Pharmacists","0.109","55.88","23.494","42.044","10.212","18.275","22.173","39.681"
"Captains, Mates, and Pilots of Water Vessels","0.105","53.74","31.784","59.144","0.802","1.493","21.154","39.364"
"Switchboard Operators, Including Answering Service","0.07","36.19","29.419","81.29","0","0","6.771","18.71"
"Physical Therapist Assistants","0.161","82.46","3.388","4.109","26.02","31.555","53.052","64.336"
"Dental Hygienists","0.179","91.85","17.878","19.464","11.494","12.514","62.478","68.022"
"Driver/Sales Workers","0.072","36.83","20.385","55.35","8.793","23.876","7.651","20.774"
"Nurse Practitioners","0.124","63.47","12.386","19.515","16.685","26.288","34.399","54.197"
"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other","0.067","34.5","7.463","21.631","21.309","61.764","5.729","16.605"
"Correctional Officers and Jailers","0.097","49.56","16.732","33.761","11.646","23.499","21.182","42.74"
"Physical Therapists","0.148","76.04","6.752","8.879","20.824","27.386","48.464","63.735"
"Interviewers, Except Eligibility and Loan","0.072","37.17","23.268","62.598","3.753","10.096","10.15","27.306"
"Order Clerks","0.068","34.84","24.382","69.983","2.355","6.759","8.103","23.259"
"Automotive and Watercraft Service Attendants","0.072","36.82","20.669","56.134","5.578","15.149","10.574","28.717"
"Mail Clerks and Mail Machine Operators, Except Postal Service","0.059","30.24","24.655","81.532","1.198","3.962","4.387","14.506"
"Roustabouts, Oil and Gas","0.069","35.48","21.035","59.287","4.394","12.384","10.051","28.329"
"Teaching Assistants, Except Postsecondary","0.089","45.7","10.219","22.36","14.952","32.717","20.53","44.923"
"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services","0.096","49.26","2.381","4.834","22.59","45.859","24.288","49.307"
"Opticians, Dispensing","0.08","41.25","18.091","43.856","6.579","15.949","16.58","40.195"
"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders","0.065","33.56","24.542","73.13","0","0","9.018","26.87"
"Surgical Technologists","0.128","65.78","12.493","18.993","11.823","17.974","41.463","63.033"
"First-Line Supervisors of Production and Operating Workers","0.105","53.89","9.254","17.173","15.052","27.931","29.583","54.896"
"Loan Officers","0.065","33.41","9.201","27.54","15.067","45.097","9.142","27.363"
"Transportation, Storage, and Distribution Managers","0.123","63.32","4.795","7.572","19.129","30.21","39.396","62.218"
"Sales Managers","0.103","52.67","2.489","4.726","20.449","38.824","29.732","56.45"
"Claims Adjusters, Examiners, and Investigators","0.058","29.77","5.664","19.025","17.16","57.642","6.946","23.333"
"Respiratory Therapists","0.117","59.83","4.334","7.244","18.378","30.717","37.118","62.039"
"Speech-Language Pathologists","0.098","50.56","0","0","22.406","44.315","28.154","55.685"
"Physical Therapist Aides","0.092","47.2","5.907","12.516","16.008","33.916","25.284","53.569"
"Healthcare Support Workers, All Other","0.096","49.2","8.963","18.217","12.445","25.294","27.792","56.489"
"Miscellaneous First-Line Supervisors, Protective Service Workers","0.077","39.41","1.952","4.954","19.34","49.073","18.118","45.973"
"Medical Equipment Preparers","0.065","33.18","18.154","54.715","2.84","8.561","12.185","36.724"
"Hairdressers, Hairstylists, and Cosmetologists","0.083","42.59","3.779","8.873","17.033","39.993","21.778","51.134"
"Landscaping and Groundskeeping Workers","0.058","30.03","7.95","26.474","12.608","41.985","9.472","31.541"
"Information and Record Clerks, All Other","0.045","23.34","19.845","85.024","0.313","1.342","3.182","13.634"
"Butchers and Meat Cutters","0.051","26.23","18.875","71.959","0.968","3.689","6.388","24.352"
"Psychiatric Aides","0.095","48.86","6.194","12.677","13.142","26.898","29.524","60.425"
"Computer User Support Specialists","0.069","35.36","11.081","31.338","8.226","23.264","16.053","45.397"
"Industrial Machinery Mechanics","0.082","41.93","16.973","40.479","2.303","5.493","22.654","54.028"
"Recreation Workers","0.103","52.74","3.948","7.486","15.14","28.708","33.652","63.806"
"Healthcare Social Workers","0.091","46.77","2.045","4.372","16.72","35.749","28.006","59.879"
"Occupational Therapists","0.084","42.91","5.987","13.954","12.374","28.838","24.548","57.208"
"New Accounts Clerks","0.041","21","18.163","86.491","0","0","2.837","13.509"
"Occupational Therapy Assistants","0.082","41.88","1.706","4.073","16.41","39.183","23.764","56.743"
"Sailors and Marine Oilers","0.064","33.04","15.12","45.763","2.968","8.984","14.952","45.253"
"Family Medicine Physicians","0.082","42.35","6.798","16.052","10.477","24.739","25.075","59.209"
"Physician Assistants","0.073","37.54","3.755","10.003","13.496","35.952","20.288","54.045"
"Substance Abuse, Behavioral Disorder, and Mental Health Counselors","0.078","39.86","2.252","5.649","14.914","37.416","22.694","56.935"
"Geological and Hydrologic Technicians","0.053","27.07","16.278","60.131","0.713","2.635","10.079","37.234"
"Child, Family, and School Social Workers","0.065","33.26","3.603","10.833","12.799","38.483","16.858","50.685"
"Residential Advisors","0.073","37.38","6.474","17.32","9.845","26.337","21.061","56.343"
"First-Line Supervisors of Non-Retail Sales Workers","0.071","36.51","1.747","4.786","14.375","39.373","20.388","55.841"
"Personal Financial Advisors","0.038","19.38","10.853","56.003","4.972","25.653","3.555","18.344"
"Orderlies","0.05","25.47","14.484","56.866","1.285","5.046","9.701","38.088"
"Aircraft Service Attendants and Transportation Workers, All Other","0.05","25.52","15.526","60.838","0","0","9.994","39.162"
"Training and Development Specialists","0.056","28.51","1.672","5.866","13.113","45.994","13.725","48.141"
"Lodging Managers","0.061","31.44","6.33","20.135","8.197","26.071","16.913","53.794"
"Network and Computer Systems Administrators","0.035","17.99","2.679","14.894","11.774","65.446","3.537","19.66"
"Firefighters","0.052","26.69","2.406","9.015","11.736","43.97","12.548","47.015"
"Hotel, Motel, and Resort Desk Clerks","0.036","18.3","13.908","75.999","0.088","0.483","4.304","23.518"
"Market Research Analysts and Marketing Specialists","0.039","20.27","0","0","13.95","68.82","6.32","31.18"
"Computer Systems Analysts","0.066","34.01","2.481","7.294","11.388","33.485","20.141","59.22"
"Ophthalmic Medical Technicians","0.08","40.85","10.243","25.074","3.478","8.514","27.129","66.412"
"Buyers and Purchasing Agents","0.036","18.46","7.435","40.276","6.147","33.297","4.879","26.427"
"Computer and Information Systems Managers","0.041","21.1","0.284","1.347","13.29","62.984","7.526","35.669"
"Cardiovascular Technologists and Technicians","0.068","34.85","11.166","32.041","2.374","6.813","21.309","61.146"
"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other","0.06","30.84","2.491","8.078","10.925","35.424","17.424","56.498"
"Helpers--Installation, Maintenance, and Repair Workers","0.055","28.46","11.127","39.097","2.271","7.979","15.062","52.924"
"Software Developers and Software Quality Assurance Analysts and Testers","0.056","28.81","0.794","2.755","12.575","43.649","15.441","53.596"
"Compliance Officers","0.042","21.61","6.543","30.277","6.691","30.962","8.376","38.761"
"Helpers--Production Workers","0.034","17.65","12.743","72.201","0.464","2.63","4.442","25.169"
"Diagnostic Medical Sonographers","0.064","32.85","5.827","17.737","7.023","21.379","20","60.884"
"Service Unit Operators, Oil and Gas","0.049","25.03","8.103","32.372","4.699","18.774","12.228","48.854"
"Dentists, General","0.087","44.81","4.17","9.305","8.392","18.729","32.248","71.966"
"Chefs and Head Cooks","0.077","39.54","4.603","11.642","7.863","19.887","27.074","68.472"
"Public Relations Specialists","0.044","22.68","3.662","16.147","8.713","38.419","10.304","45.434"
"Office Machine Operators, Except Computer","0.028","14.45","12.099","83.728","0","0","2.351","16.272"
"Demonstrators and Product Promoters","0.038","19.4","2.033","10.48","9.75","50.259","7.617","39.261"
"Pharmacy Aides","0.028","14.18","10.04","70.801","1.641","11.573","2.499","17.626"
"Office and Administrative Support Workers, All Other","0.028","14.52","8.485","58.439","3.107","21.395","2.928","20.167"
"Material Moving Workers, All Other","0.031","16.08","8.901","55.357","2.468","15.35","4.71","29.293"
"Animal Caretakers","0.051","26.42","3.706","14.026","7.509","28.422","15.205","57.553"
"Word Processors and Typists","0.024","12.31","10.628","86.336","0.547","4.446","1.135","9.219"
"Management Analysts","0.039","20.03","0","0","10.992","54.878","9.038","45.122"
"Brokerage Clerks","0.025","13.04","9.117","69.919","1.54","11.813","2.382","18.267"
"Social and Community Service Managers","0.047","24.06","1.265","5.256","9.18","38.154","13.616","56.59"
"Crossing Guards and Flaggers","0.031","15.9","6.634","41.724","3.778","23.764","5.487","34.512"
"Commercial Pilots","0.034","17.36","7.095","40.869","3.241","18.669","7.024","40.462"
"Title Examiners, Abstractors, and Searchers","0.024","12.44","10.059","80.863","0.118","0.948","2.263","18.189"
"Installation, Maintenance, and Repair Workers, All Other","0.023","11.67","9.653","82.717","0","0","2.017","17.283"
"Credit Authorizers, Checkers, and Clerks","0.021","10.74","9.599","89.373","0","0","1.141","10.627"
"Control and Valve Installers and Repairers, Except Mechanical Door","0.037","19.06","7.844","41.156","1.639","8.598","9.577","50.246"
"Insurance Underwriters","0.022","11.55","6.288","54.443","3.137","27.158","2.125","18.399"
"Computer, Automated Teller, and Office Machine Repairers","0.026","13.6","7.66","56.327","1.553","11.42","4.387","32.254"
"Motor Vehicle Operators, All Other","0.026","13.47","8.509","63.172","0.386","2.867","4.575","33.961"
"Bakers","0.022","11.08","8.795","79.381","0.057","0.512","2.228","20.107"
"First-Line Supervisors of Construction Trades and Extraction Workers","0.042","21.65","1.274","5.885","7.475","34.524","12.901","59.59"
"Concierges","0.026","13.56","6.169","45.491","2.552","18.819","4.84","35.69"
"Massage Therapists","0.045","22.86","3.336","14.591","5.33","23.314","14.195","62.095"
"Meter Readers, Utilities","0.022","11.11","8.225","74.029","0.327","2.94","2.559","23.032"
"Psychiatric Technicians","0.044","22.78","2.334","10.248","6.211","27.266","14.234","62.486"
"Ushers, Lobby Attendants, and Ticket Takers","0.024","12.09","7.871","65.105","0.387","3.198","3.832","31.697"
"Human Resources Managers","0.032","16.4","0.879","5.358","7.311","44.579","8.21","50.063"
"Baggage Porters and Bellhops","0.023","11.69","3.369","28.819","4.743","40.573","3.578","30.607"
"Automotive Body and Related Repairers","0.026","13.49","5.615","41.623","2.479","18.375","5.396","40.002"
"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","0.025","13.01","5.023","38.61","2.891","22.22","5.096","39.17"
"Rail-Track Laying and Maintenance Equipment Operators","0.024","12.18","6.021","49.436","1.796","14.744","4.363","35.82"
"Education and Childcare Administrators, Preschool and Daycare","0.038","19.32","2.138","11.065","5.552","28.739","11.63","60.196"
"Mental Health and Substance Abuse Social Workers","0.033","17.12","0","0","7.387","43.147","9.733","56.853"
"Rail Car Repairers","0.04","20.53","6.72","32.732","0.666","3.245","13.144","64.023"
"Paralegals and Legal Assistants","0.022","11.12","5.819","52.327","1.444","12.986","3.857","34.687"
"Magnetic Resonance Imaging Technologists","0.031","15.87","3.595","22.654","3.644","22.961","8.631","54.385"
"Biological Technicians","0.03","15.19","4.309","28.365","2.787","18.347","8.094","53.288"
"General Internal Medicine Physicians","0.041","21.18","1.32","6.232","5.763","27.211","14.097","66.557"
"Nurse Anesthetists","0.043","22","3.381","15.369","3.626","16.484","14.992","68.147"
"Marketing Managers","0.031","16.1","1.032","6.408","5.958","37.005","9.111","56.588"
"Credit Analysts","0.017","8.68","2.63","30.301","4.3","49.537","1.75","20.163"
"Avionics Technicians","0.031","15.75","1.91","12.126","4.973","31.576","8.867","56.297"
"Crane and Tower Operators","0.026","13.24","3.004","22.69","3.758","28.383","6.478","48.927"
"Surgeons, Except Ophthalmologists","0.03","15.22","2.684","17.637","3.92","25.757","8.615","56.606"
"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other","0.029","15.12","2.375","15.71","4.102","27.128","8.643","57.162"
"Pump Operators, Except Wellhead Pumpers","0.018","9.19","6.308","68.635","0","0","2.882","31.365"
"Computer Occupations, All Other","0.02","10.52","1.768","16.81","4.377","41.608","4.374","41.582"
"Optometrists","0.029","14.68","1.747","11.904","4.368","29.752","8.565","58.344"
"Machine Feeders and Offbearers","0.016","8.45","5.537","65.522","0.482","5.705","2.431","28.773"
"Amusement and Recreation Attendants","0.017","8.81","5.216","59.208","0.554","6.29","3.04","34.502"
"Railroad Brake, Signal, and Switch Operators and Locomotive Firers","0.018","9","5.157","57.295","0.597","6.63","3.247","36.075"
"Mixing and Blending Machine Setters, Operators, and Tenders","0.015","7.77","5.314","68.394","0.334","4.293","2.122","27.313"
"Transportation Inspectors","0.016","8.3","5.148","62.018","0.443","5.339","2.709","32.642"
"Rotary Drill Operators, Oil and Gas","0.019","9.96","4.422","44.397","1.134","11.386","4.404","44.217"
"Clinical, Counseling, and School Psychologists","0.026","13.34","0.201","1.504","5.342","40.046","7.797","58.45"
"Procurement Clerks","0.013","6.45","3.982","61.741","1.529","23.701","0.939","14.558"
"Dietitians and Nutritionists","0.034","17.4","0.305","1.755","4.992","28.687","12.103","69.558"
"Derrick Operators, Oil and Gas","0.015","7.67","4.096","53.402","1.141","14.873","2.433","31.726"
"Tank Car, Truck, and Ship Loaders","0.016","8.12","4.781","58.876","0.337","4.152","3.002","36.972"
"Occupational Health and Safety Specialists","0.031","15.71","0.154","0.983","4.954","31.534","10.601","67.482"
"Police and Sheriff's Patrol Officers","0.017","8.97","2.83","31.554","2.225","24.804","3.915","43.642"
"Miscellaneous Assemblers and Fabricators","0.017","8.75","4.242","48.485","0.788","9.008","3.719","42.507"
"Glaziers","0.012","6.21","2.163","34.829","2.726","43.898","1.321","21.273"
"Exercise Trainers and Group Fitness Instructors","0.018","9.17","0.097","1.055","4.785","52.182","4.288","46.762"
"Ophthalmic Laboratory Technicians","0.012","6.38","4.868","76.297","0","0","1.512","23.703"
"Plumbers, Pipefitters, and Steamfitters","0.017","8.58","1.233","14.37","3.626","42.259","3.721","43.371"
"Operating Engineers and Other Construction Equipment Operators","0.015","7.69","2.614","33.998","2.197","28.575","2.878","37.427"
"Radiation Therapists","0.02","10.44","3.39","32.472","1.316","12.608","5.734","54.92"
"Financial Clerks, All Other","0.01","5.1","4.57","89.603","0.046","0.91","0.484","9.488"
"Computer Network Support Specialists","0.011","5.69","2.2","38.659","2.366","41.585","1.124","19.756"
"Electricians","0.018","9.24","1.405","15.209","3.093","33.478","4.741","51.313"
"Health Education Specialists","0.019","9.55","0.926","9.692","3.564","37.32","5.06","52.988"
"Helpers--Extraction Workers","0.014","7.11","3.969","55.826","0.459","6.461","2.681","37.713"
"Clergy","0.024","12.13","0","0","4.296","35.419","7.834","64.581"
"Petroleum Engineers","0.017","8.85","1.728","19.531","2.566","28.999","4.555","51.47"
"Eligibility Interviewers, Government Programs","0.013","6.44","3.903","60.606","0.361","5.605","2.176","33.789"
"Machinists","0.014","7.08","3.477","49.111","0.768","10.846","2.835","40.043"
"Anesthesiologists","0.025","12.64","0.737","5.83","3.484","27.562","8.419","66.608"
"Financial Examiners","0.012","6.02","0","0","4.198","69.734","1.822","30.266"
"Information Security Analysts","0.011","5.77","1.269","21.989","2.89","50.091","1.611","27.92"
"Chiropractors","0.024","12.11","1.4","11.558","2.745","22.668","7.965","65.774"
"Merchandise Displayers and Window Trimmers","0.013","6.57","0.336","5.121","3.733","56.826","2.5","38.053"
"Packaging and Filling Machine Operators and Tenders","0.011","5.45","4.025","73.846","0","0","1.425","26.154"
"Operations Research Analysts","0.013","6.52","1.508","23.123","2.422","37.141","2.591","39.737"
"Electrical and Electronic Engineering Technologists and Technicians","0.016","8.41","0.985","11.706","2.847","33.849","4.579","54.444"
"Educational, Guidance, and Career Counselors and Advisors","0.014","7.08","0.506","7.151","3.169","44.755","3.405","48.094"
"Logisticians","0.018","9.47","0.582","6.146","3.077","32.491","5.811","61.363"
"Tailors, Dressmakers, and Custom Sewers","0.009","4.54","0.486","10.697","3.076","67.744","0.979","21.558"
"Purchasing Managers","0.011","5.55","2.462","44.358","1.079","19.435","2.01","36.207"
"Pediatricians, General","0.021","10.95","0","0","3.479","31.772","7.471","68.228"
"Laundry and Dry-Cleaning Workers","0.009","4.56","3.006","65.925","0.377","8.257","1.177","25.818"
"Compensation, Benefits, and Job Analysis Specialists","0.009","4.66","0.583","12.519","2.798","60.051","1.278","27.43"
"Motorboat Operators","0.01","5.1","3.215","63.039","0.145","2.849","1.74","34.112"
"Self-Enrichment Teachers","0.009","4.81","0.288","5.978","3.033","63.054","1.49","30.968"
"Dietetic Technicians","0.021","10.88","0.165","1.515","3.154","28.987","7.561","69.498"
"Mobile Heavy Equipment Mechanics, Except Engines","0.016","8.04","2.385","29.665","0.9","11.192","4.755","59.144"
"Rehabilitation Counselors","0.014","7","0.679","9.697","2.568","36.684","3.753","53.618"
"Carpenters","0.009","4.62","2.036","44.073","1.167","25.269","1.416","30.658"
"Correspondence Clerks","0.007","3.61","2.374","65.754","0.828","22.926","0.409","11.32"
"Database Administrators and Architects","0.013","6.73","1.706","25.349","1.476","21.934","3.548","52.717"
"Coin, Vending, and Amusement Machine Servicers and Repairers","0.008","4","2.989","74.73","0.159","3.965","0.852","21.305"
"Community Health Workers","0.014","6.96","0.607","8.719","2.472","35.512","3.882","55.769"
"Telemarketers","0.007","3.74","2.815","75.26","0.157","4.195","0.768","20.545"
"Food Batchmakers","0.009","4.5","2.8","62.225","0.137","3.039","1.563","34.736"
"Nuclear Medicine Technologists","0.015","7.52","1.77","23.535","1.144","15.213","4.606","61.251"
"Public Relations and Fundraising Managers","0.011","5.67","0","0","2.911","51.339","2.759","48.661"
"Parking Attendants","0.008","3.98","2.661","66.86","0.242","6.076","1.077","27.064"
"Medical Equipment Repairers","0.011","5.54","1.255","22.66","1.604","28.955","2.681","48.385"
