"Job name","% of total workforce","FTEs","Automatable FTEs","Automatable %","Augmentable FTEs","Augmentable %","Unimpacted FTEs","Unimpacted %"
"Food Preparation and Serving Related Workers, All Other","0.067","11.28","7.819","69.319","1.162","10.297","2.299","20.384"
"Bakers","0.066","11.23","8.914","79.381","0.058","0.512","2.258","20.107"
"Meat, Poultry, and Fish Cutters and Trimmers","0.065","10.94","7.544","68.958","1.408","12.866","1.988","18.176"
"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services","0.104","17.62","0.852","4.837","8.096","45.95","8.671","49.212"
"Surveying and Mapping Technicians","0.112","18.94","5.242","27.675","3.636","19.197","10.063","53.128"
"Sawing Machine Setters, Operators, and Tenders, Wood","0.066","11.23","8.204","73.054","0.533","4.749","2.493","22.197"
"Computer and Information Systems Managers","0.08","13.63","0.179","1.313","8.168","59.928","5.283","38.759"
"Industrial Production Managers","0.107","18.19","3.155","17.343","5.149","28.307","9.886","54.35"
"Food Service Managers","0.102","17.3","4.818","27.849","3.452","19.955","9.03","52.196"
"Paper Goods Machine Setters, Operators, and Tenders","0.062","10.53","8.115","77.064","0","0","2.415","22.936"
"Farmworkers, Farm, Ranch, and Aquacultural Animals","0.069","11.73","4.666","39.782","3.207","27.341","3.856","32.877"
"Human Resources Specialists","0.064","10.85","2.823","26.023","5.033","46.387","2.994","27.591"
"Physical Therapist Aides","0.099","16.71","2.091","12.516","5.667","33.916","8.951","53.569"
"Carpenters","0.065","11.09","4.901","44.193","2.823","25.452","3.366","30.355"
"Chemical Technicians","0.078","13.24","6.405","48.379","1.098","8.29","5.737","43.331"
"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.057","9.64","6.896","71.532","0.572","5.935","2.172","22.532"
"Network and Computer Systems Administrators","0.058","9.79","1.393","14.224","6.07","61.997","2.328","23.779"
"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders","0.058","9.76","7.048","72.209","0.34","3.488","2.372","24.303"
"Healthcare Support Workers, All Other","0.1","17.02","3.096","18.193","4.285","25.174","9.639","56.633"
"Electrical Engineers","0.107","18.06","0.854","4.729","6.397","35.419","10.809","59.852"
"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic","0.059","9.94","7.025","70.67","0.19","1.914","2.725","27.417"
"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other","0.103","17.5","1.312","7.496","5.73","32.746","10.458","59.758"
"Maintenance Workers, Machinery","0.085","14.39","6.248","43.418","0.748","5.201","7.394","51.381"
"Medical Equipment Preparers","0.066","11.1","6.055","54.546","0.928","8.357","4.118","37.097"
"Computer Systems Analysts","0.11","18.62","1.318","7.081","5.657","30.382","11.644","62.537"
"Chemical Plant and System Operators","0.07","11.89","6.68","56.181","0.285","2.398","4.925","41.422"
"Software Developers and Software Quality Assurance Analysts and Testers","0.093","15.79","0.422","2.676","6.521","41.3","8.846","56.025"
"Psychiatric Aides","0.102","17.26","2.188","12.677","4.643","26.898","10.429","60.425"
"Securities, Commodities, and Financial Services Sales Agents","0.055","9.34","2.93","31.369","3.808","40.775","2.602","27.856"
"Meter Readers, Utilities","0.064","10.91","6.561","60.138","0.139","1.271","4.21","38.591"
"Woodworking Machine Setters, Operators, and Tenders, Except Sawing","0.053","8.9","6.243","70.147","0.449","5.045","2.208","24.808"
"Helpers--Production Workers","0.051","8.66","6.286","72.592","0.23","2.655","2.144","24.753"
"Occupational Therapy Assistants","0.087","14.67","0.596","4.066","5.741","39.135","8.332","56.799"
"Graders and Sorters, Agricultural Products","0.044","7.37","6.322","85.777","0","0","1.048","14.223"
"Recreation Workers","0.103","17.38","1.301","7.486","4.989","28.708","11.09","63.806"
"Market Research Analysts and Marketing Specialists","0.058","9.85","0","0","6.272","63.678","3.578","36.322"
"Helpers--Installation, Maintenance, and Repair Workers","0.087","14.77","4.913","33.266","1.093","7.401","8.763","59.333"
"Title Examiners, Abstractors, and Searchers","0.045","7.57","5.888","77.787","0.071","0.942","1.61","21.27"
"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other","0.074","12.49","5.296","42.401","0.654","5.233","6.541","52.367"
"Human Resources Assistants, Except Payroll and Timekeeping","0.046","7.79","3.038","38.995","2.86","36.714","1.892","24.291"
"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders","0.053","9","5.839","64.878","0","0","3.161","35.122"
"Computer User Support Specialists","0.065","11.08","3.382","30.523","2.414","21.785","5.284","47.691"
"Residential Advisors","0.078","13.16","2.279","17.32","3.466","26.337","7.415","56.343"
"Riggers","0.054","9.13","5.054","55.352","0.602","6.598","3.474","38.05"
"Semiconductor Processing Technicians","0.044","7.39","5.549","75.094","0.085","1.145","1.756","23.761"
"Payroll and Timekeeping Clerks","0.037","6.25","4.483","71.727","1.105","17.678","0.662","10.595"
"Architectural and Engineering Managers","0.102","17.33","0","0","5.549","32.022","11.781","67.978"
"Telecommunications Equipment Installers and Repairers, Except Line Installers","0.083","13.99","1.943","13.888","3.435","24.551","8.612","61.561"
"Physicians, All Other; and Ophthalmologists, Except Pediatric","0.076","12.92","1.484","11.489","3.768","29.162","7.668","59.349"
"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters","0.049","8.33","4.013","48.178","1.167","14.007","3.15","37.815"
"Plating Machine Setters, Operators, and Tenders, Metal and Plastic","0.039","6.65","5.078","76.367","0.037","0.563","1.534","23.07"
"Emergency Medical Technicians and Paramedics","0.072","12.13","1.426","11.754","3.623","29.867","7.081","58.379"
"Radiologic Technologists and Technicians","0.075","12.71","2.09","16.443","2.922","22.991","7.698","60.566"
"Pharmacy Aides","0.036","6.02","4.269","70.91","0.699","11.607","1.052","17.483"
"Marketing Managers","0.073","12.29","0.763","6.207","4.188","34.079","7.339","59.714"
"Computer, Automated Teller, and Office Machine Repairers","0.043","7.29","4.106","56.327","0.832","11.42","2.351","32.254"
"First-Line Supervisors of Housekeeping and Janitorial Workers","0.055","9.26","1.476","15.934","3.327","35.933","4.457","48.133"
"Orderlies","0.046","7.8","4.35","55.764","0.387","4.967","3.063","39.269"
"Painters, Construction and Maintenance","0.036","6.16","1.556","25.257","3.181","51.633","1.424","23.11"
"Management Analysts","0.057","9.71","0","0","4.67","48.094","5.04","51.906"
"Pharmacists","0.044","7.47","3.149","42.153","1.374","18.394","2.947","39.453"
"Automotive and Watercraft Service Attendants","0.037","6.28","3.536","56.299","0.957","15.245","1.787","28.457"
"Cutting and Slicing Machine Setters, Operators, and Tenders","0.035","5.89","4.178","70.926","0.281","4.768","1.432","24.306"
"Conveyor Operators and Tenders","0.038","6.42","4.298","66.948","0.159","2.471","1.963","30.581"
"Purchasing Managers","0.041","7","3.086","44.087","1.363","19.468","2.551","36.445"
"Industrial Engineering Technologists and Technicians","0.045","7.62","1.513","19.856","2.9","38.063","3.207","42.081"
"Farmworkers and Laborers, Crop, Nursery, and Greenhouse","0.041","6.87","3.262","47.478","1.15","16.733","2.459","35.789"
"Preschool Teachers, Except Special Education","0.091","15.47","0.708","4.576","3.566","23.048","11.197","72.376"
"Demonstrators and Product Promoters","0.041","6.89","0.722","10.48","3.463","50.259","2.705","39.261"
"Opticians, Dispensing","0.04","6.77","3.028","44.723","1.082","15.987","2.66","39.29"
"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.032","5.47","3.959","72.372","0","0","1.511","27.628"
"Transportation, Storage, and Distribution Managers","0.06","10.17","0.788","7.747","3.135","30.83","6.247","61.422"
"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders","0.031","5.17","3.625","70.109","0.27","5.224","1.275","24.667"
"Crane and Tower Operators","0.041","6.94","1.77","25.501","2.049","29.523","3.121","44.976"
"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","0.031","5.32","3.723","69.981","0","0","1.597","30.019"
"Human Resources Managers","0.045","7.64","0.402","5.265","3.304","43.246","3.934","51.488"
"Molders, Shapers, and Casters, Except Metal and Plastic","0.027","4.57","3.604","78.851","0.087","1.895","0.88","19.254"
"Food Cooking Machine Operators and Tenders","0.028","4.76","3.49","73.325","0.194","4.07","1.076","22.605"
"Computer Numerically Controlled Tool Programmers","0.03","5.15","3.261","63.322","0.405","7.861","1.484","28.817"
"Nurse Practitioners","0.047","7.89","1.539","19.509","2.072","26.261","4.279","54.231"
"Industrial Engineers","0.043","7.24","1.092","15.081","2.449","33.822","3.699","51.098"
"Dental Hygienists","0.066","11.13","2.152","19.333","1.38","12.396","7.599","68.271"
"Computer Network Support Specialists","0.028","4.68","1.685","35.999","1.822","38.942","1.173","25.058"
"Compliance Officers","0.038","6.49","1.709","26.334","1.784","27.487","2.997","46.179"
"Procurement Clerks","0.024","4.11","2.498","60.768","0.961","23.388","0.651","15.843"
"Aircraft Service Attendants and Transportation Workers, All Other","0.031","5.19","3.454","66.548","0","0","1.736","33.452"
"Physical Therapists","0.056","9.45","0.838","8.871","2.586","27.361","6.026","63.768"
"Automotive Body and Related Repairers","0.033","5.64","2.348","41.623","1.036","18.375","2.256","40.002"
"Data Entry Keyers","0.022","3.7","3.336","90.155","0","0","0.364","9.845"
"Geoscientists, Except Hydrologists and Geographers","0.041","6.9","1.586","22.984","1.715","24.859","3.599","52.157"
"Chefs and Head Cooks","0.062","10.49","1.218","11.613","2.075","19.781","7.197","68.606"
"Mechanical Engineers","0.046","7.82","0.336","4.293","2.906","37.16","4.578","58.547"
"Information and Record Clerks, All Other","0.022","3.72","3.177","85.395","0.053","1.42","0.49","13.185"
"Social and Community Service Managers","0.043","7.23","0.38","5.252","2.749","38.022","4.101","56.726"
"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers","0.026","4.39","0.894","20.369","2.186","49.803","1.309","29.828"
"Massage Therapists","0.048","8.09","1.18","14.591","1.886","23.314","5.023","62.095"
"Ophthalmic Laboratory Technicians","0.023","3.91","3.05","78.012","0","0","0.86","21.988"
"Surgical Technologists","0.048","8.12","1.539","18.951","1.455","17.919","5.126","63.13"
"Construction Managers","0.047","7.99","0.455","5.695","2.53","31.667","5.005","62.638"
"Public Relations Specialists","0.034","5.8","0.907","15.63","2.065","35.606","2.828","48.764"
"Tool and Die Makers","0.025","4.16","2.219","53.345","0.706","16.97","1.235","29.685"
"Training and Development Specialists","0.035","6","0.332","5.539","2.554","42.566","3.114","51.895"
"File Clerks","0.02","3.38","2.83","83.736","0.04","1.182","0.51","15.082"
"Telemarketers","0.021","3.61","2.717","75.26","0.151","4.195","0.742","20.545"
"Respiratory Therapists","0.045","7.54","0.547","7.256","2.321","30.782","4.672","61.963"
"Property, Real Estate, and Community Association Managers","0.035","5.87","1.213","20.671","1.575","26.835","3.081","52.494"
"Speech-Language Pathologists","0.037","6.29","0","0","2.786","44.296","3.504","55.704"
"Plant and System Operators, All Other","0.028","4.68","2.366","50.552","0.377","8.053","1.937","41.395"
"Print Binding and Finishing Workers","0.02","3.35","2.627","78.429","0.031","0.933","0.691","20.639"
"Computer Occupations, All Other","0.03","5","0.795","15.903","1.817","36.344","2.388","47.754"
"Bill and Account Collectors","0.02","3.38","2.176","64.369","0.339","10.018","0.866","25.613"
"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders","0.021","3.54","2.403","67.891","0.091","2.565","1.046","29.544"
"Social and Human Service Assistants","0.027","4.6","0.996","21.66","1.489","32.37","2.115","45.97"
"Logisticians","0.039","6.58","0.385","5.848","2.076","31.557","4.119","62.595"
"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic","0.018","3.07","2.401","78.203","0.04","1.306","0.629","20.491"
"Radio, Cellular, and Tower Equipment Installers and Repairers","0.035","5.89","0.95","16.128","1.478","25.1","3.462","58.772"
"Education and Childcare Administrators, Preschool and Daycare","0.035","5.92","0.655","11.065","1.701","28.739","3.564","60.196"
"Engine and Other Machine Assemblers","0.021","3.5","1.804","51.549","0.544","15.557","1.151","32.894"
"Landscaping and Groundskeeping Workers","0.024","4.14","0.932","22.521","1.413","34.125","1.795","43.354"
"Continuous Mining Machine Operators","0.026","4.33","1.887","43.59","0.437","10.103","2.005","46.306"
"Weighers, Measurers, Checkers, and Samplers, Recordkeeping","0.018","3.02","2.311","76.522","0","0","0.709","23.478"
"Healthcare Social Workers","0.034","5.74","0.251","4.369","2.047","35.653","3.443","59.977"
"Occupational Therapists","0.031","5.32","0.742","13.952","1.533","28.81","3.045","57.238"
"Concierges","0.021","3.55","1.605","45.204","0.659","18.549","1.287","36.246"
"Information Security Analysts","0.021","3.5","0.712","20.347","1.55","44.292","1.238","35.361"
"Glaziers","0.017","2.85","0.993","34.829","1.251","43.898","0.606","21.273"
"Sales Engineers","0.019","3.23","0.519","16.071","1.67","51.693","1.041","32.237"
"Physician Assistants","0.028","4.7","0.47","10.003","1.69","35.952","2.54","54.045"
"Family Medicine Physicians","0.031","5.27","0.846","16.049","1.303","24.733","3.121","59.218"
"Substance Abuse, Behavioral Disorder, and Mental Health Counselors","0.029","4.94","0.279","5.645","1.845","37.354","2.816","57.001"
"Child, Family, and School Social Workers","0.025","4.18","0.453","10.833","1.609","38.483","2.119","50.685"
"Food Processing Workers, All Other","0.014","2.43","2.026","83.368","0","0","0.404","16.632"
"Dental Laboratory Technicians","0.017","2.88","1.056","36.674","0.96","33.32","0.864","30.005"
"Aircraft Mechanics and Service Technicians","0.023","3.87","1.104","28.533","0.912","23.556","1.854","47.911"
"Cost Estimators","0.017","2.92","1.253","42.925","0.759","25.983","0.908","31.092"
"Lodging Managers","0.026","4.35","0.876","20.135","1.134","26.071","2.34","53.794"
"Merchandise Displayers and Window Trimmers","0.019","3.24","0.166","5.121","1.841","56.826","1.233","38.053"
"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic","0.014","2.41","1.851","76.818","0.089","3.684","0.47","19.498"
"Switchboard Operators, Including Answering Service","0.014","2.38","1.935","81.307","0","0","0.445","18.693"
"Interviewers, Except Eligibility and Loan","0.015","2.6","1.63","62.686","0.264","10.144","0.706","27.17"
"Mechanical Drafters","0.018","3.13","0.21","6.712","1.62","51.756","1.3","41.532"
"Police and Sheriff's Patrol Officers","0.019","3.16","0.997","31.554","0.784","24.804","1.379","43.642"
"Baggage Porters and Bellhops","0.015","2.6","0.744","28.628","1.032","39.682","0.824","31.69"
"Ophthalmic Medical Technicians","0.031","5.21","1.313","25.209","0.445","8.55","3.451","66.241"
