"Job name","% of total workforce","FTEs","Automatable FTEs","Automatable %","Augmentable FTEs","Augmentable %","Unimpacted FTEs","Unimpacted %"
"Construction Managers","0.268","3215.55","174.927","5.44","906.001","28.176","2134.621","66.384"
"Preschool Teachers, Except Special Education","0.316","3790.89","173.473","4.576","873.73","23.048","2743.686","72.376"
"New Accounts Clerks","0.1","1194.57","1033.197","86.491","0","0","161.373","13.509"
"Telecommunications Line Installers and Repairers","0.137","1645.96","238.913","14.515","783.804","47.62","623.244","37.865"
"File Clerks","0.099","1182.06","1003.103","84.861","15.719","1.33","163.239","13.81"
"Computer Occupations, All Other","0.138","1661.69","282.283","16.988","726.79","43.738","652.617","39.274"
"Insurance Underwriters","0.103","1231.83","670.645","54.443","334.541","27.158","226.643","18.399"
"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic","0.107","1283.8","934.843","72.818","45.877","3.574","303.08","23.608"
"Pharmacists","0.133","1598.9","679.361","42.489","299.957","18.76","619.582","38.75"
"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders","0.108","1295.7","978.581","75.525","0","0","317.119","24.475"
"Food Service Managers","0.168","2012","561.599","27.912","404.347","20.097","1046.054","51.991"
"Coaches and Scouts","0.147","1763.86","145.511","8.25","816.392","46.284","801.957","45.466"
"Sales Managers","0.182","2183.56","103.059","4.72","846.878","38.784","1233.623","56.496"
"Self-Enrichment Teachers","0.113","1358.67","80.394","5.917","848.823","62.475","429.453","31.608"
"Physicians, All Other; and Ophthalmologists, Except Pediatric","0.188","2256.8","259.311","11.49","658.448","29.176","1339.04","59.334"
"Career/Technical Education Teachers, Secondary School","0.139","1669.12","73.898","4.427","830.987","49.786","764.235","45.787"
"Teaching Assistants, Postsecondary","0.11","1321.11","227.684","17.234","666.534","50.453","426.892","32.313"
"Human Resources Assistants, Except Payroll and Timekeeping","0.097","1169.12","453.65","38.803","425.606","36.404","289.864","24.793"
"Legal Secretaries and Administrative Assistants","0.096","1147.41","836.858","72.935","42.35","3.691","268.202","23.375"
"Tire Repairers and Changers","0.108","1299.26","847.333","65.217","29.338","2.258","422.589","32.525"
"Butchers and Meat Cutters","0.097","1160.04","833.196","71.825","42.645","3.676","284.2","24.499"
"Order Clerks","0.093","1113.48","787.242","70.701","76.63","6.882","249.607","22.417"
"Interviewers, Except Eligibility and Loan","0.098","1177.63","741.46","62.962","121.269","10.298","314.901","26.74"
"Computer Programmers","0.132","1583.8","50.028","3.159","785.986","49.627","747.786","47.215"
"Automotive and Watercraft Service Attendants","0.106","1271.1","669.045","52.635","166.744","13.118","435.311","34.247"
"Career/Technical Education Teachers, Postsecondary","0.116","1392.93","48.467","3.48","776.06","55.714","568.403","40.806"
"Compliance Officers","0.106","1269.25","398.65","31.408","411.3","32.405","459.3","36.187"
"Social and Human Service Assistants","0.124","1492.7","323.917","21.7","483.79","32.41","684.993","45.89"
"Computer Network Support Specialists","0.082","986.68","387.154","39.238","417.693","42.333","181.833","18.429"
"Bus and Truck Mechanics and Diesel Engine Specialists","0.172","2063.79","525.508","25.463","269.044","13.036","1269.238","61.5"
"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services","0.13","1565.42","75.567","4.827","715.13","45.683","774.723","49.49"
"Civil Engineers","0.148","1780.71","201.798","11.332","574.248","32.248","1004.665","56.419"
"Cost Estimators","0.1","1204.71","488.617","40.559","282.152","23.421","433.941","36.02"
"Parking Attendants","0.095","1144.24","700.22","61.195","59.93","5.238","384.089","33.567"
"Medical and Health Services Managers","0.26","3125.98","0","0","742.79","23.762","2383.19","76.238"
"Chemical Equipment Operators and Tenders","0.101","1207.54","631.843","52.325","109.858","9.098","465.839","38.578"
"Credit Analysts","0.077","926.64","280.78","30.301","459.025","49.537","186.835","20.163"
"Heating, Air Conditioning, and Refrigeration Mechanics and Installers","0.178","2133.92","132.807","6.224","605.901","28.394","1395.212","65.383"
"Recreation Workers","0.169","2024.88","151.569","7.485","581.196","28.703","1292.115","63.812"
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.086","1029.09","620.416","60.288","111.211","10.807","297.462","28.905"
"Speech-Language Pathologists","0.137","1648.96","0","0","730.621","44.308","918.339","55.692"
"Installation, Maintenance, and Repair Workers, All Other","0.071","855.34","698.558","81.67","0","0","156.782","18.33"
"Special Education Teachers, Kindergarten and Elementary School","0.181","2168.9","142.894","6.588","555.068","25.592","1470.938","67.82"
"Kindergarten Teachers, Except Special Education","0.181","2172.35","0","0","696.328","32.054","1476.022","67.946"
"Telemarketers","0.072","858.58","646.17","75.26","36.017","4.195","176.393","20.545"
"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other","0.131","1566.91","125.322","7.998","550.558","35.137","891.029","56.865"
"Librarians and Media Collections Specialists","0.083","995.69","379.033","38.067","278.788","27.999","337.87","33.933"
"Sewing Machine Operators","0.068","812.46","657.016","80.868","0","0","155.444","19.132"
"Title Examiners, Abstractors, and Searchers","0.066","791.85","644.985","81.453","7.509","0.948","139.356","17.599"
"Automotive Body and Related Repairers","0.107","1289.04","464.223","36.013","187.124","14.517","637.693","49.47"
"Food Batchmakers","0.077","928.28","603.114","64.971","39.126","4.215","286.04","30.814"
"Animal Caretakers","0.144","1726.13","211.262","12.239","430.57","24.944","1084.298","62.817"
"Emergency Medical Technicians and Paramedics","0.128","1532.55","181.13","11.819","459.902","30.009","891.518","58.172"
"First-Line Supervisors of Housekeeping and Janitorial Workers","0.095","1134.88","190.972","16.827","444.084","39.13","499.825","44.042"
"Petroleum Pump System Operators, Refinery Operators, and Gaugers","0.097","1163.9","601.413","51.672","29.804","2.561","532.683","45.767"
"Radiologic Technologists and Technicians","0.132","1584.03","261.069","16.481","365.706","23.087","957.256","60.432"
"Service Unit Operators, Oil and Gas","0.102","1220.03","396.222","32.476","229.503","18.811","594.305","48.712"
"Information Security Analysts","0.071","850.81","188.049","22.102","431.503","50.717","231.258","27.181"
"Nurse Practitioners","0.112","1344.08","262.753","19.549","355.267","26.432","726.06","54.019"
"Printing Press Operators","0.069","831.94","575.784","69.21","40.365","4.852","215.791","25.938"
"Merchandise Displayers and Window Trimmers","0.082","980.28","50.201","5.121","557.056","56.826","373.023","38.053"
"Brokerage Clerks","0.062","741.72","518.607","69.919","87.623","11.813","135.491","18.267"
"Computer Numerically Controlled Tool Operators","0.072","864.64","583.445","67.478","6.331","0.732","274.864","31.789"
"Office and Administrative Support Workers, All Other","0.061","737.61","429.4","58.215","156.905","21.272","151.305","20.513"
"Special Education Teachers, Secondary School","0.157","1883.5","8.553","0.454","572.394","30.39","1302.553","69.156"
"Production Workers, All Other","0.06","715.37","574.828","80.354","0","0","140.542","19.646"
"Mail Clerks and Mail Machine Operators, Except Postal Service","0.056","673.99","547.521","81.236","26.275","3.898","100.194","14.866"
"Mobile Heavy Equipment Mechanics, Except Engines","0.106","1272.23","410.944","32.301","153.772","12.087","707.513","55.612"
"Pest Control Workers","0.068","820.75","255.119","31.084","299.897","36.539","265.734","32.377"
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic","0.061","730.45","535.294","73.283","19.315","2.644","175.841","24.073"
"Art, Drama, and Music Teachers, Postsecondary","0.067","807.41","58.096","7.195","493.533","61.125","255.781","31.679"
"Physical Therapists","0.127","1519.88","134.944","8.879","416.194","27.383","968.742","63.738"
"Child, Family, and School Social Workers","0.09","1081.44","117.147","10.833","416.166","38.483","548.127","50.685"
"Operations Research Analysts","0.071","854.87","198.436","23.212","321.104","37.562","335.329","39.226"
"Helpers--Installation, Maintenance, and Repair Workers","0.104","1247.94","423.084","33.903","93.181","7.467","731.675","58.631"
"Cargo and Freight Agents","0.055","662.8","511.642","77.194","3.538","0.534","147.62","22.272"
"Marketing Managers","0.096","1149.05","73.738","6.417","433.635","37.739","641.677","55.844"
"Food Preparation and Serving Related Workers, All Other","0.053","635.61","441.215","69.416","65.691","10.335","128.704","20.249"
"Computer, Automated Teller, and Office Machine Repairers","0.064","773.47","421.563","54.503","84.295","10.898","267.612","34.599"
"Mixing and Blending Machine Setters, Operators, and Tenders","0.055","657.39","473.392","72.011","30.953","4.708","153.045","23.281"
"Structural Iron and Steel Workers","0.063","755.32","281.195","37.229","221.955","29.385","252.17","33.386"
"Business Teachers, Postsecondary","0.072","863.11","41.586","4.818","456.964","52.944","364.559","42.238"
"Structural Metal Fabricators and Fitters","0.055","659.07","412.588","62.601","79.635","12.083","166.847","25.316"
"Switchboard Operators, Including Answering Service","0.05","601.06","487.768","81.151","0","0","113.292","18.849"
"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","0.079","951.75","324.022","34.045","163.481","17.177","464.247","48.778"
"Graphic Designers","0.069","833.12","0","0","479.063","57.502","354.057","42.498"
"Medical Transcriptionists","0.044","530.16","478.855","90.323","0","0","51.305","9.677"
"Phlebotomists","0.102","1226.56","420.509","34.284","57.758","4.709","748.294","61.008"
"Helpers--Electricians","0.073","877.65","230.595","26.274","243.722","27.77","403.333","45.956"
"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers","0.088","1057.27","158.168","14.96","315.24","29.816","583.861","55.223"
"Architectural and Civil Drafters","0.067","805.6","39.612","4.917","430.885","53.486","335.103","41.597"
"Real Estate Sales Agents","0.076","908","91.035","10.026","378.803","41.718","438.162","48.256"
"Financial Examiners","0.056","671.5","0","0","468.261","69.734","203.239","30.266"
"Couriers and Messengers","0.049","585.61","467.591","79.847","0","0","118.019","20.153"
"Web Developers and Digital Interface Designers","0.057","689.04","114.391","16.601","350.455","50.861","224.194","32.537"
"English Language and Literature Teachers, Postsecondary","0.061","730.85","60.057","8.217","402.571","55.083","268.222","36.7"
"Pressers, Textile, Garment, and Related Materials","0.046","556.16","459.327","82.589","0","0","96.833","17.411"
"Veterinary Assistants and Laboratory Animal Caretakers","0.094","1127.37","271.736","24.104","184.225","16.341","671.408","59.555"
"Respiratory Therapists","0.099","1190.78","86.201","7.239","365.7","30.711","738.879","62.05"
"Mathematical Science Teachers, Postsecondary","0.057","683.51","142.917","20.909","307.572","44.999","233.021","34.092"
"Computer Network Architects","0.073","876.08","58.265","6.651","390.549","44.579","427.266","48.77"
"Office Machine Operators, Except Computer","0.044","532.86","445.419","83.59","0","0","87.441","16.41"
"Dental Hygienists","0.116","1389.38","270.562","19.474","173.983","12.522","944.835","68.004"
"Database Administrators and Architects","0.075","894.07","228.81","25.592","209.532","23.436","455.727","50.972"
"Cabinetmakers and Bench Carpenters","0.046","556.89","331.024","59.442","99.817","17.924","126.049","22.634"
"Slaughterers and Meat Packers","0.041","496.69","420.25","84.61","0","0","76.44","15.39"
"Mechanical Engineers","0.081","974.88","43.405","4.452","376.615","38.632","554.86","56.916"
"Bus Drivers, Transit and Intercity","0.048","573.82","418.459","72.925","1.428","0.249","153.934","26.826"
"Veterinary Technologists and Technicians","0.078","930.72","264.989","28.471","153.338","16.475","512.393","55.053"
"Clinical, Counseling, and School Psychologists","0.083","994.41","14.945","1.503","397.895","40.013","581.57","58.484"
"Healthcare Social Workers","0.085","1014.55","44.445","4.381","366.222","36.097","603.884","59.522"
"Occupational Therapists","0.08","959.59","133.894","13.953","276.692","28.834","549.004","57.212"
"Petroleum Engineers","0.066","786.09","158.405","20.151","249.626","31.755","378.059","48.094"
"Architects, Except Landscape and Naval","0.063","754.06","49.977","6.628","351.863","46.662","352.221","46.71"
"Meat, Poultry, and Fish Cutters and Trimmers","0.04","485.54","334.487","68.89","62.445","12.861","88.608","18.249"
"Procurement Clerks","0.038","460.57","283.069","61.461","108.733","23.608","68.768","14.931"
"Surveying and Mapping Technicians","0.051","615.23","244.994","39.821","144.605","23.504","225.631","36.674"
"Education Teachers, Postsecondary","0.053","640.36","35.285","5.51","349.754","54.618","255.321","39.871"
"Substance Abuse, Behavioral Disorder, and Mental Health Counselors","0.074","892.32","50.401","5.648","333.765","37.404","508.153","56.947"
"Human Resources Managers","0.064","766.78","41.066","5.356","342.464","44.663","383.25","49.982"
"Compensation, Benefits, and Job Analysis Specialists","0.043","521.46","65.499","12.561","315.666","60.535","140.295","26.904"
"Drywall and Ceiling Tile Installers","0.048","579.49","336.581","58.082","38.862","6.706","204.048","35.212"
"Opticians, Dispensing","0.052","626.84","275.19","43.901","99.988","15.951","251.662","40.148"
"Sheet Metal Workers","0.061","729.02","259.814","35.639","113.854","15.617","355.352","48.744"
"Ushers, Lobby Attendants, and Ticket Takers","0.047","569.17","355.165","62.4","16.133","2.834","197.872","34.765"
"Surgical Technologists","0.083","1001.35","190.21","18.995","180.022","17.978","631.118","63.027"
"Wellhead Pumpers","0.062","745.97","243.418","32.631","124.952","16.75","377.6","50.619"
"Paper Goods Machine Setters, Operators, and Tenders","0.04","475.83","366.692","77.064","0","0","109.138","22.936"
"Educational Instruction and Library Workers, All Other","0.05","602.78","219.022","36.335","146.536","24.31","237.223","39.355"
"Physician Assistants","0.066","790.63","79.09","10.003","284.246","35.952","427.294","54.045"
"Property, Real Estate, and Community Association Managers","0.072","859.64","162.716","18.928","200.424","23.315","496.5","57.757"
"Nursing Instructors and Teachers, Postsecondary","0.05","594.93","21.637","3.637","341.323","57.372","231.97","38.991"
"Physical Therapist Assistants","0.084","1013.78","41.656","4.109","319.782","31.544","652.342","64.347"
"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other","0.051","607.59","323.526","53.248","36.868","6.068","247.196","40.685"
"Special Education Teachers, Middle School","0.098","1176.33","47.83","4.066","312.228","26.543","816.272","69.391"
"Tax Preparers","0.034","412.68","294.507","71.364","63.131","15.298","55.042","13.338"
"Aircraft Mechanics and Service Technicians","0.072","862.31","195.018","22.616","155.758","18.063","511.533","59.321"
"Family Medicine Physicians","0.072","859.17","138.019","16.064","212.751","24.762","508.4","59.173"
"Biological Science Teachers, Postsecondary","0.047","558.23","39.608","7.095","305.607","54.746","213.014","38.159"
"Roofers","0.052","621.52","61.354","9.872","282.14","45.395","278.025","44.733"
"Industrial Engineers","0.056","676.25","104.525","15.457","236.814","35.019","334.911","49.525"
