"Job name","% of total workforce","FTEs","Automatable FTEs","Automatable %","Augmentable FTEs","Augmentable %","Unimpacted FTEs","Unimpacted %"
"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors","0.643","449.58","166.53","37.041","76.749","17.071","206.301","45.887"
"Dental Assistants","0.88","615.97","142.154","23.078","100.373","16.295","373.443","60.627"
"Cooks, Fast Food","0.435","304.65","215.19","70.635","16.657","5.467","72.804","23.897"
"Pharmacy Technicians","0.415","290.45","226.16","77.865","0","0","64.29","22.135"
"Bartenders","0.44","307.68","200.876","65.287","24.78","8.054","82.024","26.659"
"Dishwashers","0.396","277.24","206.661","74.542","0","0","70.579","25.458"
"Loan Interviewers and Clerks","0.369","257.98","206.446","80.024","0","0","51.534","19.976"
"Clinical Laboratory Technologists and Technicians","0.55","385.09","136.809","35.526","57.312","14.883","190.969","49.591"
"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel","0.409","286.09","98.62","34.472","93.347","32.629","94.123","32.9"
"Automotive Service Technicians and Mechanics","0.515","360.47","111.799","31.015","73.123","20.286","175.548","48.7"
"Mobile Heavy Equipment Mechanics, Except Engines","0.477","333.56","130.943","39.256","50.069","15.011","152.547","45.733"
"Security Guards","0.542","378.9","85.396","22.538","93.572","24.696","199.932","52.766"
"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other","0.514","359.61","121.312","33.734","57.5","15.99","180.798","50.276"
"Miscellaneous Assemblers and Fabricators","0.419","292.87","151.314","51.666","26.739","9.13","114.816","39.204"
"Cooks, Institution and Cafeteria","0.448","313.11","127.523","40.728","40.129","12.816","145.457","46.456"
"Parts Salespersons","0.294","205.9","147.357","71.567","17.191","8.349","41.352","20.083"
"Counter and Rental Clerks","0.304","212.69","155.992","73.342","5.331","2.506","51.367","24.151"
"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop","0.37","258.75","133.897","51.748","22.536","8.71","102.317","39.543"
"Welders, Cutters, Solderers, and Brazers","0.289","202.22","135.967","67.237","14.012","6.929","52.241","25.834"
"Laundry and Dry-Cleaning Workers","0.287","200.58","132.232","65.925","16.562","8.257","51.786","25.818"
"First-Line Supervisors of Mechanics, Installers, and Repairers","0.354","247.96","62.995","25.405","82.638","33.327","102.327","41.268"
"Accountants and Auditors","0.266","186.15","69.806","37.5","75.692","40.662","40.652","21.839"
"Food Servers, Nonrestaurant","0.294","205.84","125.918","61.173","18.511","8.993","61.411","29.834"
"Project Management Specialists and Business Operations Specialists, All Other","0.279","195.49","83.081","42.499","52.882","27.051","59.527","30.45"
"Bill and Account Collectors","0.245","171.36","112.688","65.761","18.216","10.63","40.457","23.609"
"Cleaners of Vehicles and Equipment","0.3","209.88","101.671","48.443","29.025","13.829","79.184","37.728"
"Industrial Machinery Mechanics","0.307","215.13","107.379","49.914","15.216","7.073","92.534","43.013"
"Financial Managers","0.276","193.09","68.189","35.315","54.225","28.083","70.675","36.602"
"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","0.247","172.64","64.101","37.13","55.985","32.429","52.555","30.442"
"Bus and Truck Mechanics and Diesel Engine Specialists","0.343","240.06","77.057","32.099","40.623","16.922","122.38","50.979"
"Physicians, All Other; and Ophthalmologists, Except Pediatric","0.414","289.47","33.256","11.489","84.416","29.162","171.798","59.349"
"Hairdressers, Hairstylists, and Cosmetologists","0.389","272.13","23.081","8.482","91.959","33.792","157.09","57.726"
"Executive Secretaries and Executive Administrative Assistants","0.211","147.81","93.371","63.17","16.388","11.087","38.051","25.743"
"Parking Attendants","0.237","165.65","100.517","60.681","8.527","5.147","56.606","34.172"
"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity","0.207","145.01","106.62","73.526","0","0","38.39","26.474"
"Inspectors, Testers, Sorters, Samplers, and Weighers","0.22","153.87","103.055","66.975","0.417","0.271","50.398","32.754"
"Tire Repairers and Changers","0.214","150.05","98.916","65.922","3.492","2.327","47.641","31.75"
"Social and Human Service Assistants","0.269","188.18","40.79","21.676","60.944","32.386","86.445","45.938"
"Computer, Automated Teller, and Office Machine Repairers","0.212","148.14","83.1","56.096","16.821","11.354","48.219","32.55"
"Emergency Medical Technicians and Paramedics","0.342","239.29","28.131","11.756","71.477","29.87","139.682","58.374"
"Radiologic Technologists and Technicians","0.358","250.59","41.207","16.444","57.616","22.992","151.767","60.564"
"Preschool Teachers, Except Special Education","0.503","351.9","16.103","4.576","81.106","23.048","254.69","72.376"
"Human Resources Specialists","0.187","130.67","34.683","26.542","62.003","47.45","33.984","26.008"
"Pressers, Textile, Garment, and Related Materials","0.163","114.14","94.204","82.533","0","0","19.936","17.467"
"Packaging and Filling Machine Operators and Tenders","0.174","121.7","93.635","76.939","0","0","28.065","23.061"
"Production, Planning, and Expediting Clerks","0.17","118.93","81.553","68.573","5.416","4.554","31.96","26.873"
"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other","0.149","104.02","22.436","21.569","63.916","61.446","17.668","16.986"
"Pharmacists","0.204","142.5","59.689","41.887","25.797","18.103","57.014","40.01"
"Installation, Maintenance, and Repair Workers, All Other","0.143","100.02","82.854","82.837","0","0","17.166","17.163"
"First-Line Supervisors of Production and Operating Workers","0.251","175.61","30.92","17.607","50.449","28.728","94.241","53.665"
"Nurse Practitioners","0.254","177.61","34.659","19.514","46.682","26.283","96.27","54.203"
"Packers and Packagers, Hand","0.136","95.31","79.797","83.724","0","0","15.513","16.276"
"Plumbers, Pipefitters, and Steamfitters","0.231","161.65","21.167","13.094","57.48","35.558","83.003","51.347"
"Physical Therapists","0.303","212.02","18.812","8.873","58.02","27.365","135.188","63.762"
"First-Line Supervisors of Construction Trades and Extraction Workers","0.316","221.33","12.009","5.426","61.892","27.964","147.429","66.61"
"Buyers and Purchasing Agents","0.137","96.02","39.309","40.939","33.005","34.373","23.705","24.688"
"Phlebotomists","0.265","185.16","63.28","34.176","8.683","4.69","113.197","61.135"
"Electricians","0.297","208.04","24.114","11.591","46.758","22.476","137.168","65.933"
"Cooks, Short Order","0.135","94.26","69.458","73.687","1.3","1.38","23.502","24.933"
"New Accounts Clerks","0.117","81.55","70.534","86.491","0","0","11.016","13.509"
"Order Clerks","0.128","89.88","63.665","70.833","6.206","6.905","20.009","22.262"
"Medical and Health Services Managers","0.425","297.43","0","0","69.866","23.49","227.564","76.51"
"Computer User Support Specialists","0.18","125.77","39.618","31.5","30.124","23.951","56.028","44.548"
"Dental Hygienists","0.314","219.57","42.458","19.337","27.225","12.399","149.888","68.264"
"Administrative Services and Facilities Managers","0.164","115.06","17.878","15.538","47.054","40.895","50.128","43.567"
"Respiratory Therapists","0.242","169.13","12.268","7.253","52.04","30.769","104.823","61.978"
"Sales Managers","0.21","146.62","6.964","4.75","57.246","39.044","82.41","56.206"
"Software Developers and Software Quality Assurance Analysts and Testers","0.195","136.51","3.774","2.764","60.416","44.258","72.32","52.978"
"Carpenters","0.146","101.96","42.049","41.241","21.543","21.129","38.368","37.63"
"Data Entry Keyers","0.099","69.54","62.68","90.136","0","0","6.86","9.864"
"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders","0.121","84.57","62.523","73.931","0","0","22.047","26.069"
"Speech-Language Pathologists","0.202","141.12","0","0","62.514","44.299","78.606","55.701"
"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services","0.171","119.85","5.784","4.826","54.701","45.641","59.366","49.533"
"Surgical Technologists","0.228","159.84","30.292","18.952","28.644","17.92","100.904","63.128"
"Operating Engineers and Other Construction Equipment Operators","0.167","117.09","32.395","27.667","26.177","22.356","58.518","49.977"
"Public Relations Specialists","0.151","105.79","17.064","16.131","40.5","38.284","48.225","45.586"
"Loan Officers","0.112","78.66","21.663","27.54","35.474","45.097","21.524","27.363"
"Teaching Assistants, Except Postsecondary","0.148","103.67","23.181","22.36","33.918","32.717","46.571","44.923"
"Market Research Analysts and Marketing Specialists","0.115","80.7","0","0","56.015","69.412","24.685","30.588"
"Physical Therapist Assistants","0.221","154.64","6.353","4.109","48.71","31.499","99.576","64.392"
"Heating, Air Conditioning, and Refrigeration Mechanics and Installers","0.188","131.62","8.726","6.629","45.358","34.461","77.536","58.909"
"Healthcare Social Workers","0.187","130.84","5.719","4.371","46.737","35.721","78.384","59.908"
"Interviewers, Except Eligibility and Loan","0.103","72.12","44.955","62.333","7.175","9.948","19.991","27.719"
"Claims Adjusters, Examiners, and Investigators","0.097","67.99","12.934","19.023","39.184","57.632","15.872","23.345"
"Occupational Therapists","0.171","119.88","16.726","13.952","34.543","28.815","68.611","57.233"
"Network and Computer Systems Administrators","0.089","62.19","9.287","14.933","40.855","65.693","12.049","19.374"
"Automotive and Watercraft Service Attendants","0.107","75.19","39.425","52.433","9.767","12.99","25.998","34.576"
"Cement Masons and Concrete Finishers","0.116","81.06","45.969","56.709","2.908","3.587","32.184","39.703"
"Family Medicine Physicians","0.169","118.55","19.029","16.052","29.326","24.738","70.195","59.211"
"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic","0.09","63.22","46.065","72.864","2.26","3.576","14.895","23.561"
"Physician Assistants","0.15","105.15","10.519","10.003","37.803","35.952","56.828","54.045"
"Substance Abuse, Behavioral Disorder, and Mental Health Counselors","0.16","112.27","6.338","5.646","41.949","37.365","63.982","56.99"
"Painters, Construction and Maintenance","0.101","70.97","15.704","22.127","32.353","45.587","22.913","32.285"
"Recreation Workers","0.184","128.77","9.64","7.486","36.967","28.708","82.164","63.806"
"Opticians, Dispensing","0.113","79.01","33.836","42.825","12.565","15.904","32.608","41.271"
"First-Line Supervisors of Non-Retail Sales Workers","0.15","104.88","5.005","4.772","41.162","39.247","58.713","55.981"
"Sales and Related Workers, All Other","0.087","60.93","45.551","74.759","0.466","0.764","14.914","24.477"
"Child, Family, and School Social Workers","0.133","93.11","10.086","10.833","35.831","38.483","47.193","50.685"
"Control and Valve Installers and Repairers, Except Mechanical Door","0.107","74.94","36.512","48.722","8.101","10.81","30.327","40.468"
"Medical Equipment Repairers","0.113","78.94","19.01","24.082","24.716","31.309","35.214","44.609"
"Dispatchers, Except Police, Fire, and Ambulance","0.086","60.5","42.703","70.583","0.912","1.507","16.886","27.91"
"Healthcare Support Workers, All Other","0.14","97.83","17.801","18.196","24.644","25.191","55.384","56.613"
"Automotive Body and Related Repairers","0.106","74.44","29.356","39.436","12.559","16.871","32.525","43.693"
"Physical Therapist Aides","0.128","89.32","11.179","12.516","30.293","33.916","47.848","53.569"
"Computer and Information Systems Managers","0.092","64.11","0.864","1.348","40.526","63.213","22.72","35.439"
"Brokerage Clerks","0.072","50.64","35.407","69.919","5.982","11.813","9.25","18.267"
"Machinists","0.092","64.32","33.887","52.685","7.459","11.596","22.974","35.719"
"Computer Systems Analysts","0.138","96.47","7.061","7.32","32.99","34.197","56.419","58.483"
"Payroll and Timekeeping Clerks","0.063","44.3","31.729","71.624","7.821","17.654","4.75","10.722"
"Training and Development Specialists","0.107","75.01","4.406","5.873","34.627","46.163","35.978","47.964"
"Human Resources Assistants, Except Payroll and Timekeeping","0.074","51.46","19.928","38.725","18.662","36.265","12.87","25.01"
"Farm Equipment Mechanics and Service Technicians","0.098","68.71","26.792","38.993","11.16","16.242","30.758","44.766"
"Medical Equipment Preparers","0.086","59.91","32.694","54.572","5.025","8.388","22.191","37.04"
"Personal Financial Advisors","0.065","45.64","25.56","56.003","11.708","25.653","8.372","18.344"
"Psychiatric Aides","0.132","92.44","11.719","12.677","24.864","26.898","55.857","60.425"
"Management Analysts","0.094","66.04","0","0","36.574","55.381","29.466","44.619"
"Dentists, General","0.179","125.22","11.641","9.297","23.436","18.716","90.143","71.988"
"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers","0.079","55.34","22.27","40.242","11.866","21.442","21.204","38.316"
"Occupational Therapy Assistants","0.112","78.56","3.195","4.067","30.75","39.141","44.615","56.792"
"Sales Engineers","0.071","49.92","8.026","16.079","25.827","51.736","16.067","32.185"
"File Clerks","0.056","39.48","33.315","84.385","0.484","1.225","5.681","14.39"
"Animal Caretakers","0.13","91.03","10.865","11.935","22.168","24.353","57.997","63.712"
"Ophthalmic Medical Technicians","0.141","98.74","24.653","24.968","8.379","8.486","65.708","66.546"
"Cardiovascular Technologists and Technicians","0.121","84.65","27.081","31.992","5.748","6.791","51.82","61.217"
"Couriers and Messengers","0.058","40.7","32.023","78.68","0","0","8.677","21.32"
"Switchboard Operators, Including Answering Service","0.056","39.52","31.846","80.583","0","0","7.674","19.417"
"Diagnostic Medical Sonographers","0.115","80.17","14.213","17.728","17.113","21.346","48.844","60.926"
"Helpers--Production Workers","0.061","42.79","30.129","70.411","1.107","2.586","11.554","27.002"
"Helpers--Electricians","0.084","58.86","15.229","25.873","15.965","27.124","27.666","47.003"
"Food Preparation and Serving Related Workers, All Other","0.055","38.77","26.892","69.362","3.999","10.314","7.879","20.324"
"Residential Advisors","0.1","70.12","12.145","17.32","18.467","26.337","39.508","56.343"
"Production Workers, All Other","0.054","38.02","30.612","80.515","0","0","7.408","19.485"
"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","0.088","61.24","20.462","33.414","9.972","16.283","30.806","50.304"
"Massage Therapists","0.114","79.94","11.664","14.591","18.637","23.314","49.639","62.095"
"First-Line Supervisors of Housekeeping and Janitorial Workers","0.078","54.59","8.969","16.429","20.583","37.704","25.039","45.867"
"Helpers--Installation, Maintenance, and Repair Workers","0.101","70.7","23.759","33.605","5.258","7.437","41.683","58.958"
"Mixing and Blending Machine Setters, Operators, and Tenders","0.053","37.13","26.992","72.695","1.779","4.791","8.36","22.514"
"Medical Transcriptionists","0.046","32.26","28.689","88.932","0","0","3.571","11.068"
"Securities, Commodities, and Financial Services Sales Agents","0.057","39.73","12.463","31.369","16.2","40.775","11.067","27.856"
"Office and Administrative Support Workers, All Other","0.051","35.79","20.852","58.263","7.623","21.299","7.315","20.438"
"Butchers and Meat Cutters","0.054","37.57","27.03","71.946","1.385","3.688","9.154","24.366"
"Exercise Trainers and Group Fitness Instructors","0.076","53.06","0.56","1.055","27.688","52.182","24.812","46.762"
"Merchandise Displayers and Window Trimmers","0.065","45.27","2.318","5.121","25.725","56.826","17.226","38.053"
"Information and Record Clerks, All Other","0.047","32.67","27.617","84.534","0.405","1.239","4.648","14.227"
"Compliance Officers","0.065","45.13","13.758","30.485","14.091","31.222","17.282","38.293"
"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other","0.091","63.93","5.152","8.058","22.633","35.403","36.145","56.538"
"Farmworkers, Farm, Ranch, and Aquacultural Animals","0.057","39.62","15.729","39.699","10.788","27.228","13.104","33.074"
"Social and Community Service Managers","0.087","61.19","3.214","5.253","23.272","38.032","34.704","56.716"
"Title Examiners, Abstractors, and Searchers","0.045","31.72","25.888","81.615","0.301","0.949","5.531","17.436"
"Orderlies","0.061","42.78","23.935","55.95","2.131","4.98","16.714","39.07"
"Food Service Managers","0.076","53.38","14.883","27.882","10.691","20.028","27.806","52.09"
"Roustabouts, Oil and Gas","0.049","34.51","20.714","60.023","4.582","13.278","9.214","26.699"
"Morticians, Undertakers, and Funeral Arrangers","0.07","49.26","3.161","6.416","20.598","41.815","25.501","51.769"
"Construction Managers","0.103","72.24","3.898","5.397","19.83","27.45","48.512","67.154"
"Structural Metal Fabricators and Fitters","0.045","31.56","19.781","62.677","3.82","12.105","7.959","25.218"
"Cost Estimators","0.047","32.77","14.268","43.541","8.644","26.378","9.858","30.081"
"Ophthalmic Laboratory Technicians","0.043","29.94","22.658","75.677","0","0","7.282","24.323"
"Barbers","0.049","34.42","7.27","21.12","15.351","44.6","11.799","34.28"
"Insurance Underwriters","0.039","27.24","14.83","54.443","7.398","27.158","5.012","18.399"
"Marketing Managers","0.072","50.19","3.223","6.421","18.845","37.547","28.122","56.032"
"Structural Iron and Steel Workers","0.048","33.33","12.301","36.907","9.691","29.075","11.338","34.018"
"Reservation and Transportation Ticket Agents and Travel Clerks","0.04","27.79","19.769","71.138","2","7.197","6.021","21.664"
"Computer Network Support Specialists","0.038","26.64","10.406","39.062","11.216","42.103","5.018","18.835"
"Psychiatric Technicians","0.08","55.82","5.72","10.248","15.22","27.266","34.879","62.486"
"Mental Health and Substance Abuse Social Workers","0.068","47.85","0","0","20.643","43.141","27.207","56.859"
"Procurement Clerks","0.035","24.17","14.865","61.503","5.71","23.625","3.595","14.872"
"Office Machine Operators, Except Computer","0.035","24.51","20.506","83.665","0","0","4.004","16.335"
"Computer Occupations, All Other","0.049","34.15","5.772","16.903","14.58","42.693","13.798","40.403"
"Graders and Sorters, Agricultural Products","0.033","23.17","19.875","85.777","0","0","3.295","14.223"
"General Internal Medicine Physicians","0.085","59.35","3.699","6.232","16.15","27.211","39.501","66.557"
"Nurse Anesthetists","0.088","61.66","9.477","15.369","10.164","16.484","42.019","68.147"
"Glaziers","0.04","28.03","8.98","32.036","10.651","38","8.399","29.964"
"Credit Authorizers, Checkers, and Clerks","0.031","21.94","19.609","89.373","0","0","2.331","10.627"
"Sawing Machine Setters, Operators, and Tenders, Wood","0.035","24.66","18.015","73.054","1.171","4.749","5.474","22.197"
"Aircraft Service Attendants and Transportation Workers, All Other","0.041","28.65","18.943","66.118","0","0","9.707","33.882"
"Credit Analysts","0.033","23.32","7.066","30.301","11.552","49.537","4.702","20.163"
"Surgeons, Except Ophthalmologists","0.061","42.71","7.533","17.637","11.001","25.757","24.176","56.606"
"Conveyor Operators and Tenders","0.037","25.78","17.49","67.842","0.666","2.585","7.624","29.573"
"Sewing Machine Operators","0.032","22.5","18.09","80.399","0","0","4.41","19.601"
"Crane and Tower Operators","0.048","33.72","8.527","25.288","9.491","28.146","15.702","46.567"
"Magnetic Resonance Imaging Technologists","0.056","39.07","8.851","22.654","8.971","22.961","21.248","54.385"
"Skincare Specialists","0.067","46.7","3.015","6.456","14.623","31.313","29.062","62.231"
"Biological Technicians","0.054","37.43","10.617","28.365","6.867","18.347","19.946","53.288"
"Financial Clerks, All Other","0.027","19.18","17.186","89.603","0.175","0.91","1.82","9.488"
"Transportation, Storage, and Distribution Managers","0.062","43.63","3.508","8.04","13.796","31.621","26.326","60.339"
"Optometrists","0.058","40.8","4.847","11.88","12.125","29.718","23.828","58.402"
"Self-Enrichment Teachers","0.035","24.67","1.462","5.928","15.439","62.581","7.769","31.491"
"Drywall and Ceiling Tile Installers","0.037","26.12","15.116","57.873","1.738","6.652","9.266","35.475"
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.034","23.72","14.153","59.669","2.53","10.666","7.037","29.665"
"Coin, Vending, and Amusement Machine Servicers and Repairers","0.03","21.05","15.727","74.712","0.834","3.961","4.489","21.326"
"Audiovisual Equipment Installers and Repairers","0.039","27.09","5.512","20.346","10.982","40.539","10.596","39.115"
"Hotel, Motel, and Resort Desk Clerks","0.03","21.22","16.103","75.884","0.102","0.483","5.015","23.633"
"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other","0.053","36.8","5.777","15.697","9.962","27.071","21.061","57.232"
"Clinical, Counseling, and School Psychologists","0.053","37.08","0.557","1.503","14.836","40.01","21.687","58.487"
"Roofers","0.04","27.95","2.746","9.825","12.601","45.086","12.602","45.089"
"Landscaping and Groundskeeping Workers","0.033","23.23","5.938","25.562","9.256","39.846","8.036","34.592"
"Pest Control Workers","0.032","22.43","6.981","31.123","8.212","36.612","7.237","32.265"
"Fundraisers","0.044","30.44","5.702","18.732","9.375","30.8","15.362","50.468"
"Dietitians and Nutritionists","0.071","49.45","0.868","1.755","14.176","28.667","34.406","69.578"
"Clergy","0.06","41.67","0","0","14.749","35.395","26.921","64.605"
"Farmworkers and Laborers, Crop, Nursery, and Greenhouse","0.033","22.86","10.854","47.478","3.825","16.733","8.181","35.789"
"Telecommunications Equipment Installers and Repairers, Except Line Installers","0.039","27.04","4.829","17.857","9.694","35.851","12.517","46.291"
"Bakers","0.026","18","14.25","79.164","0.092","0.512","3.658","20.324"
"Pharmacy Aides","0.025","17.49","12.326","70.473","2.007","11.472","3.158","18.054"
"Helpers, Construction Trades, All Other","0.04","27.66","7.57","27.368","6.559","23.713","13.531","48.919"
"Education and Childcare Administrators, Preschool and Daycare","0.05","35.21","3.896","11.065","10.119","28.739","21.195","60.196"
"Public Relations and Fundraising Managers","0.039","27.53","0","0","13.983","50.792","13.547","49.208"
"Demonstrators and Product Promoters","0.032","22.37","2.343","10.475","11.235","50.223","8.792","39.302"
"Radiation Therapists","0.042","29.29","9.511","32.472","3.693","12.608","16.086","54.92"
"Sheet Metal Workers","0.039","27.11","9.256","34.144","3.75","13.831","14.104","52.025"
"Security and Fire Alarm Systems Installers","0.041","28.48","4.842","17.001","7.908","27.766","15.73","55.233"
"Human Resources Managers","0.036","25.05","1.342","5.357","11.181","44.636","12.527","50.007"
"Health Education Specialists","0.038","26.44","2.558","9.674","9.849","37.249","14.033","53.077"
"Electrical and Electronics Repairers, Commercial and Industrial Equipment","0.031","21.77","7.046","32.365","5.351","24.579","9.373","43.056"
"Chefs and Head Cooks","0.056","38.95","4.524","11.614","7.706","19.785","26.72","68.601"
"Manicurists and Pedicurists","0.026","18.23","4.224","23.172","7.959","43.66","6.047","33.168"
"Mail Clerks and Mail Machine Operators, Except Postal Service","0.02","14.28","11.499","80.523","0.535","3.745","2.247","15.732"
"Funeral Attendants","0.033","23.01","6.513","28.306","5.51","23.945","10.987","47.749"
"Telemarketers","0.021","14.93","11.236","75.26","0.626","4.195","3.067","20.545"
"Anesthesiologists","0.051","35.45","2.067","5.83","9.771","27.562","23.612","66.608"
"Insulation Workers, Floor, Ceiling, and Wall","0.024","16.92","11.577","68.42","0.234","1.385","5.109","30.195"
"Database Administrators and Architects","0.035","24.38","6.205","25.453","5.503","22.571","12.672","51.977"
"Chiropractors","0.048","33.9","3.918","11.558","7.684","22.668","22.297","65.774"
"Computer Programmers","0.032","22.4","0.702","3.136","10.82","48.302","10.878","48.562"
"Information Security Analysts","0.023","15.89","3.496","22.002","7.971","50.164","4.423","27.834"
"Industrial Production Managers","0.036","24.84","4.339","17.468","7.077","28.492","13.423","54.04"
"Reinforcing Iron and Rebar Workers","0.021","14.55","8.564","58.859","2.483","17.062","3.504","24.079"
"Helpers--Carpenters","0.022","15.38","10.568","68.713","0.388","2.521","4.424","28.766"
"Educational, Guidance, and Career Counselors and Advisors","0.03","21.01","1.502","7.149","9.396","44.723","10.112","48.128"
"Outdoor Power Equipment and Other Small Engine Mechanics","0.027","18.77","5.836","31.092","5.015","26.719","7.919","42.189"
"Dental Laboratory Technicians","0.023","15.96","5.261","32.962","5.079","31.821","5.621","35.217"
"Weighers, Measurers, Checkers, and Samplers, Recordkeeping","0.019","13.32","10.33","77.555","0","0","2.99","22.445"
"Operations Research Analysts","0.024","16.97","3.923","23.119","6.3","37.125","6.747","39.757"
"Cargo and Freight Agents","0.019","13.19","10.06","76.272","0.07","0.533","3.059","23.195"
"Community Health Workers","0.032","22.44","1.957","8.719","7.969","35.512","12.515","55.769"
"Tailors, Dressmakers, and Custom Sewers","0.018","12.74","1.358","10.656","8.554","67.145","2.828","22.198"
"Financial Examiners","0.02","14.17","0","0","9.881","69.734","4.289","30.266"
"Meeting, Convention, and Event Planners","0.031","21.85","2.184","9.997","7.662","35.065","12.004","54.938"
"Concierges","0.022","15.39","6.968","45.276","2.865","18.617","5.557","36.106"
"Web Developers and Digital Interface Designers","0.021","14.53","2.406","16.557","7.365","50.686","4.76","32.757"
"Pediatricians, General","0.044","30.69","0","0","9.751","31.772","20.939","68.228"
"Miscellaneous First-Line Supervisors, Protective Service Workers","0.026","18.38","0.903","4.915","8.83","48.039","8.647","47.045"
"Police and Sheriff's Patrol Officers","0.024","16.95","5.348","31.554","4.204","24.804","7.397","43.642"
