"Job name","% of total workforce","FTEs","Automatable FTEs","Automatable %","Augmentable FTEs","Augmentable %","Unimpacted FTEs","Unimpacted %"
"Geological and Hydrologic Technicians","0.458","499.99","300.788","60.159","13.196","2.639","186.006","37.202"
"First-Line Supervisors of Office and Administrative Support Workers","0.511","557.41","86.081","15.443","225.588","40.471","245.741","44.086"
"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors","0.567","618.68","214.594","34.686","95.92","15.504","308.166","49.81"
"First-Line Supervisors of Production and Operating Workers","0.622","678.61","116.151","17.116","189.137","27.871","373.322","55.013"
"Helpers--Production Workers","0.356","388.57","276.258","71.096","10.11","2.602","102.202","26.302"
"Cooks, Fast Food","0.343","374.38","264.608","70.679","20.473","5.468","89.299","23.853"
"Petroleum Engineers","0.534","583.37","113.759","19.5","168.393","28.866","301.218","51.634"
"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","0.463","505.95","179.625","35.503","94.441","18.666","231.884","45.831"
"Maintenance and Repair Workers, General","0.506","552.88","167.819","30.354","103.405","18.703","281.656","50.943"
"Janitors and Cleaners, Except Maids and Housekeeping Cleaners","0.347","378.37","133.437","35.266","129.444","34.211","115.49","30.523"
"Bartenders","0.328","358.36","233.957","65.286","28.859","8.053","95.543","26.661"
"Excavating and Loading Machine and Dragline Operators, Surface Mining","0.397","433.79","115.952","26.73","137.357","31.664","180.481","41.606"
"Underground Mining Machine Operators and Extraction Workers, All Other","0.411","448.52","194.277","43.315","54.595","12.172","199.649","44.513"
"Dishwashers","0.298","325.33","242.584","74.566","0","0","82.746","25.434"
"Painters, Construction and Maintenance","0.294","321.16","73.154","22.778","150.445","46.844","97.561","30.378"
"Registered Nurses","0.406","443.04","106.069","23.941","116.704","26.342","220.267","49.717"
"Dispatchers, Except Police, Fire, and Ambulance","0.286","312.09","216.927","69.508","4.692","1.503","90.471","28.989"
"Medical Secretaries and Administrative Assistants","0.234","255.08","205.209","80.449","5.237","2.053","44.634","17.498"
"Project Management Specialists and Business Operations Specialists, All Other","0.295","322.44","128.433","39.832","77.888","24.156","116.119","36.013"
"Receptionists and Information Clerks","0.234","255.4","186.015","72.833","18.992","7.436","50.393","19.731"
"Production, Planning, and Expediting Clerks","0.258","281.86","187.907","66.667","12.62","4.477","81.333","28.856"
"Control and Valve Installers and Repairers, Except Mechanical Door","0.387","422.25","165.35","39.159","34.027","8.058","222.873","52.782"
"Mobile Heavy Equipment Mechanics, Except Engines","0.418","456.18","143.441","31.444","54.057","11.85","258.682","56.706"
"Dental Assistants","0.447","488.12","112.504","23.048","79.45","16.277","296.167","60.675"
"Construction Managers","0.519","566.62","30.964","5.465","160.904","28.397","374.752","66.138"
"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop","0.285","311.49","161.215","51.756","27.136","8.712","123.139","39.532"
"Carpenters","0.285","310.97","124.58","40.062","60.213","19.363","126.177","40.575"
"Financial Managers","0.279","304.23","103.219","33.928","77.359","25.428","123.652","40.644"
"Cement Masons and Concrete Finishers","0.265","289.54","164.383","56.774","10.4","3.592","114.757","39.634"
"Billing and Posting Clerks","0.178","194.19","157.405","81.057","10.356","5.333","26.429","13.61"
"Miscellaneous Assemblers and Fabricators","0.24","262.56","130.835","49.83","23.738","9.041","107.987","41.129"
"Helpers--Electricians","0.264","288.11","74.454","25.842","78.014","27.078","135.642","47.08"
"Licensed Practical and Licensed Vocational Nurses","0.319","348.12","64.601","18.557","85.821","24.653","197.698","56.79"
"Bus and Truck Mechanics and Diesel Engine Specialists","0.361","394.28","98.41","24.959","50.224","12.738","245.646","62.302"
"Machinists","0.22","239.72","121.798","50.808","26.824","11.19","91.099","38.002"
"Parts Salespersons","0.165","180.33","129.672","71.908","15.305","8.487","35.353","19.605"
"Mixing and Blending Machine Setters, Operators, and Tenders","0.181","197.92","135.907","68.668","8.548","4.319","53.465","27.013"
"Reservation and Transportation Ticket Agents and Travel Clerks","0.169","184.77","130.73","70.753","13.257","7.175","40.783","22.072"
"Automotive Service Technicians and Mechanics","0.256","279.5","86.394","30.91","56.45","20.197","136.656","48.893"
"Pump Operators, Except Wellhead Pumpers","0.19","207.4","142.39","68.655","0","0","65.01","31.345"
"Executive Secretaries and Executive Administrative Assistants","0.178","194.11","120.591","62.125","20.573","10.599","52.946","27.276"
"Cooks, Institution and Cafeteria","0.241","263.16","107.131","40.71","33.702","12.807","122.327","46.484"
"Food Servers, Nonrestaurant","0.178","194.78","119.149","61.171","17.516","8.993","58.115","29.836"
"Real Estate Sales Agents","0.216","236.02","25.654","10.869","109.9","46.564","100.466","42.567"
"Computer Systems Analysts","0.305","333.04","23.996","7.205","103.89","31.195","205.153","61.6"
"Helpers--Installation, Maintenance, and Repair Workers","0.287","313.25","96.714","30.874","22.458","7.169","194.078","61.956"
"Electrical Power-Line Installers and Repairers","0.255","278","27.317","9.826","91.004","32.735","159.679","57.438"
"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","0.158","172.06","63.15","36.703","54.294","31.555","54.615","31.742"
"Electrical and Electronic Engineering Technologists and Technicians","0.245","267.49","29.847","11.158","87.204","32.601","150.438","56.241"
"Buyers and Purchasing Agents","0.148","161.91","63.909","39.472","52.222","32.254","45.779","28.274"
"Occupational Health and Safety Specialists","0.365","398.43","3.569","0.896","111.378","27.954","283.483","71.15"
"Installation, Maintenance, and Repair Workers, All Other","0.125","136.32","110.727","81.225","0","0","25.593","18.775"
"Geoscientists, Except Hydrologists and Geographers","0.205","224.15","51.529","22.989","55.745","24.869","116.876","52.142"
"Title Examiners, Abstractors, and Searchers","0.123","133.9","104.909","78.349","1.264","0.944","27.727","20.707"
"Cooks, Short Order","0.121","132.54","98.216","74.103","1.83","1.38","32.495","24.517"
"Riggers","0.152","165.67","89.486","54.015","10.484","6.328","65.7","39.657"
"Bakers","0.113","123.53","96.579","78.183","0.631","0.511","26.32","21.307"
"Packers and Packagers, Hand","0.102","111.47","92.603","83.074","0","0","18.867","16.926"
"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other","0.105","114.27","24.095","21.086","67.472","59.046","22.702","19.867"
"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters","0.139","151.52","71.295","47.053","20.223","13.347","60.002","39.6"
"Gas Plant Operators","0.162","176.72","76.784","43.45","14.286","8.084","85.65","48.467"
"Human Resources Specialists","0.112","122.3","31.888","26.074","56.801","46.444","33.611","27.482"
"Security Guards","0.182","199","44.055","22.138","44.231","22.227","110.714","55.635"
"Heating, Air Conditioning, and Refrigeration Mechanics and Installers","0.248","271.13","16.415","6.054","71.724","26.454","182.991","67.492"
"Cleaners of Vehicles and Equipment","0.117","127.27","68.448","53.782","18.703","14.696","40.118","31.522"
"Cargo and Freight Agents","0.102","111.63","85.17","76.297","0.595","0.533","25.864","23.17"
"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity","0.105","114.99","84.808","73.753","0","0","30.182","26.247"
"Tire Repairers and Changers","0.108","118.41","78.244","66.078","2.774","2.343","37.392","31.579"
"Payroll and Timekeeping Clerks","0.085","92.45","64.937","70.24","16.029","17.338","11.484","12.422"
"Counter and Rental Clerks","0.094","102.5","76.905","75.029","2.676","2.611","22.919","22.36"
"Structural Iron and Steel Workers","0.108","118.45","43.709","36.901","34.433","29.07","40.308","34.03"
"Administrative Services and Facilities Managers","0.127","138.16","21.028","15.22","54.403","39.377","62.729","45.403"
"Sales Managers","0.163","177.68","8.161","4.593","66.88","37.641","102.639","57.766"
"Chemical Technicians","0.118","129.11","63.644","49.295","10.989","8.511","54.477","42.194"
"Helpers, Construction Trades, All Other","0.125","136.93","37.517","27.399","32.522","23.751","66.891","48.85"
"Clinical Laboratory Technologists and Technicians","0.125","136.17","48.446","35.578","20.282","14.894","67.442","49.528"
"Maintenance Workers, Machinery","0.135","147.42","58.654","39.787","7.208","4.889","81.558","55.324"
"Butchers and Meat Cutters","0.08","87.12","62.51","71.752","3.197","3.669","21.413","24.579"
"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other","0.118","128.86","43.547","33.794","20.69","16.056","64.624","50.15"
"Crane and Tower Operators","0.119","129.65","28","21.596","34.674","26.744","66.976","51.659"
"Computer and Information Systems Managers","0.093","101.47","1.336","1.317","60.62","59.742","39.513","38.941"
"Drywall and Ceiling Tile Installers","0.086","93.92","54.477","58.004","6.28","6.686","33.163","35.31"
"Network and Computer Systems Administrators","0.07","76.86","11.24","14.624","49.107","63.892","16.513","21.484"
"Packaging and Filling Machine Operators and Tenders","0.072","78.97","60.305","76.365","0","0","18.665","23.635"
"Structural Metal Fabricators and Fitters","0.073","79.51","49.309","62.016","9.473","11.914","20.729","26.07"
"Industrial Production Managers","0.119","129.71","22.265","17.165","36.263","27.957","71.182","54.878"
"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other","0.102","111.15","51.52","46.352","6.266","5.637","53.364","48.01"
"Phlebotomists","0.135","147.27","50.295","34.151","6.9","4.685","90.075","61.163"
"Roofers","0.092","100.08","9.852","9.844","45.25","45.214","44.978","44.942"
"Property, Real Estate, and Community Association Managers","0.107","116.5","23.871","20.49","30.817","26.453","61.811","53.057"
"Cost Estimators","0.081","88.58","34.949","39.454","19.709","22.25","33.922","38.295"
"Helpers--Carpenters","0.069","75.84","52.112","68.713","1.912","2.521","21.816","28.766"
"Architectural and Engineering Managers","0.154","168.65","0","0","53.937","31.981","114.713","68.019"
"Electrical and Electronics Repairers, Commercial and Industrial Equipment","0.099","108.15","30.481","28.184","21.89","20.24","55.779","51.575"
"Sheet Metal Workers","0.095","103.42","35.863","34.677","14.963","14.468","52.594","50.855"
"Automotive and Watercraft Service Attendants","0.065","70.48","39.666","56.28","10.737","15.234","20.077","28.486"
"Hairdressers, Hairstylists, and Cosmetologists","0.093","101.95","9.052","8.879","40.87","40.088","52.028","51.033"
"Sales and Related Workers, All Other","0.06","65.26","48.672","74.582","0.498","0.764","16.089","24.654"
"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other","0.111","121.6","9.219","7.582","39.901","32.813","72.48","59.605"
"Tellers","0.049","53.37","44.817","83.974","3.946","7.393","4.607","8.633"
"Architectural and Civil Drafters","0.084","92.22","4.239","4.597","44.469","48.22","43.512","47.183"
"Industrial Engineering Technologists and Technicians","0.078","84.69","16.7","19.719","31.834","37.588","36.157","42.693"
"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders","0.073","79.26","48.399","61.063","0","0","30.861","38.937"
"First-Line Supervisors of Non-Retail Sales Workers","0.098","107.08","5.045","4.711","41.431","38.692","60.604","56.597"
"Surveying and Mapping Technicians","0.08","87.61","28.127","32.105","18.317","20.907","41.166","46.988"
"Cabinetmakers and Bench Carpenters","0.055","59.85","35.308","58.994","10.55","17.628","13.992","23.379"
"Computer, Automated Teller, and Office Machine Repairers","0.062","67.81","37.948","55.962","7.681","11.327","22.181","32.711"
"Purchasing Managers","0.067","72.66","31.751","43.698","13.435","18.49","27.474","37.812"
"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers","0.07","76.57","28.993","37.865","15.664","20.457","31.913","41.678"
"Physical Therapist Assistants","0.113","123.17","5.06","4.108","38.785","31.489","79.325","64.403"
"Order Clerks","0.051","56.07","39.421","70.306","3.821","6.814","12.828","22.879"
"Human Resources Assistants, Except Payroll and Timekeeping","0.053","58.31","22.365","38.355","20.806","35.681","15.139","25.964"
"Laundry and Dry-Cleaning Workers","0.053","57.99","38.235","65.934","4.789","8.258","14.966","25.808"
"Insulation Workers, Floor, Ceiling, and Wall","0.055","59.81","40.893","68.371","0.825","1.38","18.092","30.249"
"Pipelayers","0.063","68.41","29.984","43.83","11.567","16.909","26.859","39.261"
"Glaziers","0.058","63.59","19.364","30.452","22.037","34.655","22.189","34.893"
"Weighers, Measurers, Checkers, and Samplers, Recordkeeping","0.051","55.53","41.117","74.044","0","0","14.413","25.956"
"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders","0.051","55.71","41.082","73.743","0","0","14.628","26.257"
"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services","0.072","78.2","3.787","4.843","36.043","46.091","38.37","49.067"
"Computer User Support Specialists","0.069","75.39","23.233","30.817","16.417","21.776","35.74","47.407"
"Reinforcing Iron and Rebar Workers","0.047","51.77","30.471","58.859","8.833","17.062","12.466","24.079"
"Data Entry Keyers","0.04","43.32","38.45","88.757","0","0","4.87","11.243"
"Compliance Officers","0.057","62.61","18.154","28.995","18.515","29.572","25.941","41.433"
"Food Preparation and Serving Related Workers, All Other","0.042","45.95","31.852","69.319","4.732","10.297","9.366","20.384"
"Management Analysts","0.065","70.87","0","0","36.545","51.566","34.325","48.434"
"Opticians, Dispensing","0.054","58.68","26.575","45.289","9.396","16.012","22.709","38.699"
"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic","0.043","47.42","34.136","71.987","1.677","3.537","11.606","24.476"
"Power Plant Operators","0.08","87.33","29.178","33.411","6.632","7.594","51.52","58.995"
"Food Service Managers","0.068","74.34","20.708","27.856","14.847","19.971","38.785","52.172"
"Continuous Mining Machine Operators","0.06","65.01","28.338","43.59","6.568","10.103","30.104","46.306"
"Radiologic Technologists and Technicians","0.081","88.34","14.535","16.454","20.333","23.017","53.472","60.53"
"Emergency Medical Technicians and Paramedics","0.077","83.77","9.847","11.754","25.019","29.867","48.904","58.379"
"Market Research Analysts and Marketing Specialists","0.048","52.62","0","0","34.548","65.655","18.072","34.345"
"Brickmasons and Blockmasons","0.048","52.15","22.282","42.728","11.644","22.329","18.223","34.944"
"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters","0.049","53.15","24.866","46.785","8.965","16.868","19.318","36.347"
"Physical Therapist Aides","0.065","71.3","8.924","12.516","24.182","33.916","38.195","53.569"
"Human Resources Managers","0.062","68.05","3.574","5.252","29.204","42.915","35.272","51.833"
"Insulation Workers, Mechanical","0.053","57.34","28.589","49.858","4.088","7.129","24.663","43.013"
"Marketing Managers","0.076","83.14","5.146","6.19","27.23","32.752","50.764","61.058"
"Healthcare Support Workers, All Other","0.067","72.62","13.212","18.193","18.282","25.174","41.127","56.633"
"Software Developers and Software Quality Assurance Analysts and Testers","0.066","71.66","1.939","2.706","29.545","41.229","40.176","56.065"
"File Clerks","0.034","37.11","30.81","83.023","0.386","1.04","5.914","15.938"
"Paving, Surfacing, and Tamping Equipment Operators","0.053","57.87","27.892","48.198","3.257","5.628","26.721","46.174"
"Insurance Claims and Policy Processing Clerks","0.035","38.74","26.917","69.482","3.819","9.859","8.003","20.659"
"Procurement Clerks","0.033","36.43","21.915","60.158","8.453","23.204","6.061","16.639"
"Medical Equipment Preparers","0.043","47.4","25.855","54.546","3.961","8.357","17.584","37.097"
"Mechanical Engineers","0.069","75.02","3.089","4.117","26.394","35.182","45.538","60.701"
"Medical and Health Services Managers","0.115","125.25","0","0","29.334","23.42","95.916","76.58"
"Psychiatric Aides","0.068","73.77","9.352","12.677","19.843","26.898","44.575","60.425"
"Couriers and Messengers","0.034","37.29","29.052","77.908","0","0","8.238","22.092"
"Transportation, Storage, and Distribution Managers","0.071","77.18","5.769","7.475","23.134","29.974","48.277","62.551"
"Animal Caretakers","0.062","67.48","9.514","14.098","19.274","28.563","38.692","57.339"
"Food Batchmakers","0.038","41.94","26.908","64.157","1.622","3.866","13.411","31.976"
"Pharmacists","0.042","46.07","19.721","42.808","8.803","19.108","17.546","38.085"
"Electrical and Electronics Drafters","0.054","59.37","5.912","9.959","22.485","37.872","30.973","52.169"
"Boilermakers","0.046","50.3","25.05","49.801","3.082","6.126","22.169","44.073"
"Water and Wastewater Treatment Plant and System Operators","0.083","90.34","15.056","16.665","12.704","14.063","62.58","69.272"
"Industrial Engineers","0.055","59.98","8.679","14.47","18.843","31.415","32.458","54.115"
"Computer Numerically Controlled Tool Operators","0.038","41.24","27.065","65.627","0.295","0.716","13.88","33.658"
"Occupational Therapy Assistants","0.057","62.62","2.546","4.066","24.506","39.135","35.567","56.799"
"Recreation Workers","0.067","73.47","5.5","7.486","21.092","28.708","46.879","63.806"
"Mechanical Drafters","0.043","47.48","3.074","6.475","23.303","49.079","21.103","44.446"
"Civil Engineers","0.062","67.89","7.222","10.637","19.025","28.023","41.644","61.34"
"Pharmacy Aides","0.029","31.71","22.516","71.005","3.69","11.636","5.505","17.359"
"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons","0.037","40.92","26.128","63.85","0","0","14.792","36.15"
"Bus Drivers, Transit and Intercity","0.033","35.74","25.988","72.715","0.087","0.245","9.664","27.04"
"Occupational Health and Safety Technicians","0.059","64.1","11.261","17.567","14.037","21.898","38.803","60.535"
"Securities, Commodities, and Financial Services Sales Agents","0.032","34.81","10.92","31.369","14.194","40.775","9.697","27.856"
"Bill and Account Collectors","0.03","33.23","21.587","64.963","3.411","10.264","8.232","24.773"
"Rock Splitters, Quarry","0.029","31.29","24.581","78.56","0","0","6.709","21.44"
"Residential Advisors","0.051","56.16","9.727","17.32","14.791","26.337","31.642","56.343"
"Dental Hygienists","0.07","76.88","14.864","19.333","9.53","12.396","52.486","68.271"
"Sewing Machine Operators","0.028","30.05","24.304","80.878","0","0","5.746","19.122"
"Chemical Equipment Operators and Tenders","0.036","39.41","20.621","52.325","3.585","9.098","15.203","38.578"
"Logisticians","0.057","62.43","3.793","6.075","20.063","32.136","38.575","61.789"
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic","0.031","33.46","20.041","59.896","3.58","10.7","9.838","29.404"
"Civil Engineering Technologists and Technicians","0.036","39.69","9.317","23.475","14.104","35.535","16.269","40.99"
"Electrical Engineers","0.048","52.23","2.886","5.526","19.885","38.072","29.459","56.402"
"Landscaping and Groundskeeping Workers","0.032","35.38","8.738","24.696","13.636","38.542","13.006","36.761"
"Tile and Stone Setters","0.03","32.85","13.188","40.145","9.051","27.552","10.612","32.304"
"Computer Occupations, All Other","0.036","39.57","6.535","16.515","15.345","38.779","17.69","44.706"
"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors","0.038","41.58","0","0","21.833","52.507","19.747","47.493"
"Automotive Body and Related Repairers","0.033","36.11","15.03","41.623","6.635","18.375","14.445","40.002"
"Electric Motor, Power Tool, and Related Repairers","0.042","45.72","18.564","40.603","2.574","5.629","24.582","53.767"
"Social and Human Service Assistants","0.035","38.36","8.313","21.67","12.421","32.38","17.626","45.95"
"Surgical Technologists","0.051","56.07","10.626","18.951","10.047","17.919","35.397","63.13"
"Loan Interviewers and Clerks","0.024","25.7","20.566","80.024","0","0","5.134","19.976"
"Information and Record Clerks, All Other","0.022","23.82","20.126","84.492","0.293","1.23","3.401","14.278"
"First-Line Supervisors of Housekeeping and Janitorial Workers","0.036","39.17","6.253","15.965","14.118","36.042","18.799","47.994"
"Orderlies","0.031","33.39","18.62","55.764","1.658","4.967","13.112","39.269"
"Telecommunications Line Installers and Repairers","0.042","45.45","4.588","10.094","15.578","34.276","25.284","55.63"
"Veterinary Assistants and Laboratory Animal Caretakers","0.043","47.43","11.504","24.254","7.823","16.494","28.103","59.251"
"Training and Development Specialists","0.035","38.66","2.216","5.733","17.025","44.038","19.419","50.229"
"Lawyers","0.044","48.01","0","0","18.677","38.902","29.333","61.098"
"Tool and Die Makers","0.025","27.12","14.016","51.681","4.494","16.57","8.61","31.749"
"Computer Network Support Specialists","0.022","23.61","8.895","37.676","9.547","40.435","5.168","21.889"
"Railroad Conductors and Yardmasters","0.028","30.45","17.386","57.097","0.698","2.293","12.366","40.61"
"Plant and System Operators, All Other","0.03","32.47","15.84","48.782","2.232","6.873","14.399","44.345"
"Physicians, All Other; and Ophthalmologists, Except Pediatric","0.041","44.43","5.104","11.489","12.957","29.164","26.368","59.348"
"Millwrights","0.039","42.9","14.232","33.174","3.775","8.8","24.893","58.027"
"Printing Press Operators","0.022","24.09","16.717","69.393","1.17","4.855","6.204","25.752"
"Aircraft Mechanics and Service Technicians","0.038","41.76","9.816","23.507","7.888","18.89","24.055","57.603"
"Security and Fire Alarm Systems Installers","0.046","50.3","7.335","14.583","9.674","19.233","33.29","66.184"
"Paralegals and Legal Assistants","0.024","26.46","13.498","51.013","3.106","11.739","9.856","37.248"
"Plasterers and Stucco Masons","0.024","26.51","11.051","41.686","5.092","19.209","10.367","39.106"
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic","0.019","20.99","15.382","73.283","0.555","2.644","5.053","24.073"
"Material Moving Workers, All Other","0.02","22.17","12.302","55.491","3.417","15.413","6.45","29.095"
"Telecommunications Equipment Installers and Repairers, Except Line Installers","0.034","37.14","5.479","14.753","10.031","27.008","21.63","58.239"
"Meat, Poultry, and Fish Cutters and Trimmers","0.017","18.57","12.767","68.751","2.386","12.851","3.416","18.398"
"Production Workers, All Other","0.018","19.74","15.103","76.51","0","0","4.637","23.49"
"Interviewers, Except Eligibility and Loan","0.019","20.73","12.985","62.64","2.098","10.119","5.647","27.242"
"Engineers, All Other","0.04","43.62","0.735","1.685","14.284","32.746","28.602","65.57"
"Chemists","0.026","28.83","5.993","20.787","9.009","31.248","13.828","47.965"
"Farm Equipment Mechanics and Service Technicians","0.025","26.88","10.481","38.993","4.366","16.242","12.033","44.766"
"Preschool Teachers, Except Special Education","0.049","53.26","2.437","4.576","12.275","23.048","38.547","72.376"
"Fence Erectors","0.021","23.3","9.238","39.648","5.274","22.635","8.788","37.717"
"Mechanical Engineering Technologists and Technicians","0.024","26.46","9.389","35.483","5.122","19.356","11.949","45.161"
"Slaughterers and Meat Packers","0.016","17.06","14.434","84.61","0","0","2.626","15.39"
"Medical Equipment Repairers","0.023","25.03","6.22","24.848","8.154","32.578","10.656","42.574"
"Demonstrators and Product Promoters","0.022","23.71","2.477","10.445","11.855","50.001","9.378","39.554"
"Ophthalmic Laboratory Technicians","0.017","18.35","14.289","77.867","0","0","4.061","22.133"
"Public Relations Specialists","0.025","26.93","4.278","15.886","9.955","36.965","12.697","47.148"
"Commercial Pilots","0.022","23.67","9.677","40.882","4.421","18.678","9.572","40.44"
"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay","0.033","36.34","8.033","22.104","6.055","16.661","22.253","61.235"
"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","0.019","20.6","13.886","67.409","0","0","6.714","32.591"
"Teaching Assistants, Except Postsecondary","0.023","24.71","5.525","22.36","8.084","32.717","11.1","44.923"
"Chefs and Head Cooks","0.04","43.28","5.029","11.621","8.573","19.809","29.677","68.57"
"Farmworkers, Farm, Ranch, and Aquacultural Animals","0.019","20.66","8.082","39.12","5.464","26.448","7.114","34.433"
"Environmental Engineering Technologists and Technicians","0.023","24.76","10.485","42.348","3.042","12.285","11.233","45.367"
