"Job name","% of total workforce","FTEs","Automatable FTEs","Automatable %","Augmentable FTEs","Augmentable %","Unimpacted FTEs","Unimpacted %"
"Graphic Designers","0.016","3.58","0","0","2.076","57.999","1.504","42.001"
"Floral Designers","0.016","3.48","0.621","17.834","1.42","40.8","1.44","41.367"
"General Internal Medicine Physicians","0.028","6.09","0.38","6.232","1.657","27.211","4.053","66.557"
"Nurse Anesthetists","0.029","6.34","0.974","15.369","1.045","16.484","4.321","68.147"
"Jewelers and Precious Stone and Metal Workers","0.013","2.9","0.688","23.71","1.331","45.907","0.881","30.383"
"Fiberglass Laminators and Fabricators","0.012","2.55","1.743","68.37","0.241","9.464","0.565","22.166"
"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other","0.014","3.13","1.73","55.284","0.194","6.193","1.206","38.523"
"Optometrists","0.021","4.53","0.55","12.142","1.363","30.096","2.617","57.762"
"Surgeons, Except Ophthalmologists","0.02","4.39","0.774","17.637","1.131","25.757","2.485","56.606"
"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders","0.012","2.66","1.66","62.415","0.194","7.302","0.806","30.283"
"Tool and Die Makers","0.012","2.58","1.409","54.595","0.446","17.271","0.726","28.134"
"Coin, Vending, and Amusement Machine Servicers and Repairers","0.011","2.31","1.728","74.818","0.092","3.984","0.49","21.199"
"Aircraft Mechanics and Service Technicians","0.016","3.49","0.992","28.429","0.819","23.46","1.679","48.11"
"Farmworkers and Laborers, Crop, Nursery, and Greenhouse","0.013","2.82","1.339","47.478","0.472","16.733","1.009","35.789"
"Logisticians","0.019","4.14","0.275","6.636","1.523","36.792","2.342","56.572"
"Dental Laboratory Technicians","0.012","2.57","0.93","36.174","0.851","33.118","0.789","30.708"
"Self-Enrichment Teachers","0.012","2.53","0.153","6.058","1.615","63.816","0.762","30.126"
"Textile Cutting Machine Setters, Operators, and Tenders","0.011","2.37","1.708","72.048","0.056","2.343","0.607","25.609"
"Purchasing Managers","0.012","2.56","1.159","45.278","0.553","21.619","0.847","33.102"
"Correspondence Clerks","0.009","1.93","1.269","65.754","0.442","22.926","0.218","11.32"
"Mechanical Drafters","0.013","2.86","0.193","6.733","1.488","52.034","1.179","41.233"
"Helpers--Electricians","0.011","2.31","0.754","32.628","0.879","38.055","0.677","29.317"
"Dietitians and Nutritionists","0.024","5.3","0.093","1.755","1.521","28.697","3.686","69.547"
"Clinical, Counseling, and School Psychologists","0.018","3.86","0.058","1.504","1.546","40.063","2.256","58.433"
"Bus Drivers, Transit and Intercity","0.009","1.99","1.575","79.132","0.007","0.372","0.408","20.496"
"Dietetic Technicians","0.023","5.05","0.077","1.515","1.464","28.987","3.51","69.498"
"Computer Occupations, All Other","0.012","2.55","0.43","16.88","1.082","42.414","1.038","40.706"
"Occupational Health and Safety Specialists","0.018","3.91","0.045","1.155","1.46","37.332","2.405","61.513"
"Sheet Metal Workers","0.01","2.26","0.95","42.033","0.526","23.257","0.784","34.71"
"Outdoor Power Equipment and Other Small Engine Mechanics","0.012","2.53","0.79","31.207","0.68","26.875","1.061","41.918"
"Skincare Specialists","0.016","3.55","0.232","6.532","1.228","34.602","2.09","58.866"
"Adhesive Bonding Machine Operators and Tenders","0.009","1.88","1.342","71.359","0.101","5.352","0.438","23.289"
"Transportation, Storage, and Distribution Managers","0.016","3.45","0.286","8.291","1.116","32.36","2.048","59.349"
"Foundry Mold and Coremakers","0.008","1.64","1.388","84.61","0","0","0.252","15.39"
"Farmworkers, Farm, Ranch, and Aquacultural Animals","0.009","2.06","0.814","39.509","0.555","26.958","0.691","33.532"
"Radiation Therapists","0.014","3.02","0.981","32.472","0.381","12.608","1.659","54.92"
"Nuclear Medicine Technologists","0.016","3.48","0.819","23.535","0.529","15.213","2.132","61.251"
"Eligibility Interviewers, Government Programs","0.009","1.94","1.176","60.606","0.109","5.605","0.656","33.789"
"Health Education Specialists","0.012","2.71","0.263","9.692","1.011","37.321","1.436","52.986"
"Recreational Vehicle Service Technicians","0.01","2.2","0.716","32.557","0.545","24.762","0.939","42.681"
"Chemists","0.01","2.1","0.502","23.908","0.756","36.011","0.842","40.081"
"Painting, Coating, and Decorating Workers","0.008","1.64","1.126","68.646","0.123","7.499","0.391","23.855"
"Engineers, All Other","0.013","2.92","0.052","1.773","1.193","40.864","1.675","57.363"
"Public Relations and Fundraising Managers","0.011","2.41","0","0","1.241","51.501","1.169","48.499"
"Clergy","0.016","3.46","0","0","1.227","35.465","2.233","64.535"
"Anesthesiologists","0.017","3.64","0.212","5.83","1.003","27.562","2.425","66.608"
"Computer Network Support Specialists","0.007","1.49","0.58","38.905","0.624","41.902","0.286","19.193"
"Chiropractors","0.016","3.49","0.403","11.558","0.791","22.668","2.296","65.774"
"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","0.007","1.62","0.669","41.294","0.478","29.513","0.473","29.193"
"Aerospace Engineers","0.013","2.77","0.114","4.112","1.032","37.272","1.624","58.616"
"Insurance Sales Agents","0.008","1.75","0.546","31.224","0.592","33.841","0.611","34.934"
"Pressers, Textile, Garment, and Related Materials","0.006","1.34","1.126","84.038","0","0","0.214","15.962"
"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers","0.011","2.46","0.368","14.96","0.733","29.816","1.358","55.223"
"Pourers and Casters, Metal","0.006","1.4","0.991","70.792","0.102","7.309","0.307","21.899"
"Legal Secretaries and Administrative Assistants","0.007","1.42","1.036","72.993","0.053","3.716","0.331","23.291"
"Etchers and Engravers","0.006","1.4","1.021","72.916","0.063","4.496","0.316","22.589"
"Prepress Technicians and Workers","0.006","1.4","0.965","68.951","0.107","7.667","0.327","23.382"
"Educational, Guidance, and Career Counselors and Advisors","0.009","2.06","0.147","7.152","0.923","44.782","0.99","48.066"
"Pump Operators, Except Wellhead Pumpers","0.007","1.48","1.058","71.485","0","0","0.422","28.515"
"Cooling and Freezing Equipment Operators and Tenders","0.007","1.45","0.998","68.827","0.052","3.561","0.4","27.612"
"Information Security Analysts","0.007","1.44","0.317","21.986","0.721","50.077","0.402","27.937"
"First-Line Supervisors of Construction Trades and Extraction Workers","0.011","2.31","0.14","6.044","0.897","38.82","1.274","55.136"
"Meeting, Convention, and Event Planners","0.01","2.17","0.22","10.123","0.808","37.226","1.143","52.651"
"Mechanical Engineering Technologists and Technicians","0.008","1.76","0.666","37.826","0.351","19.951","0.743","42.223"
"Medical Equipment Repairers","0.009","1.88","0.442","23.493","0.57","30.334","0.868","46.172"
"Motorcycle Mechanics","0.009","2.04","0.463","22.692","0.543","26.615","1.034","50.693"
"Pediatricians, General","0.014","3.15","0","0","1.001","31.772","2.149","68.228"
"Public Safety Telecommunicators","0.007","1.47","0.835","56.789","0.165","11.236","0.47","31.975"
"Operating Engineers and Other Construction Equipment Operators","0.007","1.42","0.531","37.412","0.462","32.554","0.426","30.034"
"Control and Valve Installers and Repairers, Except Mechanical Door","0.007","1.59","0.788","49.546","0.176","11.041","0.627","39.413"
"Chemical Engineers","0.016","3.47","0","0","0.962","27.729","2.508","72.271"
"Audiovisual Equipment Installers and Repairers","0.007","1.51","0.316","20.909","0.643","42.591","0.551","36.5"
"Computer Network Architects","0.009","1.86","0.124","6.655","0.829","44.556","0.907","48.789"
"Security and Fire Alarm Systems Installers","0.008","1.71","0.331","19.381","0.618","36.169","0.76","44.45"
"Textile, Apparel, and Furnishings Workers, All Other","0.007","1.53","0.545","35.609","0.398","26.015","0.587","38.376"
"Rehabilitation Counselors","0.009","2.03","0.197","9.697","0.745","36.684","1.088","53.618"
"Plumbers, Pipefitters, and Steamfitters","0.007","1.46","0.216","14.804","0.712","48.785","0.532","36.411"
"Title Examiners, Abstractors, and Searchers","0.005","1.12","0.914","81.615","0.011","0.949","0.195","17.436"
"Crane and Tower Operators","0.007","1.46","0.448","30.652","0.462","31.612","0.551","37.736"
"Conveyor Operators and Tenders","0.006","1.29","0.875","67.842","0.033","2.585","0.381","29.573"
"Computer Programmers","0.008","1.74","0.055","3.142","0.847","48.663","0.839","48.195"
"Tool Grinders, Filers, and Sharpeners","0.005","1.18","0.838","71.055","0.058","4.887","0.284","24.057"
"Sales Engineers","0.006","1.32","0.212","16.08","0.683","51.741","0.425","32.18"
"Community Health Workers","0.009","2","0.174","8.719","0.71","35.512","1.115","55.769"
"Aerospace Engineering and Operations Technologists and Technicians","0.006","1.39","0.469","33.724","0.408","29.354","0.513","36.921"
"Motorboat Mechanics and Service Technicians","0.007","1.54","0.621","40.311","0.244","15.814","0.676","43.876"
"Layout Workers, Metal and Plastic","0.006","1.36","0.694","51.013","0.169","12.459","0.497","36.528"
"Tile and Stone Setters","0.005","1.07","0.489","45.675","0.372","34.739","0.21","19.586"
"Construction Managers","0.009","1.92","0.116","6.038","0.742","38.653","1.062","55.309"
"Hazardous Materials Removal Workers","0.005","1.16","0.524","45.199","0.331","28.522","0.305","26.28"
"Occupational Therapy Aides","0.01","2.25","0.035","1.555","0.801","35.589","1.414","62.856"
"Medical Scientists, Except Epidemiologists","0.013","2.9","0","0","0.832","28.691","2.068","71.309"
"Electronic Equipment Installers and Repairers, Motor Vehicles","0.006","1.31","0.729","55.652","0.096","7.343","0.485","37.005"
"Shoe and Leather Workers and Repairers","0.005","1.03","0.811","78.759","0.008","0.801","0.211","20.44"
"Compensation, Benefits, and Job Analysis Specialists","0.005","1.12","0.14","12.499","0.67","59.841","0.31","27.66"
"Furniture Finishers","0.005","1.08","0.453","41.958","0.354","32.734","0.273","25.308"
"Pesticide Handlers, Sprayers, and Applicators, Vegetation","0.007","1.44","0.369","25.594","0.428","29.695","0.644","44.711"
"Technical Writers","0.005","1.06","0.475","44.847","0.293","27.647","0.292","27.506"
"Interpreters and Translators","0.007","1.46","0","0","0.768","52.573","0.692","47.427"
"Occupational Health and Safety Technicians","0.008","1.69","0.321","18.988","0.446","26.397","0.923","54.615"
"Web Developers and Digital Interface Designers","0.005","1.12","0.186","16.597","0.569","50.841","0.365","32.562"
"Computer Hardware Engineers","0.006","1.29","0.249","19.277","0.488","37.863","0.553","42.86"
"Recreational Therapists","0.008","1.84","0.16","8.692","0.577","31.35","1.103","59.958"
"Musical Instrument Repairers and Tuners","0.005","1.1","0.505","45.876","0.22","19.992","0.375","34.132"
"Material Moving Workers, All Other","0.004","0.91","0.556","61.099","0.164","18.049","0.19","20.853"
"Obstetricians and Gynecologists","0.009","2.02","0.157","7.793","0.56","27.739","1.302","64.468"
"Fundraisers","0.007","1.44","0.27","18.732","0.444","30.8","0.727","50.468"
"Heating, Air Conditioning, and Refrigeration Mechanics and Installers","0.006","1.35","0.1","7.416","0.613","45.391","0.637","47.193"
"Database Administrators and Architects","0.007","1.49","0.378","25.365","0.328","22.029","0.784","52.607"
"Psychiatrists","0.008","1.68","0","0","0.701","41.734","0.979","58.266"
"Property, Real Estate, and Community Association Managers","0.006","1.34","0.29","21.614","0.409","30.55","0.641","47.836"
"Operations Research Analysts","0.005","1.15","0.265","23.055","0.424","36.861","0.461","40.083"
"Upholsterers","0.004","0.92","0.238","25.913","0.445","48.388","0.236","25.699"
"Electro-Mechanical and Mechatronics Technologists and Technicians","0.005","1.07","0.551","51.511","0.102","9.513","0.417","38.976"
"Community and Social Service Specialists, All Other","0.007","1.46","0.127","8.719","0.518","35.512","0.814","55.769"
"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers","0.004","0.81","0.643","79.427","0","0","0.167","20.573"
"Life, Physical, and Social Science Technicians, All Other","0.006","1.2","0.485","40.41","0.156","13.007","0.559","46.582"
"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","0.004","0.91","0.338","37.154","0.296","32.478","0.276","30.368"
"Health Specialties Teachers, Postsecondary","0.005","1.1","0.061","5.585","0.57","51.819","0.469","42.596"
"Cutters and Trimmers, Hand","0.003","0.7","0.583","83.297","0.011","1.594","0.106","15.109"
"Electrical and Electronics Repairers, Commercial and Industrial Equipment","0.004","0.95","0.328","34.576","0.255","26.838","0.367","38.586"
"Claims Adjusters, Examiners, and Investigators","0.003","0.73","0.138","18.961","0.418","57.293","0.173","23.745"
"Cooks, All Other","0.008","1.75","0.203","11.587","0.344","19.684","1.203","68.729"
"Textile Knitting and Weaving Machine Setters, Operators, and Tenders","0.003","0.76","0.465","61.248","0.062","8.109","0.233","30.643"
"Legal Support Workers, All Other","0.004","0.78","0.409","52.482","0.103","13.144","0.268","34.374"
"Lawyers","0.005","1.17","0","0","0.505","43.123","0.665","56.877"
"Plant and System Operators, All Other","0.004","0.82","0.426","51.936","0.074","9.001","0.32","39.063"
"Painters, Construction and Maintenance","0.003","0.62","0.163","26.326","0.333","53.717","0.124","19.957"
"Medical Appliance Technicians","0.003","0.71","0.022","3.125","0.463","65.262","0.224","31.613"
"Statisticians","0.003","0.62","0.203","32.668","0.279","45.065","0.138","22.267"
"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors","0.004","0.79","0","0","0.477","60.436","0.313","39.564"
"First-Line Supervisors of Correctional Officers","0.005","1","0.163","16.298","0.311","31.123","0.526","52.58"
"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors","0.003","0.69","0.041","5.884","0.423","61.265","0.227","32.851"
"Architectural and Civil Drafters","0.004","0.77","0.038","4.978","0.42","54.496","0.312","40.526"
"Training and Development Managers","0.005","1.01","0","0","0.452","44.738","0.558","55.262"
"Chief Executives","0.006","1.29","0","0","0.449","34.814","0.841","65.186"
"Service Unit Operators, Oil and Gas","0.003","0.73","0.285","39.037","0.163","22.307","0.282","38.656"
"Tellers","0.002","0.49","0.411","83.974","0.036","7.393","0.042","8.633"
"Cement Masons and Concrete Finishers","0.003","0.57","0.415","72.831","0.027","4.804","0.127","22.365"
"Ambulance Drivers and Attendants, Except Emergency Medical Technicians","0.004","0.8","0.28","34.946","0.157","19.596","0.364","45.458"
"Athletic Trainers","0.005","1.17","0.068","5.772","0.361","30.887","0.741","63.341"
"Natural Sciences Managers","0.006","1.3","0","0","0.426","32.761","0.874","67.239"
"School Bus Monitors and Protective Service Workers, All Other","0.004","0.81","0.323","39.86","0.099","12.265","0.388","47.875"
"Agricultural and Food Science Technicians","0.003","0.75","0.205","27.299","0.201","26.782","0.344","45.919"
"Instructional Coordinators","0.003","0.69","0","0","0.405","58.631","0.285","41.369"
"Petroleum Engineers","0.003","0.75","0.153","20.377","0.246","32.757","0.351","46.866"
"Boilermakers","0.003","0.56","0.323","57.748","0.074","13.271","0.162","28.981"
"Social Workers, All Other","0.004","0.78","0.084","10.833","0.3","38.483","0.395","50.685"
"First-Line Supervisors of Firefighting and Prevention Workers","0.003","0.68","0.113","16.668","0.269","39.614","0.297","43.718"
"Farm Equipment Mechanics and Service Technicians","0.003","0.68","0.265","38.993","0.11","16.242","0.304","44.766"
"Rail Car Repairers","0.003","0.71","0.333","46.97","0.035","4.977","0.341","48.053"
"Millwrights","0.003","0.61","0.282","46.161","0.087","14.274","0.241","39.565"
"Agricultural Equipment Operators","0.003","0.55","0.294","53.38","0.069","12.568","0.187","34.052"
"Helpers, Construction Trades, All Other","0.002","0.5","0.185","36.914","0.177","35.476","0.138","27.61"
"Exercise Physiologists","0.004","0.78","0.005","0.675","0.347","44.492","0.428","54.833"
"Interior Designers","0.003","0.63","0","0","0.35","55.615","0.28","44.385"
"Mobile Heavy Equipment Mechanics, Except Engines","0.003","0.63","0.253","40.158","0.097","15.392","0.28","44.45"
"Marriage and Family Therapists","0.003","0.69","0.057","8.259","0.276","39.929","0.357","51.812"
"Excavating and Loading Machine and Dragline Operators, Surface Mining","0.002","0.48","0.161","33.538","0.17","35.392","0.149","31.07"
"Civil Engineers","0.003","0.72","0.084","11.655","0.244","33.937","0.392","54.407"
"Audiologists","0.003","0.74","0.088","11.93","0.235","31.708","0.417","56.362"
"Roustabouts, Oil and Gas","0.002","0.4","0.259","64.833","0.06","14.887","0.081","20.28"
"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other","0.004","0.92","0.059","6.361","0.259","28.123","0.603","65.516"
"Audio and Video Technicians","0.003","0.6","0.128","21.35","0.187","31.145","0.285","47.506"
"Kindergarten Teachers, Except Special Education","0.004","0.94","0","0","0.301","32.054","0.639","67.946"
"Commercial Pilots","0.002","0.49","0.202","41.245","0.093","18.929","0.195","39.826"
"Orthodontists","0.004","0.84","0.048","5.755","0.244","29.098","0.547","65.146"
"Crematory Operators and Personal Care and Service Workers, All Other","0.003","0.71","0.132","18.523","0.16","22.565","0.418","58.912"
"Electrical and Electronics Drafters","0.002","0.51","0.061","11.95","0.231","45.247","0.218","42.803"
"Tutors and Teachers and Instructors, All Other","0.002","0.43","0.026","6.003","0.265","61.533","0.14","32.465"
"Telephone Operators","0.002","0.36","0.271","75.172","0.018","5.09","0.071","19.738"
"Orthotists and Prosthetists","0.003","0.61","0.108","17.64","0.181","29.622","0.322","52.739"
"Drafters, All Other","0.002","0.54","0.018","3.284","0.267","49.481","0.255","47.235"
"Proofreaders and Copy Markers","0.002","0.34","0.253","74.363","0.029","8.648","0.058","16.989"
"Substitute Teachers, Short-Term","0.002","0.46","0.067","14.509","0.208","45.229","0.185","40.262"
"Structural Iron and Steel Workers","0.001","0.32","0.145","45.387","0.119","37.245","0.056","17.368"
"Locksmiths and Safe Repairers","0.002","0.38","0.201","52.781","0.055","14.507","0.124","32.712"
"Woodworkers, All Other","0.002","0.33","0.231","70.147","0.017","5.045","0.082","24.808"
"Septic Tank Servicers and Sewer Pipe Cleaners","0.002","0.36","0.138","38.32","0.109","30.308","0.113","31.372"
"Manufactured Building and Mobile Home Installers","0.002","0.37","0.135","36.563","0.111","30.065","0.123","33.372"
"First-Line Supervisors of Police and Detectives","0.002","0.54","0.103","19.009","0.135","24.961","0.303","56.03"
"Budget Analysts","0.001","0.26","0.044","17.101","0.184","70.817","0.031","12.082"
"Materials Engineers","0.003","0.62","0.017","2.809","0.211","33.985","0.392","63.207"
"Credit Analysts","0.001","0.28","0.085","30.301","0.139","49.537","0.056","20.163"
"Photographic Process Workers and Processing Machine Operators","0.001","0.3","0.184","61.432","0.038","12.654","0.078","25.914"
"Cargo and Freight Agents","0.001","0.27","0.217","80.241","0.001","0.536","0.052","19.223"
"Animal Trainers","0.003","0.56","0.023","4.036","0.195","34.862","0.342","61.101"
"Water and Wastewater Treatment Plant and System Operators","0.002","0.41","0.092","22.518","0.123","30.056","0.194","47.427"
"Podiatrists","0.003","0.66","0.026","3.954","0.183","27.79","0.45","68.256"
"Locker Room, Coatroom, and Dressing Room Attendants","0.002","0.33","0.049","14.829","0.158","47.767","0.123","37.403"
"Counselors, All Other","0.002","0.43","0.042","9.697","0.158","36.684","0.231","53.618"
"Environmental Engineers","0.002","0.51","0.005","0.887","0.19","37.32","0.315","61.793"
"Compensation and Benefits Managers","0.002","0.44","0.013","2.986","0.182","41.295","0.245","55.719"
"Commercial and Industrial Designers","0.002","0.34","0.011","3.27","0.179","52.637","0.15","44.093"
"Photographers","0.002","0.33","0.07","21.123","0.118","35.771","0.142","43.105"
"Logging Equipment Operators","0.001","0.25","0.107","42.67","0.08","31.932","0.063","25.399"
"Physicists","0.002","0.36","0.054","14.912","0.132","36.584","0.175","48.504"
"Special Education Teachers, Preschool","0.003","0.6","0","0","0.179","29.786","0.421","70.214"
"Stationary Engineers and Boiler Operators","0.001","0.31","0.145","46.878","0.021","6.899","0.143","46.223"
"Biochemists and Biophysicists","0.002","0.4","0.018","4.614","0.145","36.351","0.236","59.035"
"Manicurists and Pedicurists","0.001","0.24","0.056","23.172","0.105","43.66","0.08","33.168"
"Drywall and Ceiling Tile Installers","0.001","0.2","0.139","69.73","0.019","9.698","0.041","20.572"
"Genetic Counselors","0.001","0.3","0.021","6.989","0.129","42.868","0.15","50.143"
"Nursing Instructors and Teachers, Postsecondary","0.001","0.24","0.009","3.637","0.138","57.372","0.094","38.991"
"Emergency Management Directors","0.001","0.27","0.009","3.233","0.136","50.257","0.126","46.51"
"Landscape Architects","0.001","0.25","0","0","0.141","56.478","0.109","43.522"
"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders","0.001","0.19","0.138","72.575","0.003","1.369","0.05","26.056"
"Gas Compressor and Gas Pumping Station Operators","0.001","0.21","0.121","57.85","0.014","6.704","0.074","35.446"
"Advertising and Promotions Managers","0.001","0.25","0","0","0.135","54.004","0.115","45.996"
"Secondary School Teachers, Except Special and Career/Technical Education","0.001","0.24","0.012","5.139","0.117","48.785","0.111","46.076"
"Financial Clerks, All Other","0.001","0.14","0.125","89.603","0.001","0.91","0.013","9.488"
"Log Graders and Scalers","0.001","0.17","0.122","71.497","0","0","0.048","28.503"
"Radio, Cellular, and Tower Equipment Installers and Repairers","0.001","0.19","0.036","19.133","0.084","43.998","0.07","36.87"
"Therapists, All Other","0.001","0.28","0.039","13.952","0.081","28.81","0.16","57.238"
"Bioengineers and Biomedical Engineers","0.001","0.25","0.019","7.535","0.099","39.503","0.132","52.961"
"Education Administrators, All Other","0.001","0.23","0.002","0.95","0.111","48.46","0.116","50.59"
"Telecommunications Equipment Installers and Repairers, Except Line Installers","0.001","0.19","0.036","18.72","0.073","38.338","0.082","42.942"
"Biological Scientists, All Other","0.001","0.31","0.039","12.468","0.065","21.027","0.206","66.505"
"Automotive Glass Installers and Repairers","0.001","0.18","0.074","41.187","0.027","15.269","0.078","43.544"
"Avionics Technicians","0.001","0.17","0.022","13.037","0.075","44.274","0.073","42.689"
"Environmental Science and Protection Technicians, Including Health","0.001","0.14","0.061","43.287","0.037","26.191","0.043","30.522"
"Career/Technical Education Teachers, Postsecondary","0.001","0.16","0.006","3.48","0.089","55.714","0.065","40.806"
"Patternmakers, Metal and Plastic","0.001","0.12","0.071","58.886","0.023","19.275","0.026","21.839"
"Real Estate Sales Agents","0.001","0.15","0.017","11.417","0.076","50.785","0.057","37.798"
"Roofers","0.001","0.12","0.015","12.644","0.078","64.802","0.027","22.554"
"Geological and Hydrologic Technicians","0.001","0.12","0.082","67.993","0.005","3.783","0.034","28.224"
"Model Makers, Metal and Plastic","0.001","0.12","0.066","55.228","0.02","16.471","0.034","28.301"
"Oral and Maxillofacial Surgeons","0.001","0.24","0.006","2.443","0.079","32.915","0.155","64.642"
"Riggers","0.001","0.12","0.075","62.874","0.009","7.37","0.036","29.755"
"Writers and Authors","0.001","0.17","0.005","2.67","0.077","45.567","0.088","51.764"
"Camera Operators, Television, Video, and Film","0.001","0.17","0.011","6.207","0.069","40.66","0.09","53.134"
"Media and Communication Workers, All Other","0.001","0.16","0.018","11.528","0.061","37.998","0.081","50.474"
"Education Administrators, Postsecondary","0.001","0.16","0.002","0.95","0.078","48.46","0.081","50.59"
"Environmental Scientists and Specialists, Including Health","0.001","0.19","0.022","11.412","0.056","29.31","0.113","59.278"
"First-Line Supervisors of Farming, Fishing, and Forestry Workers","0.001","0.22","0.056","25.282","0.02","9.22","0.144","65.499"
"Telecommunications Line Installers and Repairers","0.001","0.11","0.017","15.416","0.055","50.339","0.038","34.245"
"Food Scientists and Technologists","0.001","0.19","0","0","0.072","37.648","0.118","62.352"
"Nurse Midwives","0.001","0.17","0.023","13.264","0.049","28.578","0.099","58.158"
"Art Directors","0","0.1","0","0","0.061","61.151","0.039","38.849"
"Epidemiologists","0.001","0.25","0","0","0.061","24.263","0.189","75.737"
"Producers and Directors","0.001","0.12","0","0","0.059","49.534","0.061","50.466"
"Librarians and Media Collections Specialists","0","0.09","0.034","38.01","0.025","27.95","0.031","34.04"
"Architects, Except Landscape and Naval","0","0.1","0.007","6.725","0.047","46.938","0.046","46.338"
"Probation Officers and Correctional Treatment Specialists","0.001","0.11","0","0","0.053","48.483","0.057","51.517"
"Statistical Assistants","0","0.06","0.032","52.681","0.019","31.014","0.01","16.305"
"Civil Engineering Technologists and Technicians","0","0.07","0.019","27.83","0.028","39.868","0.023","32.302"
"Tax Preparers","0","0.05","0.036","71.364","0.008","15.298","0.007","13.338"
"Transportation Inspectors","0","0.06","0.039","65.188","0.004","6.817","0.017","27.995"
"Credit Counselors","0","0.06","0.011","18.377","0.031","51.997","0.018","29.626"
"Carpet Installers","0","0.05","0.008","15.099","0.031","62.563","0.011","22.338"
"Environmental Engineering Technologists and Technicians","0","0.06","0.028","46.99","0.009","15.743","0.022","37.267"
"Data Scientists and Mathematical Science Occupations, All Other","0","0.07","0.033","47.378","0.004","6.064","0.033","46.558"
"Microbiologists","0.001","0.14","0","0","0.037","26.7","0.103","73.3"
"Labor Relations Specialists","0","0.08","0.002","2.699","0.034","43.092","0.043","54.209"
"Commercial Divers","0","0.05","0.021","42.942","0.014","28.434","0.014","28.625"
"Musicians and Singers","0.001","0.14","0","0","0.035","24.969","0.105","75.031"
"Psychologists, All Other","0","0.08","0","0","0.034","42.164","0.046","57.836"
"Surveyors","0","0.04","0.02","50.899","0.009","23.587","0.01","25.514"
"Helpers--Extraction Workers","0","0.04","0.025","62.894","0.003","7.936","0.012","29.17"
"Editors","0","0.05","0.013","26.965","0.014","27.881","0.023","45.154"
"Miscellaneous Entertainers and Performers, Sports and Related Workers","0","0.04","0","0","0.025","63.644","0.015","36.356"
"Construction and Building Inspectors","0","0.05","0.009","17.742","0.015","30.926","0.026","51.332"
"Loan Officers","0","0.03","0.008","27.54","0.014","45.097","0.008","27.363"
"Computer and Information Research Scientists","0","0.06","0","0","0.02","33.285","0.04","66.715"
"Materials Scientists","0","0.04","0","0","0.018","45.331","0.022","54.669"
"Geoscientists, Except Hydrologists and Geographers","0","0.03","0.008","25.535","0.009","31.296","0.013","43.169"
"Historians","0","0.03","0.007","23.135","0.008","27.795","0.015","49.07"
"Marine Engineers and Naval Architects","0","0.03","0.005","18.323","0.009","31.214","0.015","50.464"
"Veterinarians","0","0.05","0.003","6.823","0.01","19.903","0.037","73.274"
"Fashion Designers","0","0.03","0","0","0.013","44.045","0.017","55.955"
"Agricultural Inspectors","0","0.03","0.004","12.454","0.007","22.956","0.019","64.59"
"Plasterers and Stucco Masons","0","0.01","0.006","55.055","0.003","27.424","0.002","17.521"
"Rotary Drill Operators, Oil and Gas","0","0.01","0.005","50.269","0.001","14.045","0.004","35.685"
"Building Cleaning Workers, All Other","0","0","0","0","0","0","0","0"
"Captains, Mates, and Pilots of Water Vessels","0","0","0","0","0","0","0","0"
"Coaches and Scouts","0","0","0","0","0","0","0","0"
"Dancers","0","0","0","0","0","0","0","0"
"Dentists, All Other Specialists","0","0","0","0","0","0","0","0"
"Educational Instruction and Library Workers, All Other","0","0","0","0","0","0","0","0"
"Elementary School Teachers, Except Special Education","0","0","0","0","0","0","0","0"
"Hearing Aid Specialists","0","0","0","0","0","0","0","0"
"Religious Workers, All Other","0","0","0","0","0","0","0","0"
"Special Education Teachers, All Other","0","0","0","0","0","0","0","0"
"Animal Scientists","0","0","0","0","0","0","0","0"
"Loading and Moving Machine Operators, Underground Mining","0","0","0","0","0","0","0","0"
"Miscellaneous Construction and Related Workers","0","0","0","0","0","0","0","0"
"Rock Splitters, Quarry","0","0","0","0","0","0","0","0"
"Bicycle Repairers","0","0","0","0","0","0","0","0"
"Court Reporters and Simultaneous Captioners","0","0","0","0","0","0","0","0"
"Desktop Publishers","0","0","0","0","0","0","0","0"
"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers","0","0","0","0","0","0","0","0"
"Electrical and Electronics Installers and Repairers, Transportation Equipment","0","0","0","0","0","0","0","0"
"Fabric and Apparel Patternmakers","0","0","0","0","0","0","0","0"
"Financial Examiners","0","0","0","0","0","0","0","0"
"Home Appliance Repairers","0","0","0","0","0","0","0","0"
"Insulation Workers, Mechanical","0","0","0","0","0","0","0","0"
"Mechanical Door Repairers","0","0","0","0","0","0","0","0"
"Private Detectives and Investigators","0","0","0","0","0","0","0","0"
"Sewers, Hand","0","0","0","0","0","0","0","0"
